timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
28801710,5000000.0,1.0,5035.923,0.0,1676,0,3692.6108,2755,5,0,0,104,0.001814882,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29558778,5000000.0,1.0,9518.701,0.0,1856,0,3762.8132,2831,5,0,0,120,0.0017661604,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30317724,5000000.0,1.0,9518.701,0.0,2030,0,3762.8132,2907,5,0,0,136,0.0017199862,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31077119,5000000.0,1.0,11674.662,0.0,2198,0,3692.6184,2983,5,0,0,150,0.0016761649,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31835741,5000000.0,1.0,11806.844,0.0,2373,0,3692.4453,3059,5,0,0,164,0.0016345211,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32594772,5000000.0,1.0,11563.29,0.0,2547,0,3692.7476,3135,5,0,0,178,0.0015948963,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34112700,5000000.0,1.0,11631.713,0.0,2880,0,3692.6074,3287,5,0,0,210,0.001521144,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34874665,5000000.0,1.0,11388.349,0.0,3054,0,3727.5857,3363,5,0,0,224,0.0014867678,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35633711,5000000.0,1.0,11753.505,0.0,3232,0,3729.5447,3439,5,0,0,240,0.0014539111,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37151667,5000000.0,1.0,11695.609,0.0,3569,0,3694.6108,3591,5,0,0,270,0.0013923699,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37910681,5000000.0,0.9796699,11494.013,238.52296,3739,4,3692.6147,3667,5,0,0,282,0.0013635124,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38669727,5000000.0,0.98119944,11510.025,220.54062,3911,10,3692.309,3743,5,0,0,298,0.0013358268,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40185811,5000000.0,0.9799846,11422.949,233.30453,4243,13,3691.9944,3895,5,0,0,326,0.0012836971,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40944729,5000000.0,1.0,11550.153,0.0,4418,13,3729.6226,3971,5,0,0,340,0.0012591287,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41704697,5000000.0,0.97459465,11627.153,303.0916,4590,18,3722.8425,4047,5,0,0,354,0.0012354831,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43222759,5000000.0,0.98882395,11479.478,129.74545,4927,21,3692.7551,4199,5,0,0,384,0.0011907597,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43981781,5000000.0,0.9943306,11375.35,64.85945,5094,21,3691.9995,4275,5,0,0,398,0.0011695906,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44740693,5000000.0,1.0,11090.571,0.0,5261,21,3693.197,4351,5,0,0,412,0.0011491611,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46259691,5000000.0,1.0,11519.981,0.0,5594,21,3708.658,4503,5,0,0,442,0.0011103709,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47018681,5000000.0,1.0,11519.2295,0.0,5763,21,3681.8455,4579,5,0,0,458,0.0010919415,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47777667,5000000.0,1.0,11441.4,0.0,5930,21,3757.5632,4655,5,0,0,472,0.0010741139,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49295698,5000000.0,1.0,11396.061,0.0,6261,21,3692.567,4807,5,0,0,502,0.0010401498,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50054677,5000000.0,1.0,11396.355,0.0,6436,21,3692.6628,4883,5,0,0,516,0.0010239606,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50813666,5000000.0,1.0,11592.803,0.0,6605,21,3692.6108,4959,5,0,0,530,0.0010082677,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52313695,5000000.0,1.0,11734.769,0.0,6953,21,3718.3218,5109,5,0,0,560,0.0009786651,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53069709,5000000.0,1.0,11388.973,0.0,7122,21,3728.7883,5185,5,0,0,574,0.00096432015,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53828669,5000000.0,1.0,11548.902,0.0,7294,21,3704.5908,5261,5,0,0,590,0.00095038966,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54587786,5000000.0,1.0,11483.631,0.0,7467,21,3692.4856,5337,5,0,0,604,0.0009368559,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56106117,5000000.0,1.0,11549.305,0.0,7800,21,3692.7437,5489,5,0,0,630,0.00091091276,0,0,1,1,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
