timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5040000,0.0,0.0,0.0,1
5088000,0.0,0.0,0.0,1
6036000,0.0,0.0,0.0,1
7032000,0.0,0.0,0.0,1
8044000,0.0,0.0,0.0,1
9036000,0.0,0.0,0.0,1
10036000,0.0,0.0,0.0,1
11036000,0.0,0.0,0.0,1
12036000,0.0,0.0,0.0,1
13040000,0.0,0.0,0.0,1
14040000,0.0,0.0,0.0,1
15036000,0.0,0.0,0.0,1
16032000,0.0,0.0,0.0,1
17032000,0.0,0.0,0.0,1
18032000,0.0,0.0,0.0,1
19032000,0.0,0.0,0.0,1
20036000,0.0,0.0,0.0,1
21040000,0.0,0.0,0.0,1
22032000,0.0,0.0,0.0,1
23036000,0.0,0.0,0.0,1
24032000,0.0,0.0,0.0,1
25036000,0.0,0.0,0.0,1
26036000,0.0,0.0,0.0,1
27036000,0.0,0.0,0.0,1
27984000,0.0,0.0,0.0,1
29040000,0.0,0.0,0.0,1
30036000,0.0,0.0,0.0,1
31040000,0.0,0.0,0.0,1
31984000,0.0,0.0,0.0,1
58684000,0.0,0.0,0.0,1
58744000,0.0,0.0,0.0,1
59632000,0.0,0.0,0.0,1
