timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
60777720,60774146,6684682,1999.8512,1.9529797,47.03758,nan,nan,nan,nan,nan,nan,nan,41.012573,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,446.0,432.0,452.0
61720213,61716379,6684682,1999.8512,1.9529797,nan,nan,nan,nan,nan,nan,nan,nan,39.145805,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.0,nan,nan,nan,485.0,475.0,491.0
62102600,62100515,6684682,1999.8512,1.9529797,nan,nan,nan,nan,nan,nan,nan,nan,46.871513,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,457.0,477.0,489.0
62358891,62355576,6684682,1999.8512,1.9529797,nan,nan,nan,nan,nan,nan,nan,nan,83.904175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,493.0,440.0,468.0
62615488,62612091,6684682,1999.8512,1.9529797,nan,nan,nan,nan,nan,nan,nan,nan,35.153633,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,486.0,428.0,439.0
62867590,62865697,6684682,1999.8512,1.9529797,82.0173,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,499.0,497.0,478.0
63124063,63120759,6684682,1999.8512,1.9529797,82.09781,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,484.0,475.0,476.0
63381110,63380272,6684682,1999.8512,1.9529797,nan,nan,nan,nan,nan,nan,nan,nan,83.969246,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,459.0,465.0,467.0
63637474,63635332,6684682,1999.8512,1.9529797,nan,nan,nan,nan,38.84168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,516.0,470.0,495.0
64407076,64405011,6684682,1999.8512,1.9529797,nan,nan,nan,nan,nan,nan,nan,nan,39.073315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,493.0,476.0,462.0
64533400,64532541,6684682,1999.8512,1.9529797,82.09391,nan,nan,nan,41.012573,nan,nan,nan,39.059593,nan,nan,nan,17.0,nan,nan,nan,16.0,nan,nan,nan,10.0,nan,nan,nan,506.0,463.0,445.0
