timestamp,main_state_changes,main_state
61106706,2,7
61217799,2,7
61723674,2,7
62229768,2,7
62735737,2,7
63241678,2,7
63747671,2,7
64209799,2,7
64220708,2,7
64726675,2,7
65221787,2,7
65232680,2,7
65738685,2,7
66245026,2,7
66750671,2,7
67256671,2,7
68268674,2,7
68774686,2,7
69280685,2,7
69786673,2,7
70292670,2,7
70798670,2,7
71304692,2,7
71810771,2,7
72316830,2,7
72822685,2,7
73328672,2,7
73834741,2,7
74340725,2,7
74846689,2,7
75231796,2,7
75242703,2,7
75253774,2,7
75759671,2,7
76265780,2,7
76771714,2,7
77277672,2,7
77783723,2,7
78256692,2,7
78762752,2,7
79268728,2,7
79774701,2,7
80280686,2,7
80786681,2,7
81292671,2,7
81798670,2,7
82304678,2,7
82810805,2,7
83316672,2,7
83822673,2,7
84328745,2,7
84834673,2,7
85340698,2,7
85846672,2,7
86353154,2,7
86858672,2,7
87364672,2,7
87870673,2,7
88376707,2,7
88882672,2,7
89388671,2,7
89894672,2,7
90400700,2,7
90906687,2,7
91412782,2,7
91918686,2,7
92424684,2,7
92930671,2,7
93436672,2,7
93942687,2,7
94448669,2,7
94954713,2,7
95460692,2,7
95966686,2,7
96473073,2,7
96978689,2,7
97484706,2,7
97990686,2,7
98265779,2,7
98276756,3,11
98287710,3,11
98793828,3,11
99299799,3,11
99805761,3,11
100311902,3,11
100817671,3,11
101323671,3,11
101829794,3,11
102335676,3,11
102841804,3,11
103292758,3,11
103799703,3,11
