timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
61199439,5.243866,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
61209468,5.257965,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
61699437,5.242456,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
62199439,5.253937,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
62699439,5.2540374,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
63199436,5.2477937,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
63699475,5.2503114,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
64199434,5.2329893,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
64699441,5.230774,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
65199437,5.247592,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
65699438,5.2445707,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
66199456,5.2114377,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
66699517,5.2329893,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
67199438,5.256253,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
68199531,5.2597775,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
68699436,5.2570586,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
69199434,5.242456,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
69699438,5.256555,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
70199460,5.228357,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
70699437,5.2505126,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
71199439,5.2566557,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
71699436,5.253131,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
72199436,5.233493,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
72699438,5.257562,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
73199439,5.2499084,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
73699438,5.2584686,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
74199441,5.2499084,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
74699436,5.2509155,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
75199437,5.2476926,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
75699455,5.2542386,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
76199483,5.2552457,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
76699436,5.250009,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
77199437,5.255145,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
77699436,5.2292633,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
78199436,5.2263427,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
78699439,5.2484984,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
79199437,5.248599,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
79699579,5.2267456,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
80199438,5.250714,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
80699435,5.2608857,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
81199549,5.2509155,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
81699436,5.244168,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
82199437,5.250613,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
82699440,5.2556486,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
83199571,5.24306,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
83699440,5.23873,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
84199436,5.246182,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
84699495,5.2558503,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
85199443,5.250815,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
85699438,5.2513185,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
86199440,5.2503114,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
86699436,5.2512174,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
87199441,5.253534,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
87699437,5.2501097,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
88199440,5.2463837,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
88699465,5.225235,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
89199435,5.240643,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
89699434,5.2412477,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
90199574,5.2380247,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
90699434,5.250613,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
91199450,5.244873,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
91699437,5.248297,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
92199436,5.2346005,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
92699435,5.2474914,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
93199456,5.245578,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
93699443,5.2532315,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
94199442,5.2445707,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
94699455,5.2502103,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
95199436,5.243866,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
95699435,5.2399383,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
96199436,5.2513185,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
96699447,5.235205,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
97199481,5.2429595,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
97699436,5.233493,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
98199437,5.229565,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
98699436,5.245578,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
99199469,5.2484984,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
99699522,5.2503114,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
100199460,5.231982,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
100699440,5.251721,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
101199436,5.247189,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
101699437,5.241046,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
102199439,5.2421536,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
102699435,5.232083,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
103199567,5.2409453,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
103699437,5.246988,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
104199436,5.2516203,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
