timestamp,timestamp_sample,vel_body[0],vel_body[1],vel_ne[0],vel_ne[1],flow_uncompensated_integral[0],flow_uncompensated_integral[1],flow_compensated_integral[0],flow_compensated_integral[1],gyro_rate_integral[0],gyro_rate_integral[1],gyro_rate_integral[2]
61205149,61201199,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.32715e-05,6.1252103e-06,2.32715e-05,-6.1252103e-06,-7.1966097e-06
61229143,61221136,0.0,0.0,0.0,0.0,-0.00213,-0.0,-0.0021836178,-2.4533203e-05,5.3617892e-05,2.4533203e-05,4.5789748e-05
61401691,61400570,0.0,0.0,0.0,0.0,-0.0,-0.0,-2.2892289e-05,-5.4237877e-05,2.2892289e-05,5.4237877e-05,6.567882e-05
61607070,61599935,0.0,0.0,0.0,0.0,-0.00213,0.00213,-0.0021641394,0.0021215866,3.4139495e-05,8.413434e-06,0.00010226149
61788590,61779854,0.0,0.0,0.0,0.0,-0.0,-0.00213,-1.2244818e-06,-0.0023830594,1.2244818e-06,0.00025305955,3.0162304e-05
62006323,61998675,0.0,0.0,0.0,0.0,-0.00213,-0.0,-0.002380272,7.644971e-05,0.0002502721,-7.644971e-05,3.154195e-05
62201199,62198171,0.0,0.0,0.0,0.0,-0.00213,-0.00213,-0.0024023107,-0.001999329,0.0002723108,-0.00013067089,0.00010504791
62405418,62402281,0.0,0.0,0.0,0.0,-0.00213,-0.0,-0.002060864,-7.7258985e-05,-6.913593e-05,7.7258985e-05,4.782558e-05
62603331,62596857,0.0,0.0,0.0,0.0,-0.0,-0.0,-4.0028746e-05,9.301947e-06,4.0028746e-05,-9.301947e-06,5.2903615e-05
62798382,62796144,0.0,0.0,0.0,0.0,0.00213,-0.0,0.0018269643,4.58289e-05,0.00030303554,-4.58289e-05,4.5259425e-05
63001112,63000353,0.0,0.0,0.0,0.0,0.00213,0.00213,0.0,0.0,0.00017194884,-8.119101e-06,3.862201e-05
63197432,63194813,0.0,0.0,0.0,0.0,-0.00213,0.00426,0.0,0.0,0.0001388289,-8.379052e-05,6.4500773e-06
