timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
61206880,63.91504,20400.588,0,29,14366,65536,0,3,255
62207393,276.7246,275.71933,0,29,5957,65536,0,3,255
63207394,473.32422,236.23134,0,29,7622,65536,0,3,255
64207398,673.4912,224.22418,0,29,4577,65536,0,3,255
65208148,869.4883,217.13322,0,29,7039,65536,0,3,255
66208945,1066.5068,213.07985,0,29,6108,65536,0,3,255
67209745,1263.1328,210.31192,0,29,6722,65536,0,3,255
68210589,1429.3086,203.98755,2,29,3956,65536,0,3,255
69211359,1624.8008,202.90703,2,29,7428,65536,0,3,255
70211522,1822.0527,202.27556,2,29,7463,65536,0,3,255
71212480,2021.5293,201.97656,2,29,7407,65536,0,3,255
72212941,2217.996,201.46764,2,29,8120,65536,0,3,255
73212976,2415.253,201.11642,2,29,6853,65536,0,3,255
74213729,2618.3984,201.26074,2,29,1471,65536,0,3,255
75213752,2810.8096,200.62875,2,29,5788,65536,0,3,255
76214537,3008.0,200.38919,2,29,2486,65536,0,3,255
77215342,3200.0,199.85516,2,29,7240,65536,0,3,255
78216154,3396.4043,199.64276,2,29,8079,65536,0,3,255
79216205,3596.252,199.65361,2,29,4869,65536,0,3,255
80216945,3792.7402,199.47935,2,29,5084,65536,0,3,255
81217745,3984.503,199.08582,2,29,8850,65536,0,3,255
82218599,4181.0264,198.95578,2,29,8117,65536,0,3,255
83219348,4384.968,199.17548,2,29,1608,65536,0,3,255
84219936,4581.9707,199.07602,2,29,2378,65536,0,3,255
85220420,4773.741,198.7678,2,29,5475,65536,0,3,255
86220949,4974.2676,198.8339,2,29,1615,65536,0,3,255
87221740,5169.91,198.7052,2,29,2846,65536,0,3,255
88222552,5364.3115,198.53993,2,29,2805,65536,0,3,255
89222831,5558.717,198.39038,2,29,3171,65536,0,3,255
90223496,5755.3096,198.3239,2,29,2394,65536,0,3,255
91224153,5952.0,198.26514,2,29,1415,65536,0,3,255
92224941,6148.3135,198.19719,2,29,1996,65536,0,3,255
93224993,6344.167,198.12367,2,29,3452,65536,0,3,255
94225738,6541.2627,198.08809,2,29,3427,65536,0,3,255
95226572,6738.198,198.04935,2,29,3911,65536,0,3,255
96227340,6934.9727,198.0086,2,29,3847,65536,0,3,255
97227600,7129.8438,197.92007,2,29,3922,65536,0,3,255
98228139,7325.951,197.86823,2,29,3922,65536,0,3,255
99228956,7522.66,197.83351,2,29,4309,65536,0,3,255
100229747,7721.8047,197.86308,2,29,3281,65536,0,3,255
101229897,7917.7217,197.8137,2,29,4443,65536,0,3,255
102230543,8117.6562,197.86229,2,29,4540,65536,0,3,255
103231355,8315.908,197.86775,2,29,4200,65536,0,3,255
104231374,8512.0,197.82639,2,29,1991,65536,0,3,255
