timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
796000,792000,0,nan,nan,-2.460502e-08,9.465055e-08,-2.5847024e-07,0.0,0.0,0.0,-4.373089e-06,2.7711754e-05,-0.00019320629,-0.0001890355,-9.450616e-06,2.3376215e-05,0.0,0.0012235432,0.0013743581,-0.058658417,0.123782106,0.123786375,nan,0.10000503,0.70622146,3.5000029,7.071068,0.45001808,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1000000,996000,0,nan,nan,0.00014861206,0.00022826735,0.0032671327,0.0,0.0,0.0,0.0012285297,0.0017249687,0.004125138,0.0068119117,-9.450616e-06,2.3376215e-05,0.0,0.0046529984,0.0013183043,0.010771676,0.12373926,0.123786375,nan,0.1,0.63065034,1.7506394,4.525153,0.45164204,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1500000,1496000,0,nan,nan,0.00014210444,0.0008575127,-0.002419451,0.0,0.0,0.0,4.471901e-05,0.0024893878,0.0043299147,-0.00032086158,-9.450616e-06,2.3376215e-05,0.0,0.007197308,0.0047848676,0.049075108,0.12373181,0.123786375,nan,0.1,0.19259763,0.94572324,1.0081688,0.46485004,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1992000,1988000,0,nan,nan,0.00029618223,0.0010434034,-0.0009980873,0.0,0.0,0.0,0.0022964154,0.002930108,0.01007918,0.005102997,-9.450616e-06,2.3376215e-05,0.0,0.034325793,0.016300699,0.03344379,0.123745546,0.123786375,nan,0.1,0.21568964,0.7614119,0.8209501,0.49171042,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2492000,2488000,0,nan,nan,0.000541927,0.0002394499,-0.0020387718,0.0,0.0,0.0,0.00014326519,-0.0012814339,0.012186333,0.0043723807,-9.450616e-06,2.3376215e-05,0.0,0.0040295706,-0.009804654,0.010538845,0.123717725,0.123786375,nan,0.1,0.13795823,0.71184504,0.539695,0.5203083,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2996000,2996000,0,nan,nan,-0.0003985532,-0.0014992844,0.0009599973,0.0,0.0,0.0,-0.0011681237,-0.004306565,0.018269435,0.009759921,-9.450616e-06,2.3376215e-05,0.0,-0.018784894,-0.007869458,0.041292045,0.123691514,0.123786375,nan,0.1,0.1702714,0.73761535,0.542281,0.54570043,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3500000,3496000,0,nan,nan,-0.0006541459,-0.0006746881,0.0045350413,0.0,0.0,0.0,-0.0005429388,0.0006243497,0.02108322,0.011710049,-9.450616e-06,2.3376215e-05,0.0,0.008209938,-0.0068224333,-0.01805648,0.12371998,0.123786375,nan,0.1,0.11547259,0.7623096,0.37849653,0.5506685,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3996000,3988000,0,nan,nan,-0.00023353848,0.00030938972,0.009341592,0.0,0.0,0.0,-0.0012105042,0.0010409948,0.021817932,0.01197923,-9.450616e-06,2.3376215e-05,0.0,0.0005795859,-0.019218532,-0.050736587,0.1237311,0.123786375,nan,0.1,0.13407254,0.7971357,0.3811831,0.547556,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4496000,4496000,0,nan,nan,-0.001169903,-0.0004599009,0.010471354,0.0,0.0,0.0,-0.0032157393,-0.002269034,0.021756545,0.008342497,-9.450616e-06,2.3376215e-05,0.0,0.01848134,0.010426436,0.05227327,0.12317097,0.00011843443,nan,0.1,0.1453428,0.8093831,0.30383363,0.52943593,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1,2
4996000,4996000,0,nan,nan,-0.0011444389,-0.00084873673,0.008978376,0.0,0.0,0.0,-0.00080554676,-0.0019615346,0.020930143,0.003730706,-9.450616e-06,2.3376215e-05,0.0,0.0024991585,-0.00988116,-0.015875323,0.12333147,0.00011843443,nan,0.1,0.11138403,0.8046848,0.30083206,0.50433177,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1,2
