timestamp,mag_inconsistency_angle
584000,2.3945304e-06
1000000,1.1547148e-08
1500000,9.3368006e-05
1996000,0.000979705
2496000,0.0004051872
3000000,0.00030408317
3500000,9.6246e-07
4000000,0.00019040497
4496000,6.6173576e-05
5000000,1.9399466e-05
5500000,0.00013875948
6000000,1.7378301e-05
6500000,0.00015652449
7000000,0.00015985455
7500000,2.3081768e-06
7996000,0.0005401105
8500000,0.00037727164
9000000,5.4495496e-05
9500000,6.771896e-05
10000000,0.00025363974
10500000,4.6155114e-07
11000000,1.0536369e-05
11504000,7.605852e-05
12000000,3.10443e-05
12500000,1.4561765e-05
12996000,6.084262e-06
13496000,0.0001110587
14000000,2.2392783e-07
14500000,2.4100598e-06
15000000,8.992907e-09
15504000,1.5546278e-11
16000000,2.6875276e-14
16500000,2.0739744e-06
16996000,5.078235e-05
17496000,5.5472603e-05
18000000,9.589696e-08
18500000,0.00022648355
19000000,5.901662e-07
19500000,1.252582e-09
20000000,2.279338e-12
20496000,2.8788554e-06
21000000,5.5144116e-09
21500000,1.1703909e-11
22000000,2.2418668e-14
22500000,3.6818004e-17
23000000,0.00024185074
23500000,4.9800383e-05
24004000,1.1853997e-06
24500000,7.5790704e-05
25000000,1.4421522e-06
25496000,3.0608596e-09
26000000,6.496438e-12
26500000,1.0669041e-14
27000000,1.752166e-17
27500000,0.00031826308
28000000,7.110411e-07
28500000,1.3619903e-09
28996000,0.00011889234
29500000,0.00025145969
30000000,0.00011989528
30500000,2.2965783e-07
31000000,4.6305923e-10
31500000,0.00016005941
32000000,7.0341564e-05
32500000,1.4830605e-05
33000000,4.6603862e-05
33500000,8.056535e-08
34000000,1.6244409e-10
34500000,0.00013789651
34996000,2.5093206e-07
35496000,3.7844533e-05
36000000,8.074424e-06
36500000,7.101343e-05
37000000,5.918753e-05
37500000,1.0770431e-07
37996000,0.00027831504
38500000,6.545179e-07
38996000,0.00025883524
39496000,3.1084808e-05
40000000,0.00015735728
40500000,9.990292e-06
41000000,3.6328805e-05
41500000,0.00039040152
42000000,4.444223e-05
42492000,6.128175e-05
42996000,1.0064242e-07
43500000,1.570199e-10
44000000,2.578722e-13
44500000,2.2832949e-06
44996000,0.0003846551
45500000,6.001298e-07
46000000,9.855875e-10
46500000,4.791566e-06
46996000,8.283314e-09
47500000,1.2923435e-11
48000000,4.1559848e-05
48496000,7.184561e-08
48996000,1.0566697e-06
49500000,1.2278027e-06
50000000,0.000517116
50500000,0.00031515455
51000000,1.6859434e-06
51496000,3.2294023e-09
51996000,6.51145e-12
52496000,0.00012750097
52996000,2.0939366e-07
53500000,3.6262506e-06
54000000,0.00020361543
54500000,3.6990386e-05
54996000,3.485823e-06
55500000,2.5044526e-06
56000000,5.049733e-09
56500000,1.1281756e-11
57000000,4.8469537e-05
57500000,6.8687878e-06
57996000,1.789854e-08
58500000,4.9937615e-05
59000000,5.5770248e-05
59500000,1.4532488e-07
60000000,3.417627e-10
60500000,0.00029075786
61000000,0.00074263074
61500000,0.00012754429
61720000,7.5937955e-06
100968000,7.2141056e-06
100980000,6.8534005e-06
101468000,2.192549e-08
