timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
1000000,0,0.045348365,0.045348365,14.622511,0
2000000,0,0.0041141715,0.0041141715,14.622508,0
3000000,0,-0.026553418,-0.026553418,14.621933,0
4000000,0,0.036830354,0.036830354,14.62201,0
5000000,0,-0.058231875,-0.058231875,14.622218,0
6000000,0,0.032185163,0.032185163,14.622081,0
7000000,0,0.05028077,0.05028077,14.622413,0
8000000,0,0.043372627,0.043372627,14.623351,0
9000000,0,0.0075634327,0.0075634327,14.623093,0
10000000,0,0.02196787,0.02196787,14.623387,0
11000000,0,-0.042485747,-0.042485747,14.623096,0
12000000,0,-0.016488416,-0.016488416,14.622841,0
13000000,0,-0.043884907,-0.043884907,14.622167,0
14000000,0,0.045481585,0.045481585,14.62332,0
15000000,0,0.054761086,0.054761086,14.6228895,0
16000000,0,-0.021904778,-0.021904778,14.62313,0
17000000,0,-0.051105622,-0.051105622,14.622775,0
18000000,0,0.032365873,0.032365873,14.623225,0
19000000,0,-0.033754896,-0.033754896,14.622526,0
20000000,0,-0.027310552,-0.027310552,14.62333,0
21000000,0,0.047685403,0.047685403,14.6231785,0
22000000,0,0.018014971,0.018014971,14.622013,0
23000000,0,0.009443898,0.009443898,14.623356,0
24004000,0,-0.043184016,-0.043184016,14.622325,0
25000000,0,0.0374087,0.0374087,14.622718,0
26000000,0,-0.042606045,-0.042606045,14.622081,0
27000000,0,0.016658703,0.016658703,14.623345,0
28000000,0,-0.04095327,-0.04095327,14.622767,0
29000000,0,0.011300936,0.011300936,14.622111,0
30000000,0,0.01691026,0.01691026,14.623428,0
31000000,0,-0.019714165,-0.019714165,14.62213,0
32000000,0,0.012380257,0.012380257,14.622807,0
33000000,0,-0.035552047,-0.035552047,14.621956,0
34000000,0,0.017697312,0.017697312,14.621966,0
35004000,0,0.047697958,0.047697958,14.622787,0
36000000,0,-0.008731753,-0.008731753,14.622011,0
37000000,0,0.0068888357,0.0068888357,14.622463,0
38008000,0,-0.019167032,-0.019167032,14.622644,0
39000000,0,-0.0444408,-0.0444408,14.622444,0
40000000,0,0.04879567,0.04879567,14.622338,0
41000000,0,0.023740673,0.023740673,14.622024,0
42000000,0,0.011895548,0.011895548,14.621974,0
42996000,0,-0.013536884,-0.013536884,14.623221,0
44000000,0,-0.012826487,-0.012826487,14.622315,0
44996000,0,-0.010211262,-0.010211262,14.622129,0
46000000,0,0.0051275776,0.0051275776,14.621958,0
47000000,0,-0.029148813,-0.029148813,14.622136,0
48000000,0,0.015770257,0.015770257,14.62312,0
49000000,0,-0.037474576,-0.037474576,14.622277,0
50000000,0,-0.002702627,-0.002702627,14.622022,0
51000000,0,-0.054539524,-0.054539524,14.62206,0
52000000,0,0.026354875,0.026354875,14.6219015,0
52996000,0,0.018367466,0.018367466,14.623185,0
54000000,0,-0.008253156,-0.008253156,14.6223345,0
55000000,0,-0.05649294,-0.05649294,14.622404,0
56000000,0,-0.04457659,-0.04457659,14.623135,0
57000000,0,0.03075107,0.03075107,14.62326,0
57996000,0,-0.007501352,-0.007501352,14.622079,0
59000000,0,-0.0021627923,-0.0021627923,14.622398,0
60000000,0,-0.029551713,-0.029551713,14.622841,0
61000000,0,-0.017747981,-0.017747981,14.621971,0
62000000,0,0.0065101986,0.0065101986,14.622731,0
63000000,0,0.03349507,0.03349507,14.6231785,0
63996000,0,-0.04961235,-0.04961235,14.622087,0
65000000,0,-0.040718112,-0.040718112,14.621951,0
65996000,0,-0.028869012,-0.028869012,14.622244,0
67000000,0,0.037514105,0.037514105,14.623045,0
68000000,0,0.061058316,0.061058316,14.623055,0
69000000,0,0.018970406,0.018970406,14.620492,0
70000000,0,0.0046354495,0.0046354495,14.619051,0
71000000,0,0.05960216,0.05960216,14.617523,0
72000000,0,0.0557748,0.0557748,14.617621,0
73000000,0,0.040173028,0.040173028,14.616128,0
74000000,0,0.05751716,0.05751716,14.616828,0
75000000,0,-0.03626943,-0.03626943,14.617086,0
76000000,0,0.056877878,0.056877878,14.616859,0
77000000,0,-0.006998161,-0.006998161,14.616095,0
78000000,0,-0.05533895,-0.05533895,14.615755,0
79000000,0,-0.014718275,-0.014718275,14.616186,0
80000000,0,-0.00030366686,-0.00030366686,14.616893,0
81000000,0,-0.016346093,-0.016346093,14.616526,0
82000000,0,0.027237542,0.027237542,14.615625,0
83000000,0,0.027937794,0.027937794,14.616956,0
84000000,0,0.0070085656,0.0070085656,14.616702,0
85000000,0,-0.043832038,-0.043832038,14.616327,0
86000000,0,-0.0071923956,-0.0071923956,14.615736,0
87000000,0,0.044803154,0.044803154,14.616171,0
88000000,0,0.011015934,0.011015934,14.616316,0
89000000,0,0.018846849,0.018846849,14.615994,0
90000000,0,0.02849795,0.02849795,14.616047,0
91000000,0,-0.025002833,-0.025002833,14.616127,0
92000000,0,0.0027595235,0.0027595235,14.617158,0
93000000,0,-0.04695294,-0.04695294,14.617149,0
94000000,0,0.01232898,0.01232898,14.616505,0
95000000,0,-0.034835044,-0.034835044,14.615748,0
96000000,0,-0.026143936,-0.026143936,14.616512,0
97000000,0,0.120803155,0.120803155,14.619926,0
98000000,0,-0.010887337,-0.010887337,14.623166,0
99000000,0,-0.00306136,-0.00306136,14.622544,0
100000000,0,-0.05593347,-0.05593347,14.623243,0
101000000,0,-0.053993374,-0.053993374,14.623235,0
