timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
2000000,138.36328,97.71418,0,118,9125,1024000,0,3,255
3000000,187.61328,77.6545,0,217,9707,1024000,0,3,255
4000000,239.5752,70.133255,0,306,9433,1024000,0,3,255
5000000,294.92188,66.78485,0,407,6850,1024000,0,3,255
6000000,349.96875,64.61757,0,507,9690,1024000,0,3,255
7000000,405.52832,63.205784,0,606,9037,1024000,0,3,255
8000000,462.29395,62.33737,0,707,9685,1024000,0,3,255
9000000,518.78125,61.642258,0,808,8423,1024000,0,3,255
10000000,568.499,60.37585,0,897,10194,1024000,0,3,255
11000000,628.4238,60.332546,0,1015,10356,1024000,0,3,255
12000000,685.66895,60.0621,0,1129,9691,1024000,0,3,255
13000000,744.30176,59.946983,0,1252,9665,1024000,0,3,255
14000000,804.4092,59.958942,0,1378,9110,1024000,0,3,255
15000000,862.4072,59.82292,0,1495,8968,1024000,0,3,255
16000000,920.2256,59.69289,0,1625,9970,1024000,0,3,255
17000000,979.2793,59.653954,0,1736,10062,1024000,0,3,255
18000000,1042.0049,59.830322,0,1852,6325,1024000,0,3,255
19000000,1097.8486,59.613846,0,1963,9509,1024000,0,3,255
20000000,1155.831,59.529823,0,2088,10488,1024000,0,3,255
21000000,1215.8584,59.554195,0,2214,9029,1024000,0,3,255
22000000,1274.4092,59.50734,0,2326,9579,1024000,0,3,255
23000000,1333.2607,59.47809,0,2451,9933,1024000,0,3,255
24004000,1392.0029,59.436504,0,2582,9946,1024000,0,3,255
25004000,1460.4336,59.804813,0,2702,130,1024000,0,3,255
26004000,1519.3271,59.768967,0,2823,130,1024000,0,3,255
27004000,1578.4893,59.745995,0,2954,130,1024000,0,3,255
28004000,1637.5615,59.721424,0,3070,168,1024000,0,3,255
29004000,1696.1162,59.680374,0,3186,236,1024000,0,3,255
30004000,1755.667,59.67597,0,3308,130,1024000,0,3,255
31004000,1814.834,59.65924,0,3421,117,1024000,0,3,255
32004000,1874.2031,59.650005,0,3541,196,1024000,0,3,255
33004000,1933.206,59.630043,0,3671,196,1024000,0,3,255
34004000,1992.0352,59.60608,0,3795,196,1024000,0,3,255
35004000,2045.2139,59.419346,0,3908,6311,1024000,0,3,255
36004000,2111.0195,59.599648,0,4020,196,1024000,0,3,255
37004000,2170.539,59.597446,0,4132,196,1024000,0,3,255
38008000,2219.2744,59.300835,0,4248,10787,1024000,0,3,255
39008000,2288.1758,59.550694,0,4363,780,1024000,0,3,255
40008000,2348.2354,59.5636,0,4477,543,1024000,0,3,255
41008000,2407.2314,59.54956,0,4604,631,1024000,0,3,255
42008000,2467.0312,59.555603,0,4712,660,1024000,0,3,255
43008000,2526.3477,59.549965,0,4836,584,1024000,0,3,255
44008000,2586.3691,59.560818,0,4954,660,1024000,0,3,255
45008000,2645.584,59.553032,0,5082,581,1024000,0,3,255
46008000,2705.2373,59.55524,0,5202,660,1024000,0,3,255
47008000,2764.8662,59.55683,0,5323,543,1024000,0,3,255
48008000,2824.2793,59.5538,0,5439,581,1024000,0,3,255
49008000,2884.4795,59.567146,0,5556,660,1024000,0,3,255
50008000,2944.2412,59.571083,0,5675,581,1024000,0,3,255
51008000,3000.0,59.49548,0,5784,3042,1024000,0,3,255
52008000,3061.708,59.538506,0,5915,592,1024000,0,3,255
53008000,3120.5244,59.524727,0,6030,622,1024000,0,3,255
