timestamp,rtl_time_s,rtl_limit_fraction
11056000,0.0001686543,1.8739367e-07
12056000,0.009712206,1.079134e-05
13072000,0.014468364,1.6075961e-05
14084000,0.017712424,1.9680472e-05
15112000,0.017812522,1.9791692e-05
16132000,0.016365618,1.818402e-05
17152000,0.021817448,2.424161e-05
18160000,0.024182467,2.686941e-05
19164000,0.025508394,2.8342662e-05
20176000,0.028081765,3.1201962e-05
21188000,0.024225015,2.6916685e-05
22200000,0.020131962,2.236885e-05
23212000,0.019102672,2.1225193e-05
24216000,0.01826793,2.02977e-05
25228000,0.015117337,1.6797043e-05
26244000,0.0097472435,1.0830271e-05
27292000,0.005052365,5.6137387e-06
28312000,0.009584568,1.0649522e-05
29332000,0.017314063,1.9237848e-05
30332000,0.014616811,1.6240901e-05
31336000,0.013219833,1.4688704e-05
32344000,0.015021088,1.6690097e-05
33364000,0.0151457805,1.6828646e-05
34372000,0.018271264,2.0301406e-05
35372000,0.017790997,1.9767776e-05
36384000,0.01627085,1.8078723e-05
37396000,0.0143537065,1.5948563e-05
38396000,0.01722538,1.9139312e-05
39404000,0.015570006,1.7300008e-05
40420000,0.010880981,1.20899795e-05
41424000,0.012089477,1.3432753e-05
42432000,0.011316764,1.2574183e-05
43436000,0.012848073,1.4275637e-05
44452000,0.00941378,1.0459756e-05
45460000,0.009313564,1.0348404e-05
46472000,0.011041157,1.2267952e-05
47472000,0.01420786,1.5786512e-05
48484000,0.019932233,2.2146927e-05
49488000,0.02520966,2.8010736e-05
50516000,0.024635263,2.7372515e-05
51520000,0.02606676,2.8963066e-05
52520000,0.023163088,2.5736766e-05
53528000,0.022531236,2.5034708e-05
54540000,0.02213485,2.459428e-05
55552000,0.021767601,2.4186224e-05
56564000,0.0207378,2.3042001e-05
57584000,0.021585368,2.3983743e-05
58600000,0.018991327,2.1101476e-05
59612000,0.020953292,2.3281436e-05
60653000,0.01703042,1.892269e-05
61676000,0.013982742,1.5536381e-05
62684000,0.0038163597,4.2404e-06
63700000,0.006292059,6.991177e-06
64716000,0.0022414252,2.4904725e-06
65728000,0.0026670946,2.9634386e-06
66752000,0.00022283298,2.4759223e-07
67756000,0.0035839684,3.9821875e-06
68756000,0.22034527,0.0002448281
69776000,0.4744961,0.0005272179
70788000,0.66222006,0.0007358001
71796000,0.79441375,0.000882682
72812000,0.8830605,0.0009811784
73820000,0.9310984,0.0010345539
74836000,0.9605307,0.0010672564
75856000,0.9849783,0.0010944203
76856000,0.9877469,0.0010974966
77864000,0.9893927,0.0010993253
78876000,0.9905217,0.0011005797
79876000,0.9920206,0.0011022452
80888000,0.99375075,0.0011041675
81900000,0.99180245,0.0011020028
82900000,0.98425764,0.0010936197
83900000,0.9784407,0.0010871565
84908000,0.97763497,0.0010862611
85924000,0.9778216,0.0010864685
86932000,0.9827841,0.0010919825
87940000,0.9849545,0.0010943939
88972000,0.9825617,0.0010917353
89976000,0.9813667,0.0010904075
90988000,0.98173463,0.0010908163
91992000,0.9844335,0.001093815
93004000,0.9836161,0.0010929068
94020000,0.9849662,0.0010944069
95064000,0.9881115,0.0010979016
96116000,0.98887664,0.0010987519
97124000,0.42392686,0.00047102987
98140000,0.032333355,3.592595e-05
99148000,0.0780364,8.670711e-05
100156000,0.07818466,8.687184e-05
101172000,0.07343585,8.159539e-05
