timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
512000,inf,0,1,1,1,0,0,1,1,0,1
1516000,inf,0,1,1,1,0,0,1,0,0,1
2516000,inf,0,1,1,1,0,0,1,0,0,1
3516000,inf,0,1,1,1,0,0,1,0,0,1
4520000,inf,0,1,1,1,0,0,1,0,0,1
5520000,inf,0,1,1,1,0,0,1,0,0,1
6524000,inf,0,1,1,1,0,0,1,0,0,1
7524000,inf,0,1,1,1,0,0,1,0,0,1
8528000,inf,0,1,1,1,0,0,1,0,0,1
9528000,inf,0,1,1,1,0,0,1,0,0,1
10536000,inf,0,1,1,1,0,0,1,0,0,1
11076000,inf,0,1,1,1,1,1,1,0,0,1
12080000,inf,0,1,1,1,1,1,1,0,0,1
13084000,inf,0,1,1,1,1,1,1,0,0,1
14084000,inf,0,1,1,1,1,1,1,0,0,1
15092000,inf,0,1,1,1,1,1,1,0,0,1
16092000,inf,0,1,1,1,1,1,1,0,0,1
17092000,inf,0,1,1,1,1,1,1,0,0,1
18092000,inf,0,1,1,1,1,1,1,0,0,1
19092000,inf,0,1,1,1,1,1,1,0,0,1
20092000,inf,0,1,1,1,1,1,1,0,0,1
21096000,inf,0,1,1,1,1,1,1,0,0,1
22100000,inf,0,1,1,1,1,1,1,0,0,1
23108000,inf,0,1,1,1,1,1,1,0,0,1
24108000,inf,0,1,1,1,1,1,1,0,0,1
25108000,inf,0,1,1,1,1,1,1,0,0,1
26112000,inf,0,1,1,1,1,1,1,0,0,1
27112000,inf,0,1,1,1,1,1,1,0,0,1
28112000,inf,0,1,1,1,1,1,1,0,0,1
29120000,inf,0,1,1,1,1,1,1,0,0,1
30124000,inf,0,1,1,1,1,1,1,0,0,1
31128000,inf,0,1,1,1,1,1,1,0,0,1
32128000,inf,0,1,1,1,1,1,1,0,0,1
33128000,inf,0,1,1,1,1,1,1,0,0,1
34132000,inf,0,1,1,1,1,1,1,0,0,1
35132000,inf,0,1,1,1,1,1,1,0,0,1
36136000,inf,0,1,1,1,1,1,1,0,0,1
37144000,inf,0,1,1,1,1,1,1,0,0,1
38144000,inf,0,1,1,1,1,1,1,0,0,1
39144000,inf,0,1,1,1,1,1,1,0,0,1
40152000,inf,0,1,1,1,1,1,1,0,0,1
41152000,inf,0,1,1,1,1,1,1,0,0,1
42152000,inf,0,1,1,1,1,1,1,0,0,1
43156000,inf,0,1,1,1,1,1,1,0,0,1
44156000,inf,0,1,1,1,1,1,1,0,0,1
45160000,inf,0,1,1,1,1,1,1,0,0,1
46164000,inf,0,1,1,1,1,1,1,0,0,1
47164000,inf,0,1,1,1,1,1,1,0,0,1
48164000,inf,0,1,1,1,1,1,1,0,0,1
49164000,inf,0,1,1,1,1,1,1,0,0,1
50168000,inf,0,1,1,1,1,1,1,0,0,1
51172000,inf,0,1,1,1,1,1,1,0,0,1
52180000,inf,0,1,1,1,1,1,1,0,0,1
53188000,inf,0,1,1,1,1,1,1,0,0,1
54196000,inf,0,1,1,1,1,1,1,0,0,1
55196000,inf,0,1,1,1,1,1,1,0,0,1
56200000,inf,0,1,1,1,1,1,1,0,0,1
57200000,inf,0,1,1,1,1,1,1,0,0,1
58204000,inf,0,1,1,1,1,1,1,0,0,1
59208000,inf,0,1,1,1,1,1,1,0,0,1
60220000,inf,0,1,1,1,1,1,1,0,0,1
61224000,inf,0,1,1,1,1,1,1,0,0,1
61824000,inf,0,1,1,1,0,0,1,0,0,1
62824000,inf,0,1,1,1,0,0,1,0,0,1
63828000,inf,0,1,1,1,0,0,1,0,0,1
64828000,inf,0,1,1,1,0,0,1,0,0,1
65828000,inf,0,1,1,1,0,0,1,0,0,1
65936000,inf,0,1,1,1,1,0,1,0,0,1
66692000,inf,0,1,0,0,1,0,1,0,0,1
66700000,inf,0,0,0,0,1,0,1,0,0,1
67700000,inf,0,0,0,0,1,0,0,0,0,1
68704000,inf,0,0,0,0,1,0,0,0,0,1
69708000,inf,0,0,0,0,1,0,0,0,0,1
70708000,inf,0,0,0,0,1,0,0,0,0,1
71692000,inf,0,0,0,0,0,0,0,0,0,1
72692000,inf,0,0,0,0,0,0,0,0,0,1
73700000,inf,0,0,0,0,0,0,0,0,0,1
74700000,inf,0,0,0,0,0,0,0,0,0,1
75704000,inf,0,0,0,0,0,0,0,0,0,1
76704000,inf,0,0,0,0,0,0,0,0,0,1
77712000,inf,0,0,0,0,0,0,0,0,0,1
78720000,inf,0,0,0,0,0,0,0,0,0,1
79728000,inf,0,0,0,0,0,0,0,0,0,1
80744000,inf,0,0,0,0,0,0,0,0,0,1
81748000,inf,0,0,0,0,0,0,0,0,0,1
82752000,inf,0,0,0,0,0,0,0,0,0,1
83752000,inf,0,0,0,0,0,0,0,0,0,1
84760000,inf,0,0,0,0,0,0,0,0,0,1
85760000,inf,0,0,0,0,0,0,0,0,0,1
86760000,inf,0,0,0,0,0,0,0,0,0,1
87764000,inf,0,0,0,0,0,0,0,0,0,1
88764000,inf,0,0,0,0,0,0,0,0,0,1
89768000,inf,0,0,0,0,0,0,0,0,0,1
90772000,inf,0,0,0,0,0,0,0,0,0,1
91776000,inf,0,0,0,0,0,0,0,0,0,1
92780000,inf,0,0,0,0,0,0,0,0,0,1
93780000,inf,0,0,0,0,0,0,0,0,0,1
94788000,inf,0,0,0,0,0,0,0,0,0,1
95788000,inf,0,0,0,0,0,0,0,0,0,1
96612000,inf,0,0,0,0,1,1,0,1,0,1
97612000,inf,0,0,0,0,1,1,0,1,0,1
98284000,inf,0,1,0,0,1,1,1,0,0,1
98644000,inf,0,1,1,0,1,1,1,0,0,1
98984000,inf,0,1,1,1,1,1,1,0,0,1
99992000,inf,0,1,1,1,1,1,1,0,0,1
101000000,inf,0,1,1,1,1,1,1,0,0,1
