timestamp,load,ram_usage
1520000,0.24,0.48247826
2020000,0.06,0.48353055
2520000,0.22,0.4833138
3020000,0.16,0.48328397
3520000,0.2,0.48350084
4020000,0.06,0.48354113
4520000,0.24,0.48363408
5020000,0.28,0.4836329
5520000,0.06,0.48409152
6020000,0.16,0.48406938
6520000,0.16,0.48421502
7020000,0.2,0.48435646
7520000,0.14,0.4840665
8020000,0.02,0.48359212
8528000,0.0,0.48368162
9020000,0.040816326,0.48335555
9520000,0.18,0.48330167
10020000,0.18,0.4834057
10520000,0.3,0.48322287
11020000,0.1,0.48321036
11520000,0.44,0.483064
12020000,0.08,0.4830178
12520000,0.52,0.4831447
13020000,0.24,0.48312882
13520000,0.22,0.4828541
14020000,0.24,0.4828291
14520000,0.2,0.4830652
15020000,0.12,0.48283765
15520000,0.06,0.48275968
16020000,0.16,0.48264027
16520000,0.14,0.48300144
17020000,0.3,0.48294973
17520000,0.3,0.48282945
18020000,0.1,0.48313543
18520000,0.14,0.4841069
19020000,0.2,0.4842516
19520000,0.36,0.4841075
20020000,0.16,0.48490757
20520000,0.0,0.48563465
21020000,0.12,0.48558953
21520000,0.04,0.48581663
22020000,0.22,0.48613414
22520000,0.16,0.48726222
23020000,0.1,0.4883898
23520000,0.12,0.48777002
24020000,0.34,0.4878092
24520000,0.02,0.48778734
25020000,0.1,0.4880707
25520000,0.16,0.48820326
26020000,0.22,0.4885274
26520000,0.22,0.48856252
27020000,0.14,0.48821527
27524000,0.33333334,0.4882344
28024000,0.12244898,0.48816946
28520000,0.06,0.48797977
29020000,0.06,0.48791015
29520000,0.04,0.4885155
30020000,0.0,0.4882255
30520000,0.08,0.48832244
31020000,0.4,0.4886847
31520000,0.18,0.4886081
32020000,0.26,0.487806
32520000,0.42,0.48755988
33020000,0.08,0.4886865
33520000,0.22,0.4885008
34020000,0.42,0.48815683
34520000,0.0,0.48820952
35020000,0.14,0.48850128
35520000,0.16,0.48845175
36020000,0.2,0.48859692
36520000,0.0,0.48807287
37020000,0.0,0.48803234
37520000,0.68,0.48806697
38020000,0.14,0.48802212
38520000,0.46,0.48812026
39020000,0.26,0.4880298
39520000,0.0,0.48804522
40020000,0.3,0.4883661
40520000,0.24,0.4899843
41020000,0.04,0.49026334
41520000,0.38,0.48925686
42020000,0.24,0.4890441
42520000,0.2,0.48873836
43020000,0.18,0.48864922
43520000,0.24,0.48855662
44020000,0.16,0.48843804
44520000,0.2,0.48916978
45020000,0.1,0.48890194
45520000,0.16,0.48893645
46020000,0.44,0.48879692
46520000,0.4,0.48903292
47020000,0.3,0.48883697
47520000,0.02,0.48886356
48020000,0.14,0.4888004
48520000,0.12,0.48869422
49020000,0.12,0.48871034
49520000,0.3,0.48868892
50020000,0.0,0.48875087
50520000,0.3,0.48865128
51020000,0.04,0.48867303
51520000,0.18,0.48848373
52020000,0.04,0.4883417
52520000,0.3,0.48840964
53020000,0.16,0.48831186
53520000,0.24,0.49093303
54020000,0.26,0.491382
54520000,0.18,0.48995736
55020000,0.12,0.4897015
55520000,0.24,0.489221
56020000,0.04,0.4891787
56520000,0.74,0.48962393
57020000,0.0,0.4897458
57520000,0.28,0.48954022
58020000,0.16,0.48933265
58520000,0.2,0.48978752
59020000,0.22,0.4896071
59520000,0.16,0.48954493
60020000,0.18,0.489508
60520000,0.16,0.48950487
61020000,0.16,0.4893579
61520000,0.26,0.4894054
62020000,0.08,0.48939216
62520000,0.16,0.4898189
63020000,0.28,0.48930496
63520000,0.16,0.48918507
64020000,0.1,0.48900476
64520000,0.16,0.4889849
65020000,0.52,0.4894374
65520000,0.44,0.48937473
66020000,0.18,0.48943657
66520000,0.06,0.48965785
67020000,0.5,0.48929498
67520000,0.14,0.48945567
68020000,0.1,0.48923293
68520000,0.14,0.48918396
69020000,0.04,0.48918745
69520000,0.16,0.48937413
70020000,0.36,0.48931494
70520000,0.26,0.48933566
71020000,0.0,0.48955032
71520000,0.18,0.48968083
72020000,0.24,0.48989385
72520000,0.0,0.4901189
73020000,0.04,0.48999077
73520000,0.06,0.48981097
74020000,0.0,0.49017733
74520000,0.18,0.48987147
75020000,0.2,0.4899304
75520000,0.04,0.4894523
76020000,0.02,0.49320406
76520000,0.02,0.4940407
