timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5008000,0.0,0.0,0.0,1
5064000,0.0,0.0,0.0,1
6008000,0.0,0.0,0.0,1
7004000,0.0,0.0,0.0,1
8004000,0.0,0.0,0.0,1
9004000,0.0,0.0,0.0,1
10008000,0.0,0.0,0.0,1
11008000,0.0,0.0,0.0,1
12004000,0.0,0.0,0.0,1
13008000,0.0,0.0,0.0,1
14004000,0.0,0.0,0.0,1
15008000,0.0,0.0,0.0,1
16004000,0.0,0.0,0.0,1
17004000,0.0,0.0,0.0,1
18004000,0.0,0.0,0.0,1
19004000,0.0,0.0,0.0,1
20008000,0.0,0.0,0.0,1
21004000,0.0,0.0,0.0,1
21952000,0.0,0.0,0.0,1
23004000,0.0,0.0,0.0,1
23952000,0.0,0.0,0.0,1
24952000,0.0,0.0,0.0,1
26008000,0.0,0.0,0.0,1
27008000,0.0,0.0,0.0,1
27952000,0.0,0.0,0.0,1
29004000,0.0,0.0,0.0,1
30008000,0.0,0.0,0.0,1
31004000,0.0,0.0,0.0,1
32004000,0.0,0.0,0.0,1
33004000,0.0,0.0,0.0,1
34004000,0.0,0.0,0.0,1
35004000,0.0,0.0,0.0,1
36004000,0.0,0.0,0.0,1
37004000,0.0,0.0,0.0,1
38008000,0.0,0.0,0.0,1
38556000,0.0,0.0,0.0,1
74156000,0.0,0.0,0.0,1
74204000,0.0,0.0,0.0,1
75152000,0.0,0.0,0.0,1
76152000,0.0,0.0,0.0,1
