timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
11072000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
31948000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
70944000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
74140000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74180000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74240000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74280000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74344000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74384000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74432000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74484000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74532000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74584000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74632000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74684000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74732000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74784000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74836000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74884000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74932000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74988000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75044000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75092000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75144000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75192000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75244000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75292000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75344000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75392000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75444000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75492000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75544000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75592000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75644000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75692000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75744000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75792000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75840000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75892000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75944000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
