timestamp,rtl_time_s,rtl_limit_fraction
11072000,0.0,0.0
12072000,0.023018138,2.5575711e-05
13104000,0.04552406,5.058229e-05
14116000,0.047397744,5.266416e-05
15148000,0.03502425,3.8915838e-05
16148000,0.1073081,0.00011923122
17156000,0.13096017,0.0001455113
18180000,0.092365116,0.00010262791
19192000,0.04681182,5.2013136e-05
20196000,0.061745163,6.860574e-05
21200000,0.049448915,5.4943244e-05
22204000,0.043329075,4.814342e-05
23220000,0.025540011,2.837779e-05
24224000,0.018184602,2.0205114e-05
25228000,0.09207426,0.00010230474
26244000,0.06002146,6.669051e-05
27252000,0.036474966,4.052774e-05
28264000,0.034081955,3.7868842e-05
29272000,0.03891421,4.3238015e-05
30284000,0.042891398,4.765711e-05
31284000,0.04414517,4.905019e-05
32304000,0.0012704203,1.4115781e-06
33312000,0.031258427,3.4731587e-05
34324000,0.07588577,8.431753e-05
35332000,0.0755252,8.39169e-05
36332000,0.10408246,0.000115647184
37332000,0.027714316,3.0793686e-05
38344000,0.035819024,3.9798917e-05
39352000,0.08834505,9.8161174e-05
40364000,0.3244715,0.0003605239
41408000,0.5323825,0.0005915361
42424000,0.63463676,0.000705152
43440000,0.7726287,0.0008584764
44440000,0.8901152,0.000989017
45460000,0.90607256,0.0010067474
46504000,0.935765,0.001039739
47508000,0.9670335,0.0010744818
48512000,0.9440907,0.0010489897
49524000,0.9670431,0.0010744925
50524000,0.9117838,0.0010130932
51524000,0.8714188,0.0009682431
52536000,0.8826013,0.0009806682
53544000,0.92016083,0.0010224009
54552000,0.93608975,0.0010400998
55552000,0.9576098,0.001064011
56568000,0.9459729,0.0010510811
57572000,0.939151,0.0010435011
58580000,1.0447533,0.0011608371
59597000,1.0507054,0.0011674506
60640000,0.9680924,0.0010756582
61644000,1.0049086,0.0011165651
62660000,0.977029,0.0010855879
63660000,0.9801978,0.0010891088
64664000,0.9373047,0.0010414497
65672000,0.93781406,0.0010420157
66684000,1.0071162,0.0011190181
67696000,0.9859991,0.0010955546
68704000,0.9781901,0.001086878
69712000,0.9293369,0.0010325967
70724000,1.0212225,0.0011346916
71756000,0.68815374,0.0007646153
72768000,0.06300443,7.000493e-05
73776000,0.08935064,9.92785e-05
74784000,0.094329074,0.00010481009
75792000,0.13975768,0.00015528633
76816000,0.048917446,5.4352724e-05
