magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],timestamp,DTMode
0.35279477,0.23488973,0.26790655,235726232,2_7
0.3582742,0.22685479,0.2911975,235747475,2_7
0.3641911,0.2257114,0.27218673,235768719,2_7
0.36061597,0.22894877,0.30031377,235790362,2_7
0.35216093,0.2573006,0.28426364,235811599,2_7
0.36526546,0.23549818,0.31404647,235832842,2_7
0.36595726,0.2561271,0.30535302,235854082,2_7
0.36965692,0.24195881,0.29368094,235875322,2_7
0.35773215,0.24978533,0.319688,235897048,2_7
0.36356974,0.25490943,0.29019234,235918275,2_7
0.36593848,0.24556765,0.30287278,235939515,2_7
0.36645523,0.24543431,0.27104104,235960755,2_7
0.3452197,0.23791945,0.2680233,235982022,2_7
0.36125427,0.27547893,0.28455147,236003681,2_7
0.3597831,0.26248372,0.2903696,236024921,2_7
0.35115013,0.2503801,0.2507948,236046162,2_7
0.36120313,0.27864236,0.27779424,236067493,2_7
0.36251274,0.24583551,0.25061968,236088734,2_7
0.3702357,0.27348894,0.27004734,236110389,2_7
0.35606036,0.24216565,0.39911416,236131630,2_7
0.3515362,0.26377568,0.3018235,236152872,2_7
0.35958338,0.23527488,0.36409613,236174110,2_7
0.35961375,0.2803504,0.2679891,236195357,2_7
0.35358167,0.2780038,0.27177742,236217016,2_7
0.35989717,0.25839937,0.30544347,236238257,2_7
0.35767585,0.2567508,0.31224763,236259553,2_7
0.35930967,0.27886564,0.22780189,236280795,2_7
0.36081183,0.2739042,0.3261998,236302072,2_7
0.35923275,0.26800823,0.3177609,236323711,2_7
0.34362018,0.24874637,0.25688168,236345025,2_7
0.35454598,0.24185479,0.29909742,236366271,2_7
0.35014114,0.22254756,0.31769556,236387611,2_7
0.35604724,0.26462227,0.2972595,236408845,2_7
0.34751415,0.23028572,0.27088717,236430533,2_7
0.3477745,0.24628049,0.30529743,236451774,2_7
0.34991467,0.24207768,0.28777072,236473109,2_7
0.34715405,0.24289416,0.32342154,236494360,2_7
0.3493583,0.24534476,0.31436002,236515599,2_7
0.36156657,0.25496846,0.3258226,236537238,2_7
0.3439238,0.24720137,0.29700947,236558479,2_7
0.34959832,0.24017608,0.34608203,236579719,2_7
0.35373235,0.25033513,0.29169253,236600962,2_7
0.35926288,0.23913673,0.32174072,236622206,2_7
0.3590642,0.2525331,0.295484,236643843,2_7
0.34541523,0.2419588,0.29386437,236665132,2_7
0.3533518,0.24102266,0.34152374,236686373,2_7
0.35371965,0.2420331,0.29001427,236707613,2_7
0.35320336,0.24519616,0.32190543,236728853,2_7
0.3552459,0.2397311,0.29147303,236750492,2_7
