timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
26453703,26437678,1,1,0,0,0,3,3,0,3,0,0,0,0,0
27453706,27441714,1,1,0,0,0,3,3,0,3,0,0,0,0,0
28461703,28445678,1,1,0,0,0,3,3,0,3,0,0,0,0,0
29465708,29453946,1,1,0,0,0,3,3,0,3,0,0,0,0,0
30473730,30461681,1,1,0,0,0,3,3,0,3,0,0,0,0,0
31477703,31466119,1,1,0,0,0,3,3,0,3,0,0,0,0,0
32485705,32473679,1,1,0,0,0,3,3,0,3,0,0,0,0,0
33493703,33481679,1,1,0,0,0,3,3,0,3,0,0,0,0,0
34501708,34489678,1,1,0,0,0,3,3,0,3,0,0,0,0,0
35509703,35497678,1,1,0,0,0,3,3,0,3,0,0,0,0,0
36513706,36501678,1,1,0,0,0,3,3,0,3,0,0,0,0,0
37521718,37509679,1,1,0,0,0,3,3,0,3,0,0,0,0,0
38529704,38517679,1,1,0,0,0,3,3,0,3,0,0,0,0,0
39537705,39525679,1,1,0,0,0,3,3,0,3,0,0,0,0,0
40545704,40533680,1,1,0,0,0,3,3,0,3,0,0,0,0,0
41553707,41541679,1,1,0,0,0,3,3,0,3,0,0,0,0,0
42557704,42545715,1,1,0,0,0,3,3,0,3,0,0,0,0,0
43561709,43549678,1,1,0,0,0,3,3,0,3,0,0,0,0,0
44569707,44557678,1,1,0,0,0,3,3,0,3,0,0,0,0,0
45577704,45565678,1,1,0,0,0,3,3,0,3,0,0,0,0,0
46585703,46573678,1,1,0,0,0,3,3,0,3,0,0,0,0,0
47593722,47581679,1,1,0,0,0,3,3,0,3,0,0,0,0,0
48601706,48585678,1,1,0,0,0,3,3,0,3,0,0,0,0,0
49609882,49593678,1,1,0,0,0,3,3,0,3,0,0,0,0,0
50617702,50601679,1,1,0,0,0,3,3,0,3,0,0,0,0,0
51625704,51609680,1,1,0,0,0,3,3,0,3,0,0,0,0,0
52629703,52617678,1,1,0,0,0,3,3,0,3,0,0,0,0,0
53633704,53617681,1,1,0,0,0,3,3,0,3,0,0,0,0,0
54637706,54621681,1,1,0,0,0,3,3,0,3,0,0,0,0,0
