timestamp,timestamp_sample,device_id,error_count,pressure,temperature
27434781,27434771,3997730,0,992.82996,49.079998
27454823,27454813,3997730,0,992.86,49.079998
28437666,28437653,3997730,0,992.88995,49.1
29440278,29440267,3997730,0,992.89996,49.19
30442982,30442972,3997730,0,992.92,49.28
31445783,31445773,3997730,0,992.93,49.35
32438519,32438509,3997730,0,993.05,49.37
33441263,33441252,3997730,0,992.77997,49.239998
34443955,34443946,3997730,0,992.81,49.18
35446632,35446619,3997730,0,992.79,49.12
36439410,36439401,3997730,0,992.76996,49.039997
37442117,37442107,3997730,0,992.72,48.969997
38444881,38444872,3997730,0,992.70996,48.899998
39427641,39427632,3997730,0,992.75,48.809998
40430453,40430443,3997730,0,992.75995,48.7
41432990,41432981,3997730,0,992.8,48.59
42435647,42435638,3997730,0,992.70996,48.489998
43438525,43438516,3997730,0,992.67,48.399998
44441059,44441050,3997730,0,992.69,48.289997
45443906,45443896,3997730,0,992.69995,48.14
46446530,46446521,3997730,0,992.66,48.02
47439141,47439132,3997730,0,992.67,47.85
48441783,48441773,3997730,0,992.69,47.719997
49444401,49444392,3997730,0,992.70996,47.539997
50437167,50437156,3997730,0,992.89996,47.43
51439693,51439684,3997730,0,993.05,47.32
52442405,52442396,3997730,0,992.89996,47.26
53445152,53445143,3997730,0,992.88995,47.26
54427908,54427899,3997730,0,992.85,47.27
