timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
95314763,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,8,0,255,0,0,1
96038465,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,8,0,255,0,0,1
96135853,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,8,0,255,0,0,1
96236772,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,8,0,255,0,0,1
99235658,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,8,0,255,0,0,1
99245088,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,8,0,255,0,0,1
100246493,-1.0,0.0,2.0,3.0,0.0,0.0,666.0,183,8,0,255,0,0,1
110256402,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,8,0,255,0,0,1
110260129,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,8,0,255,0,0,1
113440040,0.0,0.0,2.0,9.0,12.0,3.0,666.0,183,8,0,255,0,0,1
133424835,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,8,0,255,0,0,1
133433430,7.184080459410325e-07,4.786889462593535e-07,0.0,0.0,0.0,0.0,0.0,21,8,0,255,0,0,1
133437158,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,8,0,255,0,0,1
138449639,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,8,0,255,0,0,1
138453482,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,8,0,255,0,0,1
138946709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,8,0,255,0,0,1
