timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
96234150,96234078,0.02220902,0.036236726,0.00058408466,0.001,0.0,0.0,0.0,-1.0
96235597,96235523,0.022176765,0.036280885,0.0006258347,0.001,0.0,0.0,0.0,-1.0
96237099,96237025,0.022116888,0.03630655,0.0011764984,0.001,0.0,0.0,0.0,-1.0
96238597,96238524,0.022103788,0.03633058,0.0014665567,0.001,0.0,0.0,0.0,-1.0
96240100,96240026,0.02210987,0.03644082,0.0012219946,0.001,0.0,0.0,0.0,-1.0
96241647,96241572,0.021831615,0.036561947,0.0011270074,0.001,0.0,0.0,0.0,-1.0
96243095,96243026,0.021476146,0.0367445,0.0011561248,0.001,0.0,0.0,0.0,-1.0
96244598,96244526,0.02127991,0.036760524,0.0013988898,0.001,0.0,0.0,0.0,-1.0
96246097,96246027,0.021167202,0.03650268,0.0012543709,0.001,0.0,0.0,0.0,-1.0
96247598,96247528,0.02134631,0.03602905,0.0013495041,0.001,0.0,0.0,0.0,-1.0
96249149,96249076,0.021335492,0.03579804,0.00142073,0.001,0.0,0.0,0.0,-1.0
96250607,96250532,0.021411015,0.036029812,0.0014391127,0.001,0.0,0.0,0.0,-1.0
96252104,96252029,0.021540783,0.0363626,0.0012557197,0.001,0.0,0.0,0.0,-1.0
96253604,96253529,0.021717433,0.036668215,0.0013992344,0.001,0.0,0.0,0.0,-1.0
96255109,96255033,0.021955345,0.036957625,0.0014095929,0.001,0.0,0.0,0.0,-1.0
96256647,96256577,0.022434212,0.037199013,0.0016296699,0.001,0.0,0.0,0.0,-1.0
96258104,96258031,0.022855368,0.037290983,0.0014480395,0.001,0.0,0.0,0.0,-1.0
96259604,96259532,0.022838239,0.037117362,0.0011458364,0.001,0.0,0.0,0.0,-1.0
96261107,96261036,0.022552554,0.03669037,0.000581203,0.001,0.0,0.0,0.0,-1.0
96262610,96262533,0.022217494,0.036291894,0.00043295365,0.001,0.0,0.0,0.0,-1.0
96264148,96264080,0.022188613,0.03604334,0.0009852414,0.001,0.0,0.0,0.0,-1.0
96265608,96265535,0.022219853,0.036013823,0.0009940217,0.001,0.0,0.0,0.0,-1.0
96267109,96267034,0.022219647,0.036150724,0.00094210263,0.001,0.0,0.0,0.0,-1.0
96268610,96268535,0.022151357,0.03642109,0.000732703,0.001,0.0,0.0,0.0,-1.0
96270109,96270037,0.022004295,0.03677179,0.0010127678,0.001,0.0,0.0,0.0,-1.0
96271656,96271585,0.021940242,0.037034243,0.0014691968,0.001,0.0,0.0,0.0,-1.0
96273115,96273038,0.021667603,0.037249826,0.0013753229,0.001,0.0,0.0,0.0,-1.0
96274614,96274537,0.021093054,0.037174392,0.0010870488,0.001,0.0,0.0,0.0,-1.0
96276108,96276038,0.020911656,0.037013624,0.0007405073,0.001,0.0,0.0,0.0,-1.0
96277626,96277547,0.021084014,0.036710065,0.0011237313,0.001,0.0,0.0,0.0,-1.0
96279161,96279086,0.021306664,0.036181696,0.0010666857,0.001,0.0,0.0,0.0,-1.0
96280610,96280540,0.021537265,0.03576773,0.0016088804,0.001,0.0,0.0,0.0,-1.0
96282114,96282040,0.021620551,0.035569888,0.0012906499,0.001,0.0,0.0,0.0,-1.0
96283614,96283541,0.021491831,0.035392534,0.001432861,0.001,0.0,0.0,0.0,-1.0
96285116,96285043,0.021459762,0.035561953,0.00059748173,0.001,0.0,0.0,0.0,-1.0
96286664,96286588,0.021596016,0.035915527,0.0007510601,0.001,0.0,0.0,0.0,-1.0
96288111,96288043,0.02167091,0.03628571,0.0011252989,0.001,0.0,0.0,0.0,-1.0
96289617,96289543,0.02182857,0.03659199,0.0009820947,0.001,0.0,0.0,0.0,-1.0
96291114,96291044,0.021871395,0.037025083,0.000807784,0.001,0.0,0.0,0.0,-1.0
96292616,96292544,0.021975396,0.037195217,0.0006147809,0.001,0.0,0.0,0.0,-1.0
96294163,96294093,0.022351002,0.036996905,0.0006891711,0.001,0.0,0.0,0.0,-1.0
96295619,96295545,0.0226262,0.03685581,1.927637e-05,0.001,0.0,0.0,0.0,-1.0
96297120,96297047,0.022864839,0.037091818,5.08113e-05,0.001,0.0,0.0,0.0,-1.0
96298622,96298546,0.023043448,0.037487406,0.00036660704,0.001,0.0,0.0,0.0,-1.0
96300121,96300047,0.022955671,0.037613966,0.00056201575,0.001,0.0,0.0,0.0,-1.0
96301664,96301594,0.02271932,0.03749095,0.00070922147,0.001,0.0,0.0,0.0,-1.0
96303125,96303048,0.022648562,0.03698003,0.0011514733,0.001,0.0,0.0,0.0,-1.0
96304621,96304549,0.022169752,0.03634437,0.00050541497,0.001,0.0,0.0,0.0,-1.0
96306123,96306051,0.021466507,0.036191534,0.0004047822,0.001,0.0,0.0,0.0,-1.0
96307623,96307550,0.020811068,0.036171176,0.0007622669,0.001,0.0,0.0,0.0,-1.0
96309170,96309097,0.020345861,0.03624014,0.00037203226,0.001,0.0,0.0,0.0,-1.0
96310626,96310553,0.020341594,0.036430743,0.0007956854,0.001,0.0,0.0,0.0,-1.0
96312128,96312051,0.020653905,0.036570504,0.0009465962,0.001,0.0,0.0,0.0,-1.0
96313627,96313552,0.021032516,0.03659173,0.0012722008,0.001,0.0,0.0,0.0,-1.0
96315124,96315053,0.021372555,0.036632236,0.0012662082,0.001,0.0,0.0,0.0,-1.0
96316670,96316599,0.021691177,0.036587194,0.0005945427,0.001,0.0,0.0,0.0,-1.0
96318125,96318054,0.02214486,0.036435653,0.00055665046,0.001,0.0,0.0,0.0,-1.0
96319626,96319555,0.022454765,0.03671979,0.0005619519,0.001,0.0,0.0,0.0,-1.0
96321128,96321056,0.022470875,0.03718344,-9.888888e-05,0.001,0.0,0.0,0.0,-1.0
96322662,96322587,0.022511931,0.037211224,0.0005438833,0.001,0.0,0.0,0.0,-1.0
96324172,96324102,0.022153439,0.036831688,0.0008643402,0.001,0.0,0.0,0.0,-1.0
96325625,96325556,0.0216173,0.03624022,0.0011848079,0.001,0.0,0.0,0.0,-1.0
96327128,96327057,0.021326134,0.035681237,0.0011259045,0.001,0.0,0.0,0.0,-1.0
96328632,96328558,0.021434724,0.035520826,0.0007858379,0.001,0.0,0.0,0.0,-1.0
96330141,96330068,0.021641042,0.03553742,0.0005829891,0.001,0.0,0.0,0.0,-1.0
96331680,96331605,0.021750664,0.03585218,0.0008150354,0.001,0.0,0.0,0.0,-1.0
96333136,96333060,0.021871217,0.03591425,0.0007416215,0.001,0.0,0.0,0.0,-1.0
96334638,96334560,0.022046179,0.03596694,0.0007293139,0.001,0.0,0.0,0.0,-1.0
96336132,96336060,0.022461109,0.036358282,0.001033889,0.001,0.0,0.0,0.0,-1.0
96337634,96337563,0.022989592,0.036681324,0.0008845885,0.001,0.0,0.0,0.0,-1.0
96339179,96339108,0.023346743,0.037045393,0.0011337486,0.001,0.0,0.0,0.0,-1.0
96340634,96340563,0.023206249,0.03719069,0.000637361,0.001,0.0,0.0,0.0,-1.0
96342136,96342063,0.022694103,0.03715881,0.000507073,0.001,0.0,0.0,0.0,-1.0
96343634,96343563,0.022048283,0.03698103,0.00039358388,0.001,0.0,0.0,0.0,-1.0
96345135,96345065,0.02146308,0.036663212,0.0007556954,0.001,0.0,0.0,0.0,-1.0
96346684,96346613,0.021177012,0.03645664,0.0010522562,0.001,0.0,0.0,0.0,-1.0
96348137,96348065,0.021124601,0.03623951,0.0009771894,0.001,0.0,0.0,0.0,-1.0
96349640,96349565,0.021013014,0.035852306,0.0011050632,0.001,0.0,0.0,0.0,-1.0
96351141,96351069,0.021037662,0.03543915,0.0007007561,0.001,0.0,0.0,0.0,-1.0
96352640,96352566,0.02121065,0.03561736,0.0009787133,0.001,0.0,0.0,0.0,-1.0
96354187,96354115,0.021710197,0.035733968,0.0017443011,0.001,0.0,0.0,0.0,-1.0
96355639,96355568,0.022108508,0.03562548,0.0011674408,0.001,0.0,0.0,0.0,-1.0
96357143,96357070,0.022553707,0.035580363,0.0009631736,0.001,0.0,0.0,0.0,-1.0
96358641,96358568,0.022650719,0.0354962,0.00050945894,0.001,0.0,0.0,0.0,-1.0
96360138,96360069,0.022195097,0.035594016,0.0003730631,0.001,0.0,0.0,0.0,-1.0
96361686,96361616,0.02194391,0.03603992,0.00071544835,0.001,0.0,0.0,0.0,-1.0
96363142,96363070,0.021790236,0.03643135,0.00039135,0.001,0.0,0.0,0.0,-1.0
96364643,96364572,0.02178775,0.0367212,0.00071785797,0.001,0.0,0.0,0.0,-1.0
96366145,96366072,0.02201189,0.037036434,0.0010612132,0.001,0.0,0.0,0.0,-1.0
96367647,96367572,0.022389581,0.03697592,0.0014012926,0.001,0.0,0.0,0.0,-1.0
96369195,96369119,0.022727024,0.036866356,0.0015649636,0.001,0.0,0.0,0.0,-1.0
96370657,96370579,0.022617891,0.0369759,0.0012638792,0.001,0.0,0.0,0.0,-1.0
96372150,96372073,0.022374513,0.03721514,0.0009362255,0.001,0.0,0.0,0.0,-1.0
96373651,96373576,0.021997638,0.037228186,0.0012605643,0.001,0.0,0.0,0.0,-1.0
96375143,96375074,0.021398349,0.03703641,0.0014662661,0.001,0.0,0.0,0.0,-1.0
96376695,96376623,0.020931752,0.03684727,0.0015848128,0.001,0.0,0.0,0.0,-1.0
96378147,96378076,0.021030378,0.036583975,0.0013698947,0.001,0.0,0.0,0.0,-1.0
96379649,96379577,0.021529606,0.036645718,0.0012694523,0.001,0.0,0.0,0.0,-1.0
96381152,96381079,0.022070678,0.03684113,0.0015872472,0.001,0.0,0.0,0.0,-1.0
96382648,96382577,0.022268564,0.036774058,0.0016982508,0.001,0.0,0.0,0.0,-1.0
96384201,96384125,0.022221167,0.036763936,0.001614054,0.001,0.0,0.0,0.0,-1.0
96385650,96385579,0.02210841,0.036695573,0.0014163607,0.001,0.0,0.0,0.0,-1.0
96387149,96387080,0.02222029,0.036848303,0.001103946,0.001,0.0,0.0,0.0,-1.0
96388656,96388580,0.022538234,0.037016626,0.0010254431,0.001,0.0,0.0,0.0,-1.0
96390154,96390082,0.022533644,0.036900286,0.0011665128,0.001,0.0,0.0,0.0,-1.0
96391701,96391628,0.02224243,0.03655063,0.00161755,0.001,0.0,0.0,0.0,-1.0
96393153,96393081,0.022011824,0.036305238,0.0016636802,0.001,0.0,0.0,0.0,-1.0
96394656,96394583,0.021711329,0.03614976,0.0019769212,0.001,0.0,0.0,0.0,-1.0
96396157,96396083,0.021458695,0.036332794,0.0018953411,0.001,0.0,0.0,0.0,-1.0
96397653,96397583,0.02139999,0.0366372,0.0019289039,0.001,0.0,0.0,0.0,-1.0
96399202,96399130,0.021445623,0.036700744,0.00133098,0.001,0.0,0.0,0.0,-1.0
96400656,96400584,0.021582387,0.036437597,0.0015967144,0.001,0.0,0.0,0.0,-1.0
96402156,96402085,0.021627093,0.036150753,0.0013531182,0.001,0.0,0.0,0.0,-1.0
96403682,96403613,0.021665739,0.035624225,0.0010697917,0.001,0.0,0.0,0.0,-1.0
96405156,96405086,0.021637946,0.035183646,0.0012271139,0.001,0.0,0.0,0.0,-1.0
96406709,96406635,0.021536412,0.034989752,0.0010025143,0.001,0.0,0.0,0.0,-1.0
96408158,96408087,0.021393076,0.035266258,0.0009324031,0.001,0.0,0.0,0.0,-1.0
96409661,96409588,0.021663351,0.036149994,0.00069548644,0.001,0.0,0.0,0.0,-1.0
96411170,96411098,0.021881085,0.03727827,0.00060757075,0.001,0.0,0.0,0.0,-1.0
96412661,96412589,0.02187962,0.03798991,0.000764317,0.001,0.0,0.0,0.0,-1.0
96414214,96414140,0.021914816,0.03830135,0.00096076727,0.001,0.0,0.0,0.0,-1.0
96415660,96415590,0.021984816,0.03843562,0.0011351831,0.001,0.0,0.0,0.0,-1.0
96417162,96417091,0.022194302,0.03807898,0.0013376775,0.001,0.0,0.0,0.0,-1.0
96418666,96418593,0.02227031,0.03753685,0.0014910803,0.001,0.0,0.0,0.0,-1.0
96420163,96420091,0.022384806,0.03713025,0.0014248092,0.001,0.0,0.0,0.0,-1.0
96421707,96421639,0.02253293,0.03681582,0.0013237032,0.001,0.0,0.0,0.0,-1.0
96423162,96423092,0.022584813,0.036321122,0.0015387808,0.001,0.0,0.0,0.0,-1.0
96424667,96424593,0.022510013,0.036018573,0.001520939,0.001,0.0,0.0,0.0,-1.0
96426166,96426093,0.022278063,0.035929617,0.0006971698,0.001,0.0,0.0,0.0,-1.0
96427666,96427596,0.021997519,0.035923045,0.00088427146,0.001,0.0,0.0,0.0,-1.0
96429214,96429141,0.021868983,0.035990648,0.0006640571,0.001,0.0,0.0,0.0,-1.0
96430671,96430595,0.022025486,0.036318924,0.000876007,0.001,0.0,0.0,0.0,-1.0
96432170,96432096,0.022176081,0.036881,0.00081582065,0.001,0.0,0.0,0.0,-1.0
96433668,96433596,0.022095244,0.037020683,0.0011709563,0.001,0.0,0.0,0.0,-1.0
96435169,96435097,0.021898715,0.03676962,0.0011076973,0.001,0.0,0.0,0.0,-1.0
96436717,96436644,0.02168966,0.03645694,0.00063670264,0.001,0.0,0.0,0.0,-1.0
96438172,96438098,0.0217263,0.03648771,0.00074591965,0.001,0.0,0.0,0.0,-1.0
96439671,96439599,0.021988641,0.036343478,0.0010003741,0.001,0.0,0.0,0.0,-1.0
96441171,96441100,0.021988364,0.036157224,0.0013665409,0.001,0.0,0.0,0.0,-1.0
96442674,96442604,0.02163527,0.036200777,0.001356535,0.001,0.0,0.0,0.0,-1.0
96444220,96444147,0.021640258,0.036246095,0.0018473598,0.001,0.0,0.0,0.0,-1.0
96445671,96445602,0.021811787,0.036240637,0.0012422628,0.001,0.0,0.0,0.0,-1.0
96447175,96447101,0.022002464,0.036265597,0.0013142745,0.001,0.0,0.0,0.0,-1.0
96448674,96448602,0.02228019,0.036454044,0.0008616742,0.001,0.0,0.0,0.0,-1.0
96450177,96450102,0.022069413,0.036779184,0.00038131475,0.001,0.0,0.0,0.0,-1.0
96451722,96451650,0.021896815,0.037147097,0.000450759,0.001,0.0,0.0,0.0,-1.0
96453179,96453104,0.021974014,0.037191775,0.0010952031,0.001,0.0,0.0,0.0,-1.0
96454685,96454610,0.022142757,0.037010383,0.0011462918,0.001,0.0,0.0,0.0,-1.0
96456177,96456105,0.022462396,0.03688053,0.0013119853,0.001,0.0,0.0,0.0,-1.0
96457677,96457605,0.022764262,0.036803074,0.0010783751,0.001,0.0,0.0,0.0,-1.0
96459227,96459153,0.022651829,0.0367487,0.00040017412,0.001,0.0,0.0,0.0,-1.0
96460681,96460606,0.022476822,0.036367193,0.0003498098,0.001,0.0,0.0,0.0,-1.0
96462177,96462107,0.02222314,0.035684817,7.930974e-05,0.001,0.0,0.0,0.0,-1.0
96463678,96463608,0.022157641,0.035306457,2.4171051e-05,0.001,0.0,0.0,0.0,-1.0
96465181,96465108,0.022060458,0.035525266,0.00034965045,0.001,0.0,0.0,0.0,-1.0
96466733,96466659,0.021798773,0.035992328,0.0005967026,0.001,0.0,0.0,0.0,-1.0
96468184,96468110,0.021849588,0.036400802,0.0008526436,0.001,0.0,0.0,0.0,-1.0
96469687,96469610,0.021846373,0.036771897,0.0009625864,0.001,0.0,0.0,0.0,-1.0
96471180,96471110,0.021712722,0.03709215,0.0010255137,0.001,0.0,0.0,0.0,-1.0
96472691,96472614,0.021720463,0.037218288,0.0010431799,0.001,0.0,0.0,0.0,-1.0
96474232,96474160,0.021741647,0.036990598,0.0010656004,0.001,0.0,0.0,0.0,-1.0
96475683,96475612,0.021779023,0.036767486,0.0008530869,0.001,0.0,0.0,0.0,-1.0
96477184,96477113,0.021710318,0.03665067,0.0012735908,0.001,0.0,0.0,0.0,-1.0
96478685,96478614,0.02160632,0.036588676,0.00053959567,0.001,0.0,0.0,0.0,-1.0
96480185,96480113,0.021580288,0.036814112,0.00032723296,0.001,0.0,0.0,0.0,-1.0
96481733,96481661,0.02164514,0.036933526,0.00050745445,0.001,0.0,0.0,0.0,-1.0
96483187,96483117,0.021736054,0.036964875,0.00079705083,0.001,0.0,0.0,0.0,-1.0
96484716,96484642,0.021729521,0.037010275,0.00055657997,0.001,0.0,0.0,0.0,-1.0
96486185,96486116,0.021764573,0.037154436,0.00038933728,0.001,0.0,0.0,0.0,-1.0
96487686,96487616,0.02181329,0.03750957,0.00051482365,0.001,0.0,0.0,0.0,-1.0
96489236,96489165,0.021861061,0.037676487,0.0003351758,0.001,0.0,0.0,0.0,-1.0
96490697,96490619,0.022002881,0.037433613,1.1087483e-05,0.001,0.0,0.0,0.0,-1.0
96492194,96492123,0.022135256,0.037251055,0.00040359155,0.001,0.0,0.0,0.0,-1.0
96493689,96493618,0.022207625,0.036951177,0.0011406422,0.001,0.0,0.0,0.0,-1.0
96495191,96495120,0.02195483,0.03673407,0.0023529364,0.001,0.0,0.0,0.0,-1.0
96496739,96496666,0.021868356,0.03631686,0.0030077293,0.001,0.0,0.0,0.0,-1.0
96498191,96498120,0.022130197,0.035990123,0.0023041726,0.001,0.0,0.0,0.0,-1.0
96499692,96499620,0.022312192,0.035835803,0.0014548161,0.001,0.0,0.0,0.0,-1.0
96501196,96501122,0.022146385,0.035429846,0.00017775488,0.001,0.0,0.0,0.0,-1.0
96502696,96502623,0.022027364,0.03513049,0.0001991724,0.001,0.0,0.0,0.0,-1.0
96504241,96504169,0.022077527,0.03548681,0.0003553001,0.001,0.0,0.0,0.0,-1.0
96505696,96505624,0.02223068,0.03615658,1.779967e-05,0.001,0.0,0.0,0.0,-1.0
