timestamp,saturation_status
96234174,1533
96235620,1533
97233485,1533
98234348,1533
99233706,1533
100234557,1533
101233913,1469
102233294,1
103234130,1
104233419,1
105234240,1
106233569,1
107234383,1
108233696,1
109234495,1
110233839,1
111234578,1
112233862,1
113234688,1
114233910,1
115234671,1
116233930,1
117234668,1
118233909,1
119234644,1
120233915,1
121234583,1
122233804,1
123234543,1
124233695,1
125234389,1
126233572,1
127234263,1
128233430,1
129234102,1
130233308,1
131233928,1
132234579,1
133233776,1
134234378,1
135233514,1
136234196,1
137233284,1533
138233922,1533
139234603,1533
