timestamp,main_state_changes,main_state
201469714,4,7
201579695,4,7
202085737,4,7
202591684,4,7
203097855,4,7
203603685,4,7
204109841,4,7
204582674,4,7
204593735,4,7
205099668,4,7
205605795,4,7
205616711,4,7
206122670,4,7
206628695,4,7
207134668,4,7
207640671,4,7
208146695,4,7
208652807,4,7
209158668,4,7
209664712,4,7
210170693,4,7
210676669,4,7
211182669,4,7
211688670,4,7
212194668,4,7
212700799,4,7
213206689,4,7
213712697,4,7
214218668,4,7
214724717,4,7
215230669,4,7
215615734,4,7
215626925,4,7
215637741,4,7
216143668,4,7
216649817,4,7
217155688,4,7
217661748,4,7
218167685,4,7
218673798,4,7
219179680,4,7
219685756,4,7
220191696,4,7
220698236,4,7
221204702,4,7
221710684,4,7
222216669,4,7
222722670,4,7
223228667,4,7
223734807,4,7
224240704,4,7
224746689,4,7
225252962,4,7
225758675,4,7
226264678,4,7
226770671,4,7
227276709,4,7
227782669,4,7
228288669,4,7
228794722,4,7
229300668,4,7
229806668,4,7
230312670,4,7
230818794,4,7
231324709,4,7
231830669,4,7
232336702,4,7
232842708,4,7
233348723,4,7
233854667,4,7
234360697,4,7
234866685,4,7
235372697,4,7
235713765,4,7
235724886,5,11
236230668,5,11
236736668,5,11
237243076,5,11
237750279,5,11
238255751,5,11
238761721,5,11
239267673,5,11
239773715,5,11
240279670,5,11
240686726,5,11
240896753,5,11
240908735,5,11
241393845,5,11
