timestamp,load,ram_usage
201201799,0.27138853,0.33654574
201701800,0.4703532,0.33659506
202201801,0.44621998,0.33659506
202701800,0.4355929,0.33659506
203201798,0.41476285,0.33659506
203701798,0.40796316,0.33659506
204201895,0.41604197,0.33659506
204701797,0.4152528,0.33659506
205201807,0.41296518,0.33659506
205701797,0.41622967,0.33659506
206201804,0.4141835,0.33659506
206701811,0.41076058,0.33659506
207201822,0.41106927,0.33659506
207701799,0.41528183,0.33659506
208201802,0.406348,0.33659506
208702129,0.40690464,0.33659506
209201857,0.4075353,0.33659506
209701799,0.4173664,0.33659506
210201802,0.41521835,0.33659506
210701800,0.41053283,0.33659506
211201803,0.4060272,0.33659506
211701806,0.41293597,0.33659506
212201802,0.4162563,0.33659506
212701799,0.4134513,0.33659506
213201800,0.40763116,0.33659506
213701797,0.4101988,0.33659506
214201804,0.40717793,0.33659506
214701799,0.40464324,0.33659506
215201832,0.40518808,0.33659506
215701802,0.40648723,0.33659506
216201797,0.40518683,0.33659506
216701797,0.34029466,0.33659506
217201850,0.4119779,0.33659506
217701801,0.41562158,0.33659506
218201805,0.41465598,0.33659506
218701800,0.41566885,0.33659506
219201834,0.42004973,0.33659506
219701827,0.40472353,0.33659506
220201801,0.41550368,0.33659506
220701803,0.41062915,0.33659506
221201910,0.40999818,0.33659506
221701799,0.35574037,0.33659506
222201799,0.37673122,0.33659506
222701800,0.366526,0.33659506
223201802,0.364694,0.33659506
223701798,0.357934,0.33659506
224201799,0.37636077,0.33659506
224701801,0.3861112,0.33659506
225201815,0.41445673,0.33659506
225701799,0.41668618,0.33659506
226201799,0.42042315,0.33659506
226701800,0.420062,0.33659506
227202092,0.41753334,0.33659506
227701801,0.41664648,0.33659506
228201811,0.41167045,0.33659506
228701958,0.4163559,0.33659506
229201800,0.39823943,0.33659506
229701799,0.33242935,0.33659506
230201798,0.36143744,0.33659506
230701881,0.41986346,0.33659506
231201817,0.42396563,0.33659506
231701802,0.42367703,0.33659506
232201803,0.42572027,0.33659506
232701824,0.38866788,0.33659506
233201800,0.40980315,0.33659506
233701797,0.41459686,0.33659506
234201799,0.42290717,0.33659506
234701802,0.41598517,0.33659506
235201802,0.42053366,0.33659506
235701800,0.39728123,0.33659506
236201798,0.35365403,0.33659506
236701813,0.36084527,0.33659506
237201799,0.38178474,0.33659506
237701809,0.4139909,0.33659506
238201803,0.41819435,0.33659506
238701803,0.4161352,0.33659506
239201801,0.42159802,0.33659506
239701798,0.41566283,0.33659506
240201799,0.33218664,0.33659506
240701828,0.3429231,0.33659506
241202149,0.45187944,0.33659506
