timestamp,timestamp_sample,device_id,error_count,pressure,temperature
1000000,1000000,6620428,0,1006.2959,25.0
2000000,2000000,6620428,0,1006.2752,25.0
3000000,3000000,6620428,0,1006.3058,25.0
4000000,4000000,6620428,0,1006.28613,25.0
5000000,5000000,6620428,0,1006.32874,25.0
6000000,6000000,6620428,0,1006.2842,25.0
7000000,7000000,6620428,0,1006.3281,25.0
8000000,8000000,6620428,0,1006.30396,25.0
9000000,9000000,6620428,0,1006.30133,25.0
10000000,10000000,6620428,0,1006.3175,25.0
11000000,11000000,6620428,0,1006.2967,25.0
12000000,12000000,6620428,0,1006.3124,25.0
13000000,13000000,6620428,0,1006.2884,25.0
14000000,14000000,6620428,0,1006.32544,25.0
15000000,15000000,6620428,0,1006.28845,25.0
16000000,16000000,6620428,0,1006.2862,25.0
17000000,17000000,6620428,0,1006.31506,25.0
18000000,18000000,6620428,0,1006.3188,25.0
19000000,19000000,6620428,0,1006.30225,25.0
20000000,20000000,6620428,0,1006.308,25.0
20996000,20996000,6620428,0,1006.33,25.0
21996000,21996000,6620428,0,1006.2987,25.0
22996000,22996000,6620428,0,1006.31964,25.0
24000000,24000000,6620428,0,1006.3296,25.0
25000000,25000000,6620428,0,1006.29755,25.0
26000000,26000000,6620428,0,1006.2796,25.0
27000000,27000000,6620428,0,1006.3223,25.0
28000000,28000000,6620428,0,1006.3028,25.0
29000000,29000000,6620428,0,1006.2861,25.0
30000000,30000000,6620428,0,1006.3047,25.0
31000000,31000000,6620428,0,1006.28107,25.0
32000000,32000000,6620428,0,1006.3055,25.0
33000000,33000000,6620428,0,1006.30914,25.0
34000000,34000000,6620428,0,1006.2815,25.0
35000000,35000000,6620428,0,1006.27527,25.0
36000000,36000000,6620428,0,1006.2732,25.0
37000000,37000000,6620428,0,1006.27094,25.0
38000000,38000000,6620428,0,1006.2295,25.0
39000000,39000000,6620428,0,1006.19403,25.0
40000000,40000000,6620428,0,1006.2223,25.0
41000000,41000000,6620428,0,1006.20703,25.0
42000000,42000000,6620428,0,1006.1963,25.0
43000000,43000000,6620428,0,1006.20654,25.0
44000000,44000000,6620428,0,1006.19653,25.0
45000000,45000000,6620428,0,1006.1684,25.0
46000000,46000000,6620428,0,1006.19196,25.0
47000000,47000000,6620428,0,1006.16766,25.0
48000000,48000000,6620428,0,1006.1707,25.0
48996000,48996000,6620428,0,1006.21027,25.0
50000000,50000000,6620428,0,1006.1753,25.0
51000000,51000000,6620428,0,1006.1477,25.0
52000000,52000000,6620428,0,1006.1643,25.0
53000000,53000000,6620428,0,1006.1828,25.0
54000000,54000000,6620428,0,1006.1429,25.0
55000000,55000000,6620428,0,1006.1546,25.0
56000000,56000000,6620428,0,1006.13983,25.0
57000000,57000000,6620428,0,1006.15393,25.0
58000000,58000000,6620428,0,1006.20123,25.0
59000000,59000000,6620428,0,1006.25946,25.0
60004000,60004000,6620428,0,1006.3104,25.0
61000000,61000000,6620428,0,1006.29126,25.0
62000000,62000000,6620428,0,1006.2923,25.0
