timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
564000,inf,0,1,1,1,0,0,1,1,0,1
1572000,inf,0,1,1,1,0,0,1,0,0,1
2572000,inf,0,1,1,1,0,0,1,0,0,1
3576000,inf,0,1,1,1,0,0,1,0,0,1
4588000,inf,0,1,1,1,0,0,1,0,0,1
5588000,inf,0,1,1,1,0,0,1,0,0,1
6592000,inf,0,1,1,1,0,0,1,0,0,1
7600000,inf,0,1,1,1,0,0,1,0,0,1
8608000,inf,0,1,1,1,0,0,1,0,0,1
9608000,inf,0,1,1,1,0,0,1,0,0,1
10616000,inf,0,1,1,1,0,0,1,0,0,1
11124000,inf,0,1,1,1,1,1,1,0,0,1
12128000,inf,0,1,1,1,1,1,1,0,0,1
13136000,inf,0,1,1,1,1,1,1,0,0,1
14136000,inf,0,1,1,1,1,1,1,0,0,1
15144000,inf,0,1,1,1,1,1,1,0,0,1
16152000,inf,0,1,1,1,1,1,1,0,0,1
17160000,inf,0,1,1,1,1,1,1,0,0,1
18168000,inf,0,1,1,1,1,1,1,0,0,1
19176000,inf,0,1,1,1,1,1,1,0,0,1
20184000,inf,0,1,1,1,1,1,1,0,0,1
21184000,inf,0,1,1,1,1,1,1,0,0,1
22184000,inf,0,1,1,1,1,1,1,0,0,1
23192000,inf,0,1,1,1,1,1,1,0,0,1
24204000,inf,0,1,1,1,1,1,1,0,0,1
25204000,inf,0,1,1,1,1,1,1,0,0,1
26208000,inf,0,1,1,1,1,1,1,0,0,1
27212000,inf,0,1,1,1,1,1,1,0,0,1
28212000,inf,0,1,1,1,1,1,1,0,0,1
29212000,inf,0,1,1,1,1,1,1,0,0,1
29808000,inf,0,1,1,1,0,0,1,0,0,1
30812000,inf,0,1,1,1,0,0,1,0,0,1
31816000,inf,0,1,1,1,0,0,1,0,0,1
32816000,inf,0,1,1,1,0,0,1,0,0,1
33816000,inf,0,1,1,1,0,0,1,0,0,1
33916000,inf,0,1,1,1,1,0,1,0,0,1
34696000,inf,0,1,0,0,1,0,1,0,0,1
34704000,inf,0,0,0,0,1,0,1,0,0,1
35704000,inf,0,0,0,0,1,0,0,0,0,1
36704000,inf,0,0,0,0,1,0,0,0,0,1
37704000,inf,0,0,0,0,1,0,0,0,0,1
38704000,inf,0,0,0,0,1,0,0,0,0,1
39700000,inf,0,0,0,0,0,0,0,0,0,1
40708000,inf,0,0,0,0,0,0,0,0,0,1
41712000,inf,0,0,0,0,0,0,0,0,0,1
42712000,inf,0,0,0,0,0,0,0,0,0,1
43716000,inf,0,0,0,0,0,0,0,0,0,1
44716000,inf,0,0,0,0,0,0,0,0,0,1
45720000,inf,0,0,0,0,0,0,0,0,0,1
46720000,inf,0,0,0,0,0,0,0,0,0,1
47728000,inf,0,0,0,0,0,0,0,0,0,1
48728000,inf,0,0,0,0,0,0,0,0,0,1
49728000,inf,0,0,0,0,0,0,0,0,0,1
50728000,inf,0,0,0,0,0,0,0,0,0,1
51736000,inf,0,0,0,0,0,0,0,0,0,1
52740000,inf,0,0,0,0,0,0,0,0,0,1
53740000,inf,0,0,0,0,0,0,0,0,0,1
54748000,inf,0,0,0,0,0,0,0,0,0,1
55748000,inf,0,0,0,0,0,0,0,0,0,1
56748000,inf,0,0,0,0,0,0,0,0,0,1
57544000,inf,0,0,0,0,1,1,0,1,0,1
58552000,inf,0,0,0,0,1,1,0,1,0,1
59552000,inf,0,0,0,0,1,1,1,0,0,1
59788000,inf,0,1,0,0,1,1,1,0,0,1
60692000,inf,0,1,1,0,1,1,1,0,0,1
60920000,inf,0,1,0,0,1,1,1,0,0,1
61924000,inf,0,1,0,0,1,1,1,0,0,1
62108000,inf,0,1,1,0,1,1,1,0,0,1
62308000,inf,0,1,1,1,1,1,1,0,0,1
