timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
7504000,0.0,-0.0,-0.0046234713,0.0,0.9999973,0.0,-0.0,-0.0023117336,0.0,0.0,-0.0,0,0,0,0,0
7512000,0.0,-0.0,-0.004588585,0.0,0.9999974,0.0,-0.0,-0.0022942903,0.0,0.0,-0.0,0,0,0,0,0
7552000,0.0,-0.0,-0.0045565288,0.0,0.9999974,0.0,-0.0,-0.0022782625,0.0,0.0,-0.0,0,0,0,0,0
7600000,0.0,-0.0,-0.004399835,0.0,0.99999756,0.0,-0.0,-0.0021999157,0.0,0.0,-0.0,0,0,0,0,0
7656000,0.0,-0.0,-0.004731115,0.0,0.9999972,0.0,-0.0,-0.0023655554,0.0,0.0,-0.0,0,0,0,0,0
7704000,0.0,-0.0,-0.0045716423,0.0,0.9999974,0.0,-0.0,-0.002285819,0.0,0.0,-0.0,0,0,0,0,0
7756000,0.0,-0.0,-0.0042700227,0.0,0.99999774,0.0,-0.0,-0.0021350097,0.0,0.0,-0.0,0,0,0,0,0
7804000,0.0,-0.0,-0.0041296133,0.0,0.99999785,0.0,-0.0,-0.0020648052,0.0,0.0,-0.0,0,0,0,0,0
7856000,0.0,-0.0,-0.0037061125,0.0,0.9999983,0.0,-0.0,-0.0018530552,0.0,0.0,-0.0,0,0,0,0,0
7900000,0.0,-0.0,-0.003381866,0.0,0.99999857,0.0,-0.0,-0.0016909322,0.0,0.0,-0.0,0,0,0,0,0
7952000,0.0,-0.0,-0.0030795534,0.0,0.9999988,0.0,-0.0,-0.0015397761,0.0,0.0,-0.0,0,0,0,0,0
8000000,0.0,-0.0,-0.0029728957,0.0,0.99999887,0.0,-0.0,-0.0014864473,0.0,0.0,-0.0,0,0,0,0,0
8052000,0.0,-0.0,-0.00300046,0.0,0.99999887,0.0,-0.0,-0.0015002295,0.0,0.0,-0.0,0,0,0,0,0
8100000,0.0,-0.0,-0.002740018,0.0,0.99999905,0.0,-0.0,-0.0013700086,0.0,0.0,-0.0,0,0,0,0,0
8152000,0.0,-0.0,-0.0029001348,0.0,0.9999989,0.0,-0.0,-0.0014500669,0.0,0.0,-0.0,0,0,0,0,0
8204000,0.0,-0.0,-0.003021445,0.0,0.99999887,0.0,-0.0,-0.0015107219,0.0,0.0,-0.0,0,0,0,0,0
8256000,0.0,-0.0,-0.0029783687,0.0,0.99999887,0.0,-0.0,-0.0014891837,0.0,0.0,-0.0,0,0,0,0,0
8304000,0.0,-0.0,-0.002980354,0.0,0.99999887,0.0,-0.0,-0.0014901764,0.0,0.0,-0.0,0,0,0,0,0
8352000,0.0,-0.0,-0.0029506853,0.0,0.9999989,0.0,-0.0,-0.0014753421,0.0,0.0,-0.0,0,0,0,0,0
8400000,0.0,-0.0,-0.0028249722,0.0,0.999999,0.0,-0.0,-0.0014124856,0.0,0.0,-0.0,0,0,0,0,0
8456000,0.0,-0.0,-0.0026861297,0.0,0.9999991,0.0,-0.0,-0.0013430645,0.0,0.0,-0.0,0,0,0,0,0
8500000,0.0,-0.0,-0.0027313482,0.0,0.99999905,0.0,-0.0,-0.0013656736,0.0,0.0,-0.0,0,0,0,0,0
8552000,0.0,-0.0,-0.0029250311,0.0,0.9999989,0.0,-0.0,-0.0014625151,0.0,0.0,-0.0,0,0,0,0,0
8604000,0.0,-0.0,-0.0028269086,0.0,0.999999,0.0,-0.0,-0.0014134538,0.0,0.0,-0.0,0,0,0,0,0
8656000,0.0,-0.0,-0.0029367297,0.0,0.9999989,0.0,-0.0,-0.0014683643,0.0,0.0,-0.0,0,0,0,0,0
8700000,0.0,-0.0,-0.0026657842,0.0,0.9999991,0.0,-0.0,-0.0013328918,0.0,0.0,-0.0,0,0,0,0,0
8756000,0.0,-0.0,-0.0029777684,0.0,0.99999887,0.0,-0.0,-0.0014888836,0.0,0.0,-0.0,0,0,0,0,0
8800000,0.0,-0.0,-0.003104375,0.0,0.9999988,0.0,-0.0,-0.0015521869,0.0,0.0,-0.0,0,0,0,0,0
8856000,0.0,-0.0,-0.003094777,0.0,0.9999988,0.0,-0.0,-0.0015473879,0.0,0.0,-0.0,0,0,0,0,0
8900000,0.0,-0.0,-0.0030667866,0.0,0.9999988,0.0,-0.0,-0.0015333927,0.0,0.0,-0.0,0,0,0,0,0
