timestamp,main_state_changes,main_state
656000,0,0
1164000,0,0
1516000,0,0
2020000,0,0
2524000,0,0
3032000,0,0
3540000,0,0
4044000,0,0
4528000,0,0
4608000,0,0
5116000,0,0
5616000,0,0
6120000,0,0
6528000,0,0
7032000,0,0
7536000,0,0
8040000,0,0
8532000,0,0
9036000,0,0
9540000,0,0
10044000,0,0
10528000,0,0
11036000,0,0
11084000,1,4
11588000,1,4
12088000,1,4
12540000,1,4
13044000,1,4
13544000,1,4
14052000,1,4
14532000,1,4
15040000,1,4
15540000,1,4
16044000,1,4
16552000,1,4
17056000,1,4
17556000,1,4
18060000,1,4
18568000,1,4
19072000,1,4
19580000,1,4
20084000,1,4
20592000,1,4
21096000,1,4
21604000,1,4
22104000,1,4
22612000,1,4
23116000,1,4
23620000,1,4
24124000,1,4
24628000,1,4
25128000,1,4
25632000,1,4
26136000,1,4
26640000,1,4
27140000,1,4
27640000,1,4
28140000,1,4
28648000,1,4
29000000,1,4
29504000,1,4
29708000,1,4
29804000,2,7
29900000,2,7
30404000,2,7
30912000,2,7
31416000,2,7
31920000,2,7
32424000,2,7
32904000,2,7
33408000,2,7
33912000,2,7
33924000,2,7
34428000,2,7
34932000,2,7
35436000,2,7
35940000,2,7
36444000,2,7
36948000,2,7
37456000,2,7
37960000,2,7
38460000,2,7
38964000,2,7
39472000,2,7
39976000,2,7
40480000,2,7
40988000,2,7
41492000,2,7
41996000,2,7
42500000,2,7
43004000,2,7
43508000,2,7
43920000,2,7
43932000,2,7
44436000,2,7
44944000,2,7
45452000,2,7
45964000,2,7
46468000,2,7
46936000,2,7
47436000,2,7
47944000,2,7
48448000,2,7
48956000,2,7
49460000,2,7
49968000,2,7
50472000,2,7
50976000,2,7
51480000,2,7
51984000,2,7
52488000,2,7
52992000,2,7
53496000,2,7
54000000,2,7
54504000,2,7
55008000,2,7
55512000,2,7
56016000,2,7
56524000,2,7
56944000,3,11
56956000,3,11
57456000,3,11
57956000,3,11
58460000,3,11
58964000,3,11
59473000,3,11
59984000,3,11
60492000,3,11
60996000,3,11
61500000,3,11
61956000,3,11
62460000,3,11
