timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
4600000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
6520000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
8520000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
10520000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
12528000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
14520000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
28988000,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
29696000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
29792000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
29896000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
32896000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
32896000,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,1,0,0,0,0,1
33904000,-1.0,0.0,2.0,3.0,0.0,0.0,666.0,183,1,0,0,0,0,1
43912000,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,1,0,0,0,0,1
43916000,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,1,0,0,0,0,1
46928000,0.0,0.0,2.0,9.0,11.0,3.0,666.0,183,1,0,0,0,0,1
56936000,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,1,0,0,0,0,1
56940000,40.154029846191406,116.25936889648438,0.0,0.0,0.0,0.0,58.086,21,1,0,0,0,0,1
56940000,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,1,0,0,0,0,1
61952000,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,1,0,0,0,0,1
61952000,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,0,0,0,1
62452000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,1,0,0,0,0,1
