gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],timestamp,DTMode
0.0279632,-0.011451601,0.016777894,-0.038307227,0.13287835,-9.563639,59648000,2_6
0.020240081,-0.0149137275,0.0135820145,-0.09217678,0.17477688,-9.743204,59652000,2_6
0.017310597,-0.005858852,-0.00372838,-0.033518832,0.051475506,-9.627085,59656000,2_6
0.0071905195,-0.0039947517,-0.0029295012,-0.055066645,0.090979844,-9.927559,59664000,2_6
-0.0021305298,-0.001597893,-0.00079895504,0.049081136,0.1496378,-10.005371,59668000,2_6
0.00053265225,0.017843198,0.013582097,-0.09337388,0.12569578,-10.386049,59676000,2_6
0.015446283,0.025566416,0.010918874,-0.06105215,0.049081318,-10.413582,59680000,2_6
0.024500962,0.02876224,-0.0021305894,0.083797075,0.1532291,-10.335772,59684000,2_6
0.027430518,0.03648535,-0.0071904995,0.07062895,0.18195954,-10.341755,59688000,2_6
0.0018641844,0.04367589,-0.0071902666,-0.017956512,0.047884207,-10.067617,59696000,2_6
0.019707367,0.04767051,-0.022104437,0.005985504,-0.02035054,-10.073604,59704000,2_6
0.014913942,0.04660526,-0.0066578337,-0.016759414,0.04070161,-10.022131,59708000,2_6
0.0015980713,0.033822116,0.0063917316,-0.09097968,0.07302334,-10.156206,59712000,2_6
-0.008788366,0.03781691,0.014913703,0.082599975,0.1628059,-10.175359,59720000,2_6
0.015446301,0.041811652,0.011984178,-0.04189853,0.15083487,-10.092757,59728000,2_6
0.01358188,0.041279078,0.0018642544,-0.011971012,0.049081314,-10.01734,59732000,2_6
0.019707387,0.04340953,0.001597823,0.022744918,-0.0981621,-9.877279,59733000,2_6
0.027963115,0.020240111,-0.0026633337,-0.029927524,-0.10773892,-9.680956,59744000,2_6
0.013315821,0.047670588,-0.009587339,0.14844051,0.0047885748,-9.840169,59752000,2_6
0.011451687,0.049801107,-0.0066578346,0.12449849,0.09337404,-10.00058,59756000,2_6
-0.0015979361,0.042344265,-0.016777908,-0.09935937,0.20709863,-9.824607,59764000,2_6
0.010652468,0.034887288,-0.02103927,-0.08259997,0.07900883,-9.800665,59768000,2_6
0.011717964,0.047670566,0.01065268,-0.049081143,0.08858565,-10.368091,59772000,2_6
0.014381113,0.04314322,0.013049445,-0.07422027,0.049081318,-10.3130245,59776000,2_6
0.019440982,0.028495904,0.0018640704,-0.13407533,-0.04189836,-10.160992,59780000,2_6
0.0127830785,0.02982747,-0.0082557285,-0.02394202,0.0035914807,-10.17536,59784000,2_6
0.017044311,0.03621896,-0.00239686,0.13048401,0.050278425,-10.316617,59788000,2_6
0.023169372,0.04234436,-0.006125143,-0.06703766,-0.061051972,-10.25676,59796000,2_6
0.013315799,0.044474818,-0.0069240625,-0.113724574,0.052672613,-9.925163,59800000,2_6
0.016511673,0.029561056,-1.13057496e-07,0.05746084,0.07900883,-9.765951,59804000,2_6
0.015180075,0.04580636,-0.0010651923,0.15682021,0.046687115,-10.028114,59812000,2_6
0.02849596,0.04633896,0.007722968,0.065840565,1.7485648e-07,-10.0185375,59816000,2_6
0.01411476,0.030892625,0.011984352,-0.100556485,0.17238271,-10.30225,59824000,2_6
0.011717798,0.033822186,0.0021305685,-0.056263745,0.16520013,-10.266336,59828000,2_6
0.022370484,0.040213775,-0.0039948365,-0.07661447,0.17717113,-10.075998,59832000,2_6
0.029294828,0.045273703,-0.00053268654,-0.037110135,0.152032,-10.055647,59836000,2_6
0.027696872,0.022370577,0.0021303864,0.07422027,0.15442619,-10.202892,59844000,2_6
0.027430547,0.0101200435,-0.0013316916,0.015562311,0.009576982,-9.880873,59848000,2_6
0.015180014,0.021305291,0.00026634653,-0.12928689,-0.11133019,-10.223242,59856000,2_6
0.009054644,0.024767477,-0.008255694,0.029927524,-0.059854865,-10.366896,59860000,2_6
0.006125272,0.020772662,-0.010918948,-0.108936176,0.019153789,-10.151415,59868000,2_6
-0.0061251344,0.0442085,0.0002662909,-0.053869545,0.09576826,-10.117898,59873000,2_6
0.0034621274,0.030626355,0.005059978,0.037110124,0.13287838,-10.042479,59880000,2_6
0.0053262357,0.021571629,-0.001331632,-0.03950433,0.05746102,-10.041285,59884000,2_6
0.0010652803,0.026897928,0.00053267257,-0.088585466,0.08858564,-9.9515,59885000,2_6
0.0034621393,0.03382214,0.014114749,0.07062895,0.100556634,-9.781511,59892000,2_6
0.019973602,0.018375898,-0.0063916766,0.009576809,-0.013167937,-9.92277,59900000,2_6
0.030892653,0.018908447,-0.009587443,0.09337388,0.011971182,-9.860521,59904000,2_6
0.03382216,0.009587305,-0.0031959077,0.14365211,0.07541753,-9.800665,59908000,2_6
0.028229512,0.000798965,0.0013315749,-0.009576809,-0.047883857,-10.151415,59916000,2_6
0.030892676,0.0058588586,0.011984267,0.07661447,0.18076244,-10.155008,59924000,2_6
0.019441055,0.008255825,0.0050600534,0.13287823,0.22026676,-9.998186,59928000,2_6
0.016511574,0.010386376,-0.0029294556,0.028730422,0.09576824,-9.91918,59932000,2_6
0.018908491,0.013315729,0.01784319,-0.022744918,-0.01675924,-10.186132,59940000,2_6
-0.011717951,0.0143810455,-0.002929441,0.010773908,-0.040701255,-9.752781,59948000,2_6
-0.00026633102,0.008522098,-0.0047937217,0.011971009,-0.03112445,-9.894038,59952000,2_6
0.019707384,0.006657871,-0.0066579594,-0.083797075,-0.023941841,-10.141838,59956000,2_6
0.031957954,0.012783126,-0.0034620967,-0.05865795,-0.058657777,-10.028114,59960000,2_6
0.03568637,0.008522074,0.000266255,0.1209072,-0.010773738,-9.829395,59964000,2_6
0.023435792,-0.0135818925,-0.014647644,0.049081136,0.21188703,-9.752781,59976000,2_6
0.00932108,0.007723168,-0.009054731,-0.014365211,-0.08259979,-10.00896,59984000,2_6
0.0047936887,0.009054783,-0.010918934,0.008379707,-0.06703748,-10.055647,59988000,2_6
0.0023968497,0.010918971,-0.011717901,0.104147784,0.11013346,-10.078394,59989000,2_6
0.0010652749,0.015180019,-0.004793687,0.076614454,0.13527256,-9.92636,59996000,2_6
0.018642152,0.009587364,0.0133157885,0.13527243,0.052672613,-10.001778,60001000,2_6
0.015446329,0.011185282,0.0077231727,0.15322891,0.019153789,-10.0185375,60008000,2_6
0.013848469,0.005592627,0.008255761,0.065840565,-0.015562137,-10.023327,60012000,2_6
0.0245011,-0.009321055,0.023169486,0.1604115,-0.053869363,-10.090362,60020000,2_6
0.009986644,-0.0072570983,0.010652848,-0.014065937,0.041599438,-10.056546,60040000,2_6
0.011717885,0.00852213,0.0061252993,0.12928692,0.0083798785,-9.860521,60044000,2_6
0.01065261,0.014114786,-0.0021305038,-0.065840565,0.09816244,-9.726444,60048000,2_6
0.011984144,0.005326379,-0.018109536,-0.17717093,0.18195952,-9.799467,60052000,2_6
