timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
26383678,26367649,1,1,0,0,0,3,3,0,3,0,0,0,0,0
27387669,27371647,1,1,0,0,0,3,3,0,3,0,0,0,0,0
28395670,28379646,1,1,0,0,0,3,3,0,3,0,0,0,0,0
29403673,29387645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
30411675,30395646,1,1,0,0,0,3,3,0,3,0,0,0,0,0
31427673,31411646,1,1,0,0,0,3,3,0,3,0,0,0,0,0
32427675,32411647,1,1,0,0,0,3,3,0,3,0,0,0,0,0
33435673,33419645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
34443680,34427645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
35447671,35431650,1,1,0,0,0,3,3,0,3,0,0,0,0,0
36455670,36439672,1,1,0,0,0,3,3,0,3,0,0,0,0,0
37463670,37447646,1,1,0,0,0,3,3,0,3,0,0,0,0,0
38471677,38455646,1,1,0,0,0,3,3,0,3,0,0,0,0,0
39479868,39463646,1,1,0,0,0,3,3,0,3,0,0,0,0,0
40487674,40471645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
41495670,41479692,1,1,0,0,0,3,3,0,3,0,0,0,0,0
42503670,42487648,1,1,0,0,0,3,3,0,3,0,0,0,0,0
43511714,43495645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
44520016,44503645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
45527674,45511645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
46535669,46519647,1,1,0,0,0,3,3,0,3,0,0,0,0,0
47543673,47527647,1,1,0,0,0,3,3,0,3,0,0,0,0,0
48547674,48531792,1,1,0,0,0,3,3,0,3,0,0,0,0,0
49563676,49547645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
50571672,50555645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
51575676,51559646,1,1,0,0,0,3,3,0,3,0,0,0,0,0
52583736,52567645,1,1,0,0,0,3,3,0,3,0,0,0,0,0
53591675,53575652,1,1,0,0,0,3,3,0,3,0,0,0,0,0
