timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
27460683,27448879,1,1,0,0,0,3,3,0,3,0,0,0,0,0
28464683,28448665,1,1,0,0,0,3,3,0,3,0,0,0,0,0
29464683,29448659,1,1,0,0,0,3,3,0,3,0,0,0,0,0
30468683,30452657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
31468683,31452658,1,1,0,0,0,3,3,0,3,0,0,0,0,0
32468687,32456657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
33476684,33464658,1,1,0,0,0,3,3,0,3,0,0,0,0,0
34476693,34464657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
35484684,35472657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
36492685,36480660,1,1,0,0,0,3,3,0,3,0,0,0,0,0
37500686,37488657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
38508717,38496657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
39516696,39500669,1,1,0,0,0,3,3,0,3,0,0,0,0,0
40524680,40508657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
41532683,41516659,1,1,0,0,0,3,3,0,3,0,0,0,0,0
42540681,42524684,1,1,0,0,0,3,3,0,3,0,0,0,0,0
43544962,43528658,1,1,0,0,0,3,3,0,3,0,0,0,0,0
44552683,44536657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
45556683,45544672,1,1,0,0,0,3,3,0,3,0,0,0,0,0
46564683,46548657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
47572681,47556657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
48580684,48564657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
49588684,49572740,1,1,0,0,0,3,3,0,3,0,0,0,0,0
50596730,50580658,1,1,0,0,0,3,3,0,3,0,0,0,0,0
51604683,51588659,1,1,0,0,0,3,3,0,3,0,0,0,0,0
52612688,52596657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
53620681,53604657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
54628683,54612657,1,1,0,0,0,3,3,0,3,0,0,0,0,0
55636689,55620659,1,1,0,0,0,3,3,0,3,0,0,0,0,0
