timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
31631083,0.0,0.0,0.0,0.0048573255,0.0468082,-0.06845915,0.1969194,0,0,1,0
36766657,0.0,0.0,0.0,1.7837403e-05,0.042772714,-0.069040276,0.19229698,0,0,1,0
58524856,0.0,0.0,0.0,0.13481648,-0.48777717,-0.065761834,0.047113385,0,0,1,0
