timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
2616000,2608000,1310988,0.0012807439,0.0004159687,-2.2053753e-06,0.34906584,7.1678405e-05,7.167782e-05,3.0045072e-05,1310988,0.0,0.0,-0.00032014187,0.4,0.00038667838,0.00038667838,0.00037809735,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
3216000,3208000,1310988,0.0016255048,0.00060279784,-2.6808627e-06,0.34906584,5.300883e-05,5.3008567e-05,1.6064872e-05,1310988,0.0,0.0,-0.001614199,0.4,0.00039242418,0.00039242418,0.00036155983,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
4148000,4148000,1310988,0.0014181812,0.0002483575,-2.3765276e-06,0.34906584,2.2211698e-05,2.2212052e-05,6.9072457e-06,1310988,0.0,0.0,-0.00015717103,0.4,0.000397889,0.000397889,0.00030388136,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
5756000,5752000,1310988,0.0003353694,0.0002292757,-2.7237359e-06,0.34906584,4.145478e-06,4.1455974e-06,2.3129269e-06,1310988,0.0,0.0,-0.0004660768,0.4,0.00040066312,0.00040066312,0.00028853095,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
6492000,6492000,1310988,-3.4954e-05,0.0001614499,-2.9307118e-06,0.34906584,2.1183325e-06,2.118386e-06,1.542731e-06,1310988,0.0,0.0,0.00067035406,0.4,0.00040010392,0.00040010392,0.00028150447,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
9944000,9940000,1310988,-0.0005989516,-0.0001356297,-9.248316e-05,0.34906584,5.3816893e-07,5.381815e-07,1.0969682e-06,1310988,0.0,0.0,0.0018961236,0.4,0.000401557,0.000401557,0.00024284773,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
10132000,10132000,1310988,-0.0005864474,-0.00016289191,-9.030255e-05,0.34906584,5.363856e-07,5.3639803e-07,1.0578586e-06,1310988,0.0,0.0,-0.0006805498,0.4,0.0004005481,0.0004005481,0.00023660931,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
10180000,10180000,1310988,-0.00057811313,-0.00018496462,-0.00013522066,0.34906584,5.3700194e-07,5.370144e-07,1.0523756e-06,1310988,0.0,0.0,-0.0027880413,0.4,0.00040130917,0.00040130917,0.00023511056,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
10240000,10232000,1310988,-0.00055351015,-0.00020982203,-0.00018024357,0.34906584,5.3301244e-07,5.330247e-07,1.0347459e-06,1310988,0.0,0.0,-0.0058678584,0.4,0.00039889172,0.00039889172,0.00023165984,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
10292000,10284000,1310988,-0.0005149565,-0.0002354862,-0.00016224047,0.34906584,5.3516925e-07,5.351815e-07,1.0333079e-06,1310988,0.0,0.0,-0.004298084,0.4,0.00040128402,0.00040128402,0.00023086573,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
10340000,10332000,1310988,-0.00045780308,-0.0002641464,-0.00015253529,0.34906584,5.325251e-07,5.325372e-07,1.0234348e-06,1310988,0.0,0.0,-0.00079855154,0.4,0.00040043338,0.00040043338,0.000228027,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
10384000,10384000,1310988,-0.00040058527,-0.00029605496,-0.00013435214,0.34906584,5.3155344e-07,5.3156526e-07,1.0136238e-06,1310988,0.0,0.0,0.0035968754,0.4,0.0004011996,0.0004011996,0.00022591522,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
10440000,10432000,1310988,-0.00034846095,-0.0003120503,-0.0001405056,0.34906584,5.2781877e-07,5.278303e-07,1.0036014e-06,1310988,0.0,0.0,0.008558253,0.4,0.00040035337,0.00040035337,0.00022268151,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
