timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
5024000,1763801152973000,11468804,401540304,1162593695,58059,58059,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,0.08,-0.049999997,0.089999996,0.0,0,nan,nan,0,3,0,1,10
5076000,1763801153023000,0,401540296,1162593673,58233,58233,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.03,0.02,-0.04,0.0,0,nan,nan,0,3,0,1,10
6024000,1763801153973000,0,401540296,1162593670,58196,58196,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.12,0.08,-0.089999996,0.04,0.0,0,nan,nan,0,3,0,1,10
7024000,1763801154973000,0,401540293,1162593683,58113,58113,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,-0.089999996,0.049999997,0.19,0.0,0,nan,nan,0,3,0,1,10
8024000,1763801155973000,0,401540294,1162593693,57819,57819,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.03,0.03,-0.16,0.0,0,nan,nan,0,3,0,1,10
9024000,1763801156973000,0,401540302,1162593677,57958,57958,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.02,-0.03,-0.049999997,0.0,0,nan,nan,0,3,0,1,10
10024000,1763801157973000,0,401540298,1162593682,58065,58065,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,0.089999996,0.03,-0.089999996,0.0,0,nan,nan,0,3,0,1,10
11024000,1763801158973000,0,401540299,1162593675,57831,57831,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,-0.089999996,0.049999997,-0.08,0.0,0,nan,nan,0,3,0,1,10
12024000,1763801159973000,0,401540292,1162593690,58054,58054,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.02,-0.04,-0.11,0.0,0,nan,nan,0,3,0,1,10
13024000,1763801160973000,0,401540297,1162593690,58073,58073,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,0.089999996,0.01,0.11,0.0,0,nan,nan,0,3,0,1,10
14024000,1763801161973000,0,401540301,1162593682,58126,58126,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.04,0.02,-0.17999999,0.0,0,nan,nan,0,3,0,1,10
15024000,1763801162973000,0,401540298,1162593693,57982,57982,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.04,-0.04,-0.17,0.0,0,nan,nan,0,3,0,1,10
