timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,92.58984,170.2019,0,6,9670,1024000,0,3,255
2000000,145.67969,94.35213,0,134,6073,1024000,0,3,255
3000000,191.72852,75.36498,0,256,9550,1024000,0,3,255
4000000,246.30664,69.49962,0,361,6060,1024000,0,3,255
5000000,291.10742,64.06413,0,482,9999,1024000,0,3,255
6000000,345.0205,62.233135,0,600,6781,1024000,0,3,255
7000000,397.43555,60.732815,0,722,8573,1024000,0,3,255
8000000,452.93457,60.039047,0,816,9025,1024000,0,3,255
9000000,508.45605,59.510307,0,916,9359,1024000,0,3,255
10000000,564.1084,59.10608,0,1033,9600,1024000,0,3,255
11000000,631.9844,59.93782,0,1166,9453,1024000,0,3,255
12000000,705.79785,61.139797,0,1291,6620,1024000,0,3,255
13000000,774.8369,61.769524,0,1393,9411,1024000,0,3,255
14000000,849.3877,62.71321,0,1484,7623,1024000,0,3,255
15000000,915.80566,62.967937,0,1592,8689,1024000,0,3,255
16000000,976.4365,62.817585,0,1707,9208,1024000,0,3,255
17000000,1040.2744,62.879257,0,1803,6699,1024000,0,3,255
18000000,1102.6094,62.848232,0,1922,7690,1024000,0,3,255
19000000,1169.169,63.048367,0,2029,8412,1024000,0,3,255
20000000,1233.8379,63.13129,0,2137,6789,1024000,0,3,255
21000000,1297.2295,63.143955,0,2257,6707,1024000,0,3,255
22000000,1354.9463,62.892048,0,2355,10206,1024000,0,3,255
23000000,1414.8799,62.76082,0,2460,9320,1024000,0,3,255
24000000,1474.3662,62.62174,0,2545,10135,1024000,0,3,255
25004000,1533.7012,62.477642,0,2644,9495,1024000,0,3,255
26004000,1602.8408,62.738407,0,2750,311,1024000,0,3,255
27004000,1663.2412,62.65034,0,2851,232,1024000,0,3,255
28004000,1724.9824,62.617336,0,2965,311,1024000,0,3,255
29004000,1788.6562,62.654346,0,3086,311,1024000,0,3,255
30004000,1852.9785,62.710796,0,3175,352,1024000,0,3,255
31004000,1916.0742,62.723392,0,3276,311,1024000,0,3,255
32012000,1971.0088,62.460667,0,3389,7237,1024000,0,3,255
33012000,2038.5498,62.616714,0,3501,717,1024000,0,3,255
34012000,2100.1152,62.585384,0,3600,415,1024000,0,3,255
35012000,2162.0762,62.567314,0,3697,916,1024000,0,3,255
36012000,2224.457,62.56207,0,3809,717,1024000,0,3,255
37012000,2286.664,62.552357,0,3904,729,1024000,0,3,255
38012000,2348.0674,62.521763,0,3993,717,1024000,0,3,255
39012000,2411.084,62.5346,0,4094,796,1024000,0,3,255
40012000,2471.829,62.489357,0,4216,882,1024000,0,3,255
41012000,2533.4668,62.46836,0,4323,987,1024000,0,3,255
42012000,2595.664,62.461838,0,4434,717,1024000,0,3,255
43012000,2657.9297,62.457226,0,4534,679,1024000,0,3,255
44012000,2717.458,62.38998,0,4635,1007,1024000,0,3,255
45012000,2780.8662,62.412834,0,4746,837,1024000,0,3,255
46012000,2853.0547,62.62742,0,4867,717,1024000,0,3,255
47012000,2923.0254,62.78515,0,4974,638,1024000,0,3,255
48012000,2995.4102,62.987007,0,5095,796,1024000,0,3,255
49012000,3063.6523,63.095238,0,5192,742,1024000,0,3,255
50012000,3131.1309,63.18369,0,5294,651,1024000,0,3,255
51012000,3198.7344,63.27111,0,5380,622,1024000,0,3,255
52012000,3260.996,63.251534,0,5480,651,1024000,0,3,255
53012000,3324.7568,63.261223,0,5601,692,1024000,0,3,255
54012000,3388.5293,63.27077,0,5704,672,1024000,0,3,255
55012000,3453.8271,63.307922,0,5799,733,1024000,0,3,255
56012000,3518.8926,63.339558,0,5884,651,1024000,0,3,255
57012000,3583.1992,63.35666,0,6002,692,1024000,0,3,255
58012000,3646.2363,63.35111,0,6105,717,1024000,0,3,255
59012000,3710.6865,63.369877,0,6209,796,1024000,0,3,255
60012000,3773.7012,63.36391,0,6319,679,1024000,0,3,255
61012000,3835.0967,63.331406,0,6437,799,1024000,0,3,255
62012000,3898.0527,63.325306,0,6543,679,1024000,0,3,255
63012000,3962.5117,63.34343,0,6641,679,1024000,0,3,255
64012000,4023.2734,63.30281,0,6744,728,1024000,0,3,255
65012000,4087.8027,63.321808,0,6842,729,1024000,0,3,255
66012000,4152.127,63.3371,0,6937,717,1024000,0,3,255
67012000,4216.7305,63.356125,0,7029,641,1024000,0,3,255
68012000,4282.416,63.39061,0,7126,796,1024000,0,3,255
69012000,4345.9043,63.392033,0,7217,796,1024000,0,3,255
70012000,4409.5693,63.395958,0,7312,650,1024000,0,3,255
71012000,4472.378,63.387634,0,7410,758,1024000,0,3,255
72012000,4534.8125,63.374317,0,7512,1276,1024000,0,3,255
73012000,4594.8613,63.328484,0,7613,717,1024000,0,3,255
74012000,4657.5205,63.319386,0,7693,717,1024000,0,3,255
75012000,4724.1025,63.363144,0,7780,796,1024000,0,3,255
76012000,4790.3027,63.400692,0,7877,729,1024000,0,3,255
77012000,4851.6396,63.373737,0,7962,758,1024000,0,3,255
78012000,4911.3486,63.326485,0,8053,654,1024000,0,3,255
79012000,4973.783,63.315125,0,8132,692,1024000,0,3,255
80012000,5035.965,63.30088,0,8239,651,1024000,0,3,255
