timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
508000,inf,0,1,1,1,0,0,1,1,0,1
1508000,inf,0,1,1,1,0,0,1,0,0,1
2512000,inf,0,1,1,1,0,0,1,0,0,1
3520000,inf,0,1,1,1,0,0,1,0,0,1
4528000,inf,0,1,1,1,0,0,1,0,0,1
5528000,inf,0,1,1,1,0,0,1,0,0,1
6528000,inf,0,1,1,1,0,0,1,0,0,1
7540000,inf,0,1,1,1,0,0,1,0,0,1
8544000,inf,0,1,1,1,0,0,1,0,0,1
9548000,inf,0,1,1,1,0,0,1,0,0,1
10556000,inf,0,1,1,1,0,0,1,0,0,1
11060000,inf,0,1,1,1,1,1,1,0,0,1
12064000,inf,0,1,1,1,1,1,1,0,0,1
13068000,inf,0,1,1,1,1,1,1,0,0,1
14072000,inf,0,1,1,1,1,1,1,0,0,1
15076000,inf,0,1,1,1,1,1,1,0,0,1
16076000,inf,0,1,1,1,1,1,1,0,0,1
17076000,inf,0,1,1,1,1,1,1,0,0,1
18076000,inf,0,1,1,1,1,1,1,0,0,1
19076000,inf,0,1,1,1,1,1,1,0,0,1
20076000,inf,0,1,1,1,1,1,1,0,0,1
21076000,inf,0,1,1,1,1,1,1,0,0,1
22088000,inf,0,1,1,1,1,1,1,0,0,1
23092000,inf,0,1,1,1,1,1,1,0,0,1
24092000,inf,0,1,1,1,1,1,1,0,0,1
25092000,inf,0,1,1,1,1,1,1,0,0,1
26092000,inf,0,1,1,1,1,1,1,0,0,1
27092000,inf,0,1,1,1,1,1,1,0,0,1
28092000,inf,0,1,1,1,1,1,1,0,0,1
29096000,inf,0,1,1,1,1,1,1,0,0,1
30104000,inf,0,1,1,1,1,1,1,0,0,1
31108000,inf,0,1,1,1,1,1,1,0,0,1
32108000,inf,0,1,1,1,1,1,1,0,0,1
33116000,inf,0,1,1,1,1,1,1,0,0,1
34120000,inf,0,1,1,1,1,1,1,0,0,1
35124000,inf,0,1,1,1,1,1,1,0,0,1
36128000,inf,0,1,1,1,1,1,1,0,0,1
37132000,inf,0,1,1,1,1,1,1,0,0,1
38136000,inf,0,1,1,1,1,1,1,0,0,1
38388000,inf,0,1,1,1,0,0,1,0,0,1
39392000,inf,0,1,1,1,0,0,1,0,0,1
40396000,inf,0,1,1,1,0,0,1,0,0,1
41404000,inf,0,1,1,1,0,0,1,0,0,1
42412000,inf,0,1,1,1,0,0,1,0,0,1
43420000,inf,0,1,1,1,0,0,1,0,0,1
44016000,inf,0,1,1,1,1,0,1,0,0,1
44792000,inf,0,1,0,0,1,0,1,0,0,1
44804000,inf,0,0,0,0,1,0,1,0,0,1
45812000,inf,0,0,0,0,1,0,0,0,0,1
46812000,inf,0,0,0,0,1,0,0,0,0,1
47816000,inf,0,0,0,0,1,0,0,0,0,1
48820000,inf,0,0,0,0,1,0,0,0,0,1
49800000,inf,0,0,0,0,0,0,0,0,0,1
50804000,inf,0,0,0,0,0,0,0,0,0,1
51812000,inf,0,0,0,0,0,0,0,0,0,1
52816000,inf,0,0,0,0,0,0,0,0,0,1
53820000,inf,0,0,0,0,0,0,0,0,0,1
54820000,inf,0,0,0,0,0,0,0,0,0,1
55824000,inf,0,0,0,0,0,0,0,0,0,1
56832000,inf,0,0,0,0,0,0,0,0,0,1
57832000,inf,0,0,0,0,0,0,0,0,0,1
58836000,inf,0,0,0,0,0,0,0,0,0,1
59840000,inf,0,0,0,0,0,0,0,0,0,1
60840000,inf,0,0,0,0,0,0,0,0,0,1
61848000,inf,0,0,0,0,0,0,0,0,0,1
62848000,inf,0,0,0,0,0,0,0,0,0,1
63848000,inf,0,0,0,0,0,0,0,0,0,1
64848000,inf,0,0,0,0,0,0,0,0,0,1
65848000,inf,0,0,0,0,0,0,0,0,0,1
66848000,inf,0,0,0,0,0,0,0,0,0,1
67848000,inf,0,0,0,0,0,0,0,0,0,1
68848000,inf,0,0,0,0,0,0,0,0,0,1
69848000,inf,0,0,0,0,0,0,0,0,0,1
70848000,inf,0,0,0,0,0,0,0,0,0,1
71852000,inf,0,0,0,0,0,0,0,0,0,1
72852000,inf,0,0,0,0,0,0,0,0,0,1
73852000,inf,0,0,0,0,0,0,0,0,0,1
74684000,inf,0,0,0,0,1,1,0,1,0,1
75684000,inf,0,0,0,0,1,1,0,1,0,1
76428000,inf,0,1,0,0,1,1,1,0,0,1
76780000,inf,0,1,1,0,1,1,1,0,0,1
77116000,inf,0,1,1,1,1,1,1,0,0,1
78124000,inf,0,1,1,1,1,1,1,0,0,1
79124000,inf,0,1,1,1,1,1,1,0,0,1
