timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
11032000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
38284000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
74040000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
77128000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77188000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77228000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77272000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77324000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77372000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77424000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77472000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77536000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77572000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77632000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77672000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77728000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77772000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77824000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77876000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77936000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77976000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78024000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78072000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78080000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78136000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78184000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78236000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78288000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78336000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78388000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78436000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78488000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78536000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78584000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78632000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78684000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78744000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78784000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78832000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78888000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78932000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78984000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79032000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
