timestamp,main_state_changes,main_state
48000,0,0
552000,0,0
1056000,0,0
1524000,0,0
2028000,0,0
2532000,0,0
3040000,0,0
3544000,0,0
4052000,0,0
4248000,0,0
4756000,0,0
5260000,0,0
5764000,0,0
6236000,0,0
6740000,0,0
7248000,0,0
7748000,0,0
8228000,0,0
8736000,0,0
9240000,0,0
9744000,0,0
10240000,0,0
10740000,0,0
11032000,1,4
11540000,1,4
12048000,1,4
12228000,1,4
12732000,1,4
13236000,1,4
13744000,1,4
14236000,1,4
14740000,1,4
15240000,1,4
15744000,1,4
16248000,1,4
16752000,1,4
17256000,1,4
17760000,1,4
18264000,1,4
18768000,1,4
19272000,1,4
19776000,1,4
20280000,1,4
20784000,1,4
21284000,1,4
21792000,1,4
22300000,1,4
22800000,1,4
23304000,1,4
23808000,1,4
24320000,1,4
24824000,1,4
25324000,1,4
25828000,1,4
26332000,1,4
26840000,1,4
27344000,1,4
27844000,1,4
28348000,1,4
28852000,1,4
29356000,1,4
29860000,1,4
30368000,1,4
30876000,1,4
31376000,1,4
31880000,1,4
32384000,1,4
32888000,1,4
33392000,1,4
33900000,1,4
34404000,1,4
34908000,1,4
35416000,1,4
35920000,1,4
36428000,1,4
36936000,1,4
37440000,1,4
37572000,1,4
38080000,1,4
38284000,1,4
38380000,2,7
38488000,2,7
38992000,2,7
39500000,2,7
40004000,2,7
40508000,2,7
41012000,2,7
41516000,2,7
42020000,2,7
42528000,2,7
43000000,2,7
43504000,2,7
44004000,2,7
44016000,2,7
44520000,2,7
45024000,2,7
45528000,2,7
46032000,2,7
46540000,2,7
47044000,2,7
47548000,2,7
48048000,2,7
48556000,2,7
49056000,2,7
49560000,2,7
50064000,2,7
50568000,2,7
51072000,2,7
51576000,2,7
52080000,2,7
52588000,2,7
53096000,2,7
53600000,2,7
54020000,2,7
54528000,2,7
55032000,2,7
55536000,2,7
56040000,2,7
56548000,2,7
57052000,2,7
57560000,2,7
58064000,2,7
58568000,2,7
59072000,2,7
59580000,2,7
60080000,2,7
60580000,2,7
61088000,2,7
61592000,2,7
62096000,2,7
62600000,2,7
63100000,2,7
63604000,2,7
64108000,2,7
64612000,2,7
65116000,2,7
65620000,2,7
66124000,2,7
66628000,2,7
67132000,2,7
67636000,2,7
68140000,2,7
68644000,2,7
69148000,2,7
69652000,2,7
70156000,2,7
70660000,2,7
71164000,2,7
71668000,2,7
72172000,2,7
72680000,2,7
73188000,2,7
73692000,2,7
74028000,2,7
74040000,3,11
74544000,3,11
75048000,3,11
75552000,3,11
76056000,3,11
76564000,3,11
77072000,3,11
77572000,3,11
78080000,3,11
78584000,3,11
79044000,3,11
79552000,3,11
