timestamp,load,ram_usage
29360765,0.32413447,0.28086045
29860766,0.45326507,0.3411341
30360762,0.37826478,0.3411341
30860765,0.3571087,0.3411341
31360761,0.3527133,0.3411341
31860762,0.35046673,0.3411341
32360763,0.3557846,0.3411341
32860764,0.35455132,0.3377134
33360761,0.35721016,0.3377134
33860766,0.3524058,0.3377134
34360761,0.35469884,0.3377134
34860761,0.34927738,0.3377134
35360760,0.353482,0.3377134
35860765,0.3520413,0.3377134
36360765,0.34893268,0.3377134
36860762,0.35212803,0.3377134
37360763,0.35220927,0.3377134
37860759,0.3571387,0.3377134
38360760,0.350412,0.3377134
38860760,0.3578093,0.3377134
39360762,0.355242,0.3377134
39860760,0.3554567,0.3377134
40360765,0.35434258,0.3377134
40860773,0.3509276,0.3377134
41360773,0.3526019,0.3377134
41860776,0.36255926,0.33797652
42360761,0.35459673,0.33797652
42860761,0.35439402,0.33797652
43360763,0.3495633,0.33797652
43860762,0.3542047,0.33797652
44360767,0.3553273,0.33797652
44860790,0.35397094,0.33797652
45360762,0.35609782,0.33797652
45860761,0.35240602,0.33797652
46360764,0.35037,0.33797652
46860762,0.35622197,0.33797652
47360763,0.35613114,0.33797652
47860760,0.35088283,0.33797652
48360760,0.3566153,0.33797652
48860763,0.34993672,0.33797652
49360761,0.3505633,0.33797652
49860762,0.3544653,0.33797652
50360760,0.36376274,0.33797652
50860763,0.349544,0.33797652
51360759,0.3544467,0.33797652
51860760,0.361516,0.3386179
52360761,0.352498,0.3386179
52860764,0.3521492,0.3386179
53360761,0.35740685,0.3386179
53860760,0.35512203,0.3386179
54360765,0.3490212,0.3386179
54860786,0.34798008,0.3386179
55360910,0.34778208,0.3386179
55860784,0.34853065,0.3386179
56360819,0.3479017,0.3386179
56860847,0.4109125,0.3386179
57360824,0.3142358,0.3386179
