timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
972000,972000,1310988,0.033518825,-0.11492168,-9.710882,25.0,0,0,0,0,1
1972000,1972000,1310988,-0.021547815,0.06943185,-9.610326,25.0,0,0,0,0,1
2972000,2972000,1310988,-0.021547815,0.0047884034,-9.332599,25.0,0,0,0,0,1
3972000,3972000,1310988,-0.12689269,-0.059855044,-9.916783,25.0,0,0,0,0,1
4972000,4972000,1310988,-0.1364695,-0.10055647,-9.572019,25.0,0,0,0,0,1
5972000,5972000,1310988,0.031124622,0.11731588,-9.55047,25.0,0,0,0,0,1
6972000,6972000,1310988,0.047884032,-0.11971009,-9.495404,25.0,0,0,0,0,1
7972000,7972000,1310988,-0.20111294,0.007182605,-9.8042555,25.0,0,0,0,0,1
8972000,8972000,1310988,0.08140286,-0.17477672,-9.531317,25.0,0,0,0,0,1
9972000,9972000,1310988,0.007182605,-0.076614454,-10.199299,25.0,0,0,0,0,1
10972000,10972000,1310988,0.093373865,-0.033518825,-9.76116,25.0,0,0,0,0,1
11976000,11976000,1310988,0.047884032,0.038307227,-10.25676,25.0,0,0,0,0,1
12972000,12972000,1310988,0.016759412,0.076614454,-9.545682,25.0,0,0,0,0,1
13972000,13972000,1310988,0.038307227,-0.05746084,-9.813833,25.0,0,0,0,0,1
14972000,14972000,1310988,-0.12689269,0.033518825,-9.742006,25.0,0,0,0,0,1
15972000,15972000,1310988,-0.18195933,-0.08379706,-9.483433,25.0,0,0,0,0,1
16972000,16972000,1310988,0.06943185,0.15801731,-9.969456,25.0,0,0,0,0,1
17972000,17972000,1310988,-0.021547815,-0.17717093,-9.952697,25.0,0,0,0,0,1
18972000,18972000,1310988,0.033518825,-0.08379706,-9.725247,25.0,0,0,0,0,1
19972000,19972000,1310988,0.031124622,0.062249243,-9.840169,25.0,0,0,0,0,1
20972000,20972000,1310988,-0.08379706,-0.045489833,-9.648633,25.0,0,0,0,0,1
21972000,21972000,1310988,-0.08619126,0.19632454,-9.600749,25.0,0,0,0,0,1
22972000,22972000,1310988,0.17238252,0.18674773,-9.334992,25.0,0,0,0,0,1
23972000,23972000,1310988,0.074220255,0.009576807,-9.957485,25.0,0,0,0,0,1
24972000,24972000,1310988,0.11731588,-0.0047884034,-9.80665,25.0,0,0,0,0,1
25972000,25972000,1310988,-0.021547815,-0.12210429,-9.900024,25.0,0,0,0,0,1
26972000,26972000,1310988,0.047884032,-0.1388637,-9.615114,25.0,0,0,0,0,1
27972000,27972000,1310988,-0.047884032,0.093373865,-9.82341,25.0,0,0,0,0,1
28972000,28972000,1310988,-0.093373865,-0.059855044,-9.605537,25.0,0,0,0,0,1
29972000,29972000,1310988,-0.019153614,-0.05267244,-10.271125,25.0,0,0,0,0,1
30972000,30972000,1310988,0.02633622,0.023942016,-9.646238,25.0,0,0,0,0,1
31972000,31972000,1310988,0.15083471,0.033518825,-10.18254,25.0,0,0,0,0,1
32972000,32972000,1310988,0.04070143,0.08140286,-9.667787,25.0,0,0,0,0,1
33972000,33972000,1310988,0.0,-0.08140286,-9.516952,25.0,0,0,0,0,1
34972000,34972000,1310988,-0.04070143,0.011971008,-9.938332,25.0,0,0,0,0,1
35972000,35972000,1310988,0.07182605,0.038307227,-9.677363,25.0,0,0,0,0,1
36972000,36972000,1310988,0.1388637,0.06464344,-9.7803135,25.0,0,0,0,0,1
37972000,37972000,1310988,-0.05746084,-0.06464344,-9.725247,25.0,0,0,0,0,1
38972000,38972000,1310988,-0.093373865,-0.1604115,-10.390836,25.0,0,0,0,0,1
39972000,39972000,1310988,0.10055647,-0.12928689,-9.888053,25.0,0,0,0,0,1
40972000,40972000,1310988,0.16280572,-0.09816227,-9.847352,25.0,0,0,0,0,1
41972000,41972000,1310988,-0.12210429,-0.16759412,-9.660604,25.0,0,0,0,0,1
42972000,42972000,1310988,-0.07182605,-0.02633622,-9.646238,25.0,0,0,0,0,1
43972000,43972000,1310988,0.05267244,-0.019153614,-9.569624,25.0,0,0,0,0,1
44972000,44972000,1310988,0.038307227,0.107739076,-10.072407,25.0,0,0,0,0,1
45972000,45972000,1310988,-0.23223756,0.095768064,-9.502586,25.0,0,0,0,0,1
46972000,46972000,1310988,-0.19153613,-0.02873042,-9.562442,25.0,0,0,0,0,1
47972000,47972000,1310988,-0.18195933,0.031124622,-9.991004,25.0,0,0,0,0,1
