timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
11088000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
31836000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
70864000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
74044000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74092000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74144000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74192000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74244000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74292000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74344000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74396000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74452000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74504000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74552000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74604000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74652000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74704000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74752000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74804000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74852000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74900000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
74952000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75004000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75052000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75104000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75152000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75204000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75252000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75304000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75352000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75404000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75452000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75504000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75552000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75604000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75652000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75704000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75752000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75804000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
75852000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
