timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
4420000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
6420000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
8420000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
10420000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
12420000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
14420000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,1,1,255,190,0,1
31124000,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
31828000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
31940000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
32044000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
36652000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
36652000,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,1,0,0,0,0,1
37664000,-1.0,0.0,2.0,3.0,0.0,0.0,666.0,183,1,0,0,0,0,1
47672000,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,1,0,0,0,0,1
47676000,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,1,0,0,0,0,1
50684000,0.0,0.0,2.0,9.0,12.0,3.0,666.0,183,1,0,0,0,0,1
70700000,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,1,0,0,0,0,1
70844000,40.154029846191406,116.25936889648438,0.0,0.0,0.0,0.0,58.139,21,1,0,0,0,0,1
70844000,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,1,0,0,0,0,1
75868000,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,1,0,0,0,0,1
75868000,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,0,0,0,1
76368000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,1,0,0,0,0,1
