timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
7008000,7008000,0.99789274,-0.0005046885,-0.00037786315,0.06488275,0.9978927,4.8686447e-11,1.6107518e-11,0.064886376,1
7012000,7012000,0.99789095,-0.0005213035,-0.00035752257,0.06490994,0.9978927,4.8686447e-11,1.6107518e-11,0.064886376,1
7508000,7492000,0.9999952,0.00025389387,-7.1579498e-06,-0.0030892547,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
8008000,8008000,0.9999946,0.000103097744,0.0005430477,-0.0032657317,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
8508000,8508000,0.99999565,0.00035974543,0.0008810832,-0.002803425,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
9008000,9000000,0.99999654,0.00022035858,0.0006793861,-0.0025270197,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
9508000,9508000,0.9999969,0.0007096099,0.0007152838,-0.0023079696,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
10008000,10000000,0.9999984,0.000751689,0.0004077761,-0.0015974338,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
10508000,10504000,0.9999979,0.0011035231,0.00022671123,-0.0017604129,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
11008000,11008000,0.99999386,0.00138792,0.0026225587,-0.0019073201,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
11508000,11508000,0.9999925,0.0016721364,0.003235618,-0.0013231045,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
12008000,12001000,0.99999726,0.0014701864,0.0012918676,-0.0013210019,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
12508000,12508000,0.9999969,-0.0011562937,0.0018349101,-0.0012501512,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
13008000,13008000,0.9999949,-0.0019336564,0.0018619096,-0.0017785917,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
13508000,13508000,0.9999933,-0.001546274,0.00022691423,-0.0033229091,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
14008000,14004000,0.9999948,-0.0010158258,0.00068379304,-0.0030018196,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
14508000,14500000,0.99999386,-0.00031963276,0.0004720807,-0.0034649489,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
15008000,14992000,0.9999938,0.0003978505,0.0001541344,-0.003506917,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
15508000,15508000,0.9999923,0.00088580133,-0.00061713904,-0.0037769407,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
16008000,15996000,0.9999918,0.0008489571,-0.0011463235,-0.0038146235,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
16508000,16504000,0.9999923,0.0008967952,-0.0011277215,-0.0036630149,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
17008000,17004000,0.9999941,-0.00019660765,-0.001375375,-0.0031554701,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
17508000,17508000,0.9999974,0.0003076387,0.00036077414,-0.00223734,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
18008000,18008000,0.9999961,0.0003030971,-4.944709e-06,-0.0027739662,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
18508000,18508000,0.9999952,-0.00016678241,-0.0011470224,-0.0028964563,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
19008000,19008000,0.99999547,-0.00018888884,-0.0015678017,-0.0025919804,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
19508000,19496000,0.9999936,-0.0010309331,-0.0017039132,-0.0029499975,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
20008000,20008000,0.9999945,-0.0008408886,-0.0014179104,-0.002896185,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
20508000,20508000,0.99999464,-0.0011321292,-0.00046934842,-0.0030411354,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
21008000,21000000,0.99999326,-0.0012753843,0.0001831428,-0.0034468062,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
21508000,21500000,0.99999386,-0.0008595028,0.00026862966,-0.0034204456,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
22008000,22008000,0.99999464,-0.0015509606,0.00017794804,-0.0028844313,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
22508000,22508000,0.99999267,-0.0020721306,-3.733689e-05,-0.0032331957,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
23008000,23004000,0.9999904,-0.0016495936,-7.7639015e-05,-0.004064927,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
23508000,23508000,0.9999912,-0.00047362098,-0.00013297121,-0.004191889,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
24008000,24004000,0.9999899,-0.0012793484,-0.00069382356,-0.004261323,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
24508000,24508000,0.99998784,-0.0019825296,-0.0013217708,-0.004336495,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
25008000,25008000,0.9999824,-0.0023821252,-0.0010507813,-0.0053294348,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
25508000,25508000,0.99998367,-0.0015765651,-0.0011269925,-0.0053819707,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
26008000,25988000,0.99998313,-0.0011882168,-0.0010279545,-0.005597402,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
26508000,26508000,0.99998367,-0.00087034353,-0.00073761895,-0.0056031696,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
27008000,27008000,0.9999819,-0.000683238,-0.00094880845,-0.0059193466,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
27508000,27508000,0.9999838,-5.5417735e-05,-0.0009769016,-0.005613662,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
28008000,28008000,0.9999872,0.00024179941,-0.0009183555,-0.0049819383,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
28508000,28508000,0.99998856,0.00024066435,-0.0010641324,-0.0046765665,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
29008000,29008000,0.999991,0.00041497027,-0.0005356039,-0.0041985344,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
29508000,29504000,0.9999939,-3.4153934e-05,0.00058008515,-0.003443549,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
30008000,30000000,0.9999939,-6.677472e-05,0.00031640328,-0.0034837613,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
30508000,30500000,0.9999926,-0.0002613486,0.000660119,-0.0037829399,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
31008000,31000000,0.99999166,8.585303e-05,0.0005393061,-0.004048628,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
31508000,31500000,0.99999136,-0.00035220638,-0.00023647297,-0.004149197,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
32008000,32000000,0.99999315,0.00031227636,-0.0007202674,-0.0036238467,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
32508000,32496000,0.99999344,8.633291e-05,-0.0005862433,-0.0035926988,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
33008000,33008000,0.99999255,-0.00035855878,0.00050520146,-0.0038092902,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
33508000,33508000,0.9999919,-0.00066652324,0.0006706483,-0.003911915,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
34008000,34008000,0.9999934,-0.00033569956,0.0003603596,-0.0036078333,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
34508000,34508000,0.9999942,-0.00038976205,-1.2889817e-05,-0.0033910943,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
35008000,35008000,0.9999961,-3.4140478e-05,-0.00013114537,-0.002796394,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
35508000,35508000,0.9999953,0.000153886,-8.068706e-05,-0.0030883488,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
36008000,36008000,0.99999523,0.00026532414,0.0002464181,-0.0030666655,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
36508000,36508000,0.9999948,0.000740005,-0.00039523578,-0.0031347652,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
37008000,37008000,0.99999595,0.00020258289,-0.00079952023,-0.00274549,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
37508000,37508000,0.9999954,0.00083564484,-0.0004535762,-0.0028902036,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
38008000,38008000,0.9999953,0.0009995118,7.44948e-05,-0.002891464,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
38508000,38508000,0.9999951,0.0012078927,0.00060594484,-0.0028571724,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
39008000,39008000,0.9999967,0.0007108217,0.0012520072,-0.0021239277,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
39508000,39508000,0.99996483,0.0070397393,0.004553495,-0.0005092672,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
40008000,40008000,0.9999288,0.011584442,0.002890639,0.00013575477,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
40508000,40496000,0.9999561,0.009353053,0.00069534493,5.6087083e-05,0.9975518,-1.27329276e-11,-2.955858e-11,-0.069931254,2
