timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
640000,-0.080203556,-0.081871435,25.0,1.0
644000,-0.080203556,-0.081871435,25.0,1.0
648000,0.13364296,0.13642214,25.0,1.0
652000,0.13364296,0.13642214,25.0,1.0
656000,-0.093969755,-0.09592391,25.0,1.0
660000,-0.093969755,-0.09592391,25.0,1.0
664000,-0.093969755,-0.09592391,25.0,1.0
668000,-0.18832496,-0.19224128,25.0,1.0
672000,-0.18832496,-0.19224012,25.0,1.0
676000,0.08001118,0.08167457,25.0,1.0
680000,0.08001118,0.08167457,25.0,1.0
684000,0.08001118,0.08167457,25.0,1.0
688000,0.11388728,0.116254926,25.0,1.0
692000,0.11388728,0.116254926,25.0,1.0
696000,-0.0538343,-0.054953482,25.0,1.0
700000,-0.0538343,-0.054953482,25.0,1.0
704000,-0.0538343,-0.054953482,25.0,1.0
708000,-0.21426736,-0.21872185,25.0,1.0
712000,-0.21426736,-0.21872185,25.0,1.0
716000,0.1813571,0.1851274,25.0,1.0
720000,0.1813571,0.1851274,25.0,1.0
724000,0.1813571,0.18512775,25.0,1.0
728000,-0.20873596,-0.21307585,25.0,1.0
732000,-0.20873596,-0.21307585,25.0,1.0
736000,-0.18609133,-0.18996042,25.0,1.0
740000,-0.18609133,-0.18996042,25.0,1.0
744000,-0.18609133,-0.18996042,25.0,1.0
748000,-0.21739833,-0.22191833,25.0,1.0
752000,-0.21739833,-0.22191833,25.0,1.0
756000,0.2102981,0.21467048,25.0,1.0
760000,0.2102981,0.21467048,25.0,1.0
764000,0.2102981,0.21467048,25.0,1.0
768000,0.18054721,0.18430102,25.0,1.0
772000,0.18054721,0.18430102,25.0,1.0
776000,-0.2136405,-0.21808358,25.0,1.0
780000,-0.2136405,-0.21808358,25.0,1.0
784000,-0.2136405,-0.21808358,25.0,1.0
788000,-0.06417512,-0.065509774,25.0,1.0
792000,-0.06417512,-0.065509774,25.0,1.0
796000,-0.08468486,-0.086446054,25.0,1.0
800000,-0.08468486,-0.086446054,25.0,1.0
804000,-0.08468486,-0.086446054,25.0,1.0
808000,0.061651718,0.06293389,25.0,1.0
812000,0.061651718,0.06293389,25.0,1.0
