timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
988000,988000,197388,0.28013334,-0.027402982,0.4661036,25.0,0,0
1988000,1988000,197388,0.2806503,-0.04068718,0.47300446,25.0,0,0
2988000,2988000,197388,0.27844423,-0.035249587,0.46719104,25.0,0,0
3988000,3988000,197388,0.28651983,-0.032079536,0.47615013,25.0,0,0
4988000,4988000,197388,0.27790293,-0.030874716,0.4713735,25.0,0,0
5988000,5988000,197388,0.26738125,-0.036040433,0.46704575,25.0,0,0
6988000,6988000,197388,0.2667532,-0.03484097,0.46443573,25.0,0,0
7988000,7988000,197388,0.28321895,-0.025020076,0.47693032,25.0,0,0
8988000,8988000,197388,0.27925152,-0.029090522,0.46259937,25.0,0,0
9988000,9988000,197388,0.26788512,-0.024794998,0.47533986,25.0,0,0
10988000,10988000,197388,0.27599436,-0.032281462,0.4765887,25.0,0,0
11992000,11992000,197388,0.27600172,-0.040069573,0.47109196,25.0,0,0
12988000,12988000,197388,0.27689418,-0.038961463,0.46586698,25.0,0,0
13988000,13988000,197388,0.27942643,-0.031320028,0.4723955,25.0,0,0
14988000,14988000,197388,0.2838562,-0.027817639,0.4814612,25.0,0,0
15988000,15988000,197388,0.2829611,-0.03518412,0.47826904,25.0,0,0
16984000,16984000,197388,0.27395475,-0.036732566,0.46961513,25.0,0,0
17988000,17988000,197388,0.28689122,-0.034716863,0.46783704,25.0,0,0
18988000,18988000,197388,0.28025773,-0.02827528,0.47853,25.0,0,0
19988000,19988000,197388,0.27407357,-0.02860637,0.47106883,25.0,0,0
20988000,20988000,197388,0.2700875,-0.038689535,0.46136656,25.0,0,0
21988000,21988000,197388,0.26721513,-0.042989217,0.4720487,25.0,0,0
22988000,22988000,197388,0.27412093,-0.027091483,0.47526067,25.0,0,0
23988000,23988000,197388,0.2828533,-0.035666317,0.468539,25.0,0,0
24988000,24988000,197388,0.27364373,-0.030326443,0.46827847,25.0,0,0
25988000,25988000,197388,0.28404692,-0.032821424,0.46893525,25.0,0,0
