timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
1000000,0,-0.005404512,-0.005404512,25.0,0
2000000,0,-0.019329043,-0.019329043,25.0,0
3000000,0,0.026281623,0.026281623,25.0,0
4000000,0,-0.022050308,-0.022050308,25.0,0
5000000,0,-0.02274894,-0.02274894,25.0,0
6000000,0,0.022515066,0.022515066,25.0,0
7000000,0,-0.012594214,-0.012594214,25.0,0
8000000,0,-0.008323868,-0.008323868,25.0,0
9000000,0,-0.023868497,-0.023868497,25.0,0
10000000,0,0.018708833,0.018708833,25.0,0
10996000,0,-0.016164493,-0.016164493,25.0,0
12001000,0,0.003619642,0.003619642,25.0,0
13000000,0,0.007126744,0.007126744,25.0,0
14000000,0,-0.027585609,-0.027585609,25.0,0
15000000,0,0.019819299,0.019819299,25.0,0
16000000,0,0.0048447773,0.0048447773,25.0,0
16996000,0,0.019218821,0.019218821,25.0,0
18000000,0,-0.014270376,-0.014270376,25.0,0
19000000,0,0.003299903,0.003299903,25.0,0
20000000,0,0.009941517,0.009941517,25.0,0
21000000,0,-0.0067515248,-0.0067515248,25.0,0
22000000,0,-0.00494034,-0.00494034,25.0,0
23000000,0,-0.0006415635,-0.0006415635,25.0,0
24000000,0,-0.010583013,-0.010583013,25.0,0
25000000,0,0.00731068,0.00731068,25.0,0
26000000,0,-0.008017083,-0.008017083,25.0,0
27000000,0,-0.008794578,-0.008794578,25.0,0
28004000,0,0.021236273,0.021236273,25.0,0
29000000,0,0.0031271563,0.0031271563,25.0,0
30000000,0,-0.00404247,-0.00404247,25.0,0
31000000,0,-0.019588917,-0.019588917,25.0,0
32000000,0,-0.0018859211,-0.0018859211,25.0,0
33000000,0,0.0048331544,0.0048331544,25.0,0
34000000,0,0.018057376,0.018057376,25.0,0
34996000,0,-0.0018540068,-0.0018540068,25.0,0
36000000,0,0.00027881068,0.00027881068,25.0,0
37000000,0,-0.027986048,-0.027986048,25.0,0
38000000,0,0.0032960088,0.0032960088,25.0,0
39000000,0,0.030950872,0.030950872,25.0,0
40000000,0,0.04770871,0.04770871,25.0,0
41000000,0,0.042421225,0.042421225,25.0,0
42000000,0,0.018602708,0.018602708,25.0,0
43000000,0,0.04757433,0.04757433,25.0,0
44000000,0,0.015088634,0.015088634,25.0,0
45000000,0,-0.02320616,-0.02320616,25.0,0
46000000,0,0.01406382,0.01406382,25.0,0
47000000,0,0.026290063,0.026290063,25.0,0
47996000,0,-0.017291686,-0.017291686,25.0,0
48996000,0,0.0013961158,0.0013961158,25.0,0
49996000,0,0.020560818,0.020560818,25.0,0
51000000,0,-0.018406702,-0.018406702,25.0,0
52000000,0,0.0103421295,0.0103421295,25.0,0
53000000,0,0.011717251,0.011717251,25.0,0
54000000,0,0.019396013,0.019396013,25.0,0
55000000,0,0.033545967,0.033545967,25.0,0
56000000,0,-0.010104179,-0.010104179,25.0,0
57000000,0,-0.014152122,-0.014152122,25.0,0
58000000,0,0.037804678,0.037804678,25.0,0
59000000,0,0.013189861,0.013189861,25.0,0
60000000,0,0.028329989,0.028329989,25.0,0
61001000,0,0.01679352,0.01679352,25.0,0
62000000,0,-0.0265355,-0.0265355,25.0,0
63000000,0,0.0046892664,0.0046892664,25.0,0
64000000,0,-0.0003457174,-0.0003457174,25.0,0
65000000,0,0.0012170335,0.0012170335,25.0,0
66000000,0,0.00938523,0.00938523,25.0,0
67000000,0,0.023076573,0.023076573,25.0,0
68000000,0,0.013928575,0.013928575,25.0,0
69000000,0,0.030005507,0.030005507,25.0,0
70000000,0,0.021579575,0.021579575,25.0,0
71000000,0,0.0063048764,0.0063048764,25.0,0
72000000,0,0.22585842,0.22585842,25.0,0
73000000,0,-0.012756995,-0.012756995,25.0,0
74000000,0,0.02424547,0.02424547,25.0,0
75000000,0,0.008058486,0.008058486,25.0,0
75996000,0,0.018589359,0.018589359,25.0,0
