timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
320337468,320335700,6684682,1999.2256,1.9523687,58.57106,nan,nan,nan,nan,nan,nan,nan,40.999744,48.643204,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,10.0,10.0,nan,nan,462.0,483.0,408.0
321399977,321397944,6684682,1999.2256,1.9523687,nan,nan,nan,nan,nan,nan,nan,nan,35.073578,38.899906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45.0,25.0,nan,nan,484.0,472.0,732.0
321526373,321525478,6684682,1999.2256,1.9523687,nan,nan,nan,nan,nan,nan,nan,nan,33.642975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,476.0,466.0,531.0
321782882,321782048,6684682,1999.2256,1.9523687,nan,nan,nan,nan,nan,nan,nan,nan,85.73149,32.9174,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.0,10.0,nan,nan,478.0,519.0,486.0
321913003,321909582,6684682,1999.2256,1.9523687,nan,nan,nan,nan,nan,nan,nan,nan,85.788506,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,469.0,454.0,472.0
322039299,322037116,6684682,1999.2256,1.9523687,nan,nan,nan,nan,85.91206,nan,nan,nan,85.788506,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,13.0,nan,nan,nan,485.0,470.0,472.0
322295869,322293732,6684682,1999.2256,1.9523687,nan,nan,nan,nan,nan,nan,nan,nan,84.02449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,477.0,498.0,516.0
322808678,322805323,6684682,1999.2256,1.9523687,nan,nan,nan,nan,85.83159,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,497.0,465.0,451.0
322935026,322932855,6684682,1999.2256,1.9523687,nan,nan,nan,nan,85.89617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,487.0,459.0,475.0
323065235,323061889,6684682,1999.2256,1.9523687,nan,nan,nan,nan,nan,nan,nan,nan,35.36048,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,469.0,464.0,483.0
