timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
320856630,320856589,6946826,0.36272156,0.109534726,-9.725247,57.625,0,0,0,0,2
320857943,320857903,6946826,0.39504328,0.16699557,-9.6767645,57.625,0,0,0,0,2
320957453,320957413,6946826,0.4201824,0.12928689,-9.74859,57.625,0,0,0,0,2
321057034,321056993,6946826,0.3196259,0.13467385,-9.680356,57.625,0,0,0,0,2
321156615,321156575,6946826,1.2623428,1.2946646,-9.755774,57.625,0,0,0,0,2
321257444,321257404,6946826,0.38067806,-0.02873042,-9.6767645,57.75,0,0,0,0,2
321357028,321356987,6946826,0.6015432,-0.039504327,-9.692925,57.75,0,0,0,0,2
321456617,321456576,6946826,0.44532153,-0.6356605,-9.527725,57.75,0,0,0,0,2
321557439,321557399,6946826,0.86011696,1.039682,-10.012551,57.75,0,0,0,0,2
321657018,321656977,6946826,-0.08259996,0.21547815,-9.434352,57.75,0,0,0,0,2
321756688,321756646,6946826,0.6985083,0.20829555,-9.613917,57.75,0,0,0,0,2
321857408,321857369,6946826,0.046686932,0.49559975,-10.089765,57.75,0,0,0,0,2
321956979,321956939,6946826,1.2210429,0.34476504,-9.829395,57.75,0,0,0,0,2
322057801,322057760,6946826,0.6464345,0.26396075,-10.296265,57.75,0,0,0,0,2
322157375,322157336,6946826,0.21188685,-0.5243302,-10.095152,57.75,0,0,0,0,2
322256955,322256915,6946826,0.8439561,0.33758244,-10.326791,57.375,0,0,0,0,2
322357777,322357737,6946826,-0.39683893,-0.0017956513,-9.299678,57.375,0,0,0,0,2
322457377,322457337,6946826,0.88166475,-0.010773907,-9.461287,57.375,0,0,0,0,2
322556932,322556892,6946826,-0.40043023,-0.050278235,-10.105926,57.375,0,0,0,0,2
322657752,322657711,6946826,0.6913257,0.3609259,-8.967483,57.375,0,0,0,0,2
322757325,322757285,6946826,-0.49200845,0.4345476,-9.809643,57.375,0,0,0,0,2
322856900,322856856,6946826,0.8870517,-0.53330845,-8.936956,57.375,0,0,0,0,2
322957711,322957671,6946826,0.43275195,1.0540473,-9.680356,57.375,0,0,0,0,2
323057285,323057245,6946826,0.6572084,0.83497787,-9.43076,57.375,0,0,0,0,2
323156853,323156810,6946826,0.30705637,0.28909984,-9.951499,57.375,0,0,0,0,2
323257668,323257624,6946826,-0.091578215,0.36272156,-9.700109,57.375,0,0,0,0,2
323357238,323357198,6946826,0.27473465,-0.34476504,-9.206305,57.375,0,0,0,0,2
323456805,323456766,6946826,0.6572084,-0.12569559,-10.425551,57.375,0,0,0,0,2
323557622,323557580,6946826,0.2765303,-0.3788824,-8.845378,57.375,0,0,0,0,2
323657188,323657148,6946826,0.6194997,0.7074866,-9.762956,57.375,0,0,0,0,2
323756765,323756722,6946826,0.021547815,-0.33039984,-9.43076,57.375,0,0,0,0,2
323857568,323857529,6946826,0.7918822,1.0702082,-9.296086,57.375,0,0,0,0,2
323957136,323957095,6946826,-0.22804771,0.45609543,-9.475652,57.375,0,0,0,0,2
324056713,324056671,6946826,1.1294646,-0.0664391,-9.5798,57.375,0,0,0,0,2
324157527,324157484,6946826,-0.39504328,0.6787562,-10.052056,57.375,0,0,0,0,2
324257092,324257051,6946826,1.441908,-0.3609259,-9.270947,57.0,0,0,0,0,2
324356648,324356608,6946826,-0.17417817,1.1905168,-10.483012,57.0,0,0,0,0,2
324457455,324457416,6946826,0.8762778,-0.34476504,-8.974665,57.0,0,0,0,0,2
324557017,324556975,6946826,-0.17956513,0.60333884,-10.54586,57.0,0,0,0,0,2
324656575,324656535,6946826,1.2138603,-0.60693014,-9.610326,57.0,0,0,0,0,2
324757482,324757438,6946826,-0.0035913025,-0.26036942,-9.78989,57.0,0,0,0,0,2
324856932,324856890,6946826,0.57640404,-0.55485624,-9.831191,57.0,0,0,0,0,2
324957738,324957696,6946826,0.6805518,0.23882163,-9.1668,57.0,0,0,0,0,2
325057302,325057262,6946826,-0.24420857,0.61052144,-9.452309,57.0,0,0,0,0,2
325156865,325156822,6946826,0.7290344,0.08259996,-9.4774475,57.0,0,0,0,0,2
325257670,325257626,6946826,-0.18674773,-0.25139117,-10.366295,57.0,0,0,0,0,2
325357220,325357179,6946826,0.6607997,-0.8798691,-9.630077,57.0,0,0,0,0,2
325456771,325456728,6946826,-0.3752911,0.19393034,-9.662399,57.0,0,0,0,0,2
325557560,325557520,6946826,-0.41479546,-0.6410475,-8.550891,57.0,0,0,0,0,2
325657113,325657070,6946826,0.17597382,-0.035913024,-10.00896,57.0,0,0,0,0,2
325756741,325756699,6946826,0.19572599,-0.91578215,-9.100361,57.0,0,0,0,0,2
325857450,325857410,6946826,-0.21188685,0.40043023,-9.116522,57.0,0,0,0,0,2
325956997,325956957,6946826,-0.272939,0.88525605,-9.746795,57.0,0,0,0,0,2
326057803,326057760,6946826,1.411382,-0.08439561,-10.888829,57.0,0,0,0,0,2
326157385,326157345,6946826,0.30885202,0.9983821,-10.161591,57.0,0,0,0,0,2
326256895,326256853,6946826,-0.6805518,0.37708676,-7.7985134,56.75,0,0,0,0,2
326357684,326357643,6946826,1.1851299,1.7471687,-11.81359,56.75,0,0,0,0,2
326457229,326457186,6946826,1.5532384,0.63206923,-10.355521,56.75,0,0,0,0,2
326556764,326556725,6946826,-1.863886,2.043451,-10.147225,56.75,0,0,0,0,2
326657547,326657506,6946826,-0.61770403,3.5625722,-7.105392,56.75,0,0,0,0,2
326757085,326757043,6946826,0.48841715,5.993884,-9.068039,56.75,0,0,0,0,2
326856622,326856582,6946826,0.9247604,0.6877344,-7.65127,56.75,0,0,0,0,2
326957405,326957366,6946826,-0.08439561,-3.614646,-12.589311,56.75,0,0,0,0,2
327056944,327056904,6946826,0.98581254,1.7274165,-9.956886,56.75,0,0,0,0,2
327157725,327157684,6946826,-1.4652514,-4.0922894,-6.250662,56.75,0,0,0,0,2
327257257,327257217,6946826,0.32142156,-1.1312603,-11.54065,56.75,0,0,0,0,2
327356787,327356747,6946826,-1.2569559,-3.7008374,-10.9660425,56.75,0,0,0,0,2
327457556,327457516,6946826,1.8746599,-0.7882909,-14.981118,56.75,0,0,0,0,2
327557181,327557142,6946826,-0.9552865,-7.369353,-12.794015,56.75,0,0,0,0,2
327656614,327656574,6946826,-0.0017956513,-6.915053,-12.846089,56.75,0,0,0,0,2
327757391,327757350,6946826,-2.7204118,-7.65127,-10.274716,56.75,0,0,0,0,2
327856925,327856885,6946826,-4.6004586,-5.1301756,-8.583213,56.75,0,0,0,0,2
327957702,327957660,6946826,0.05925649,1.204882,-9.391256,56.75,0,0,0,0,2
328057228,328057187,6946826,-0.17058687,-2.3756466,-9.425373,56.75,0,0,0,0,2
328156761,328156719,6946826,-1.6412252,-2.6449943,-8.998009,56.75,0,0,0,0,2
328257542,328257502,6946826,-2.3720553,2.7617116,-8.804078,56.125,0,0,0,0,2
328357084,328357043,6946826,2.5264814,2.7509377,-9.906608,56.125,0,0,0,0,2
328456619,328456580,6946826,-0.85473,-8.1756,-10.666168,56.125,0,0,0,0,2
328557396,328557356,6946826,1.6430209,-5.33488,-11.432912,56.125,0,0,0,0,2
328656959,328656916,6946826,-2.9340942,-8.500613,-10.262147,56.125,0,0,0,0,2
328757716,328757673,6946826,-2.7150247,-9.021352,-9.244013,56.125,0,0,0,0,2
328857253,328857214,6946826,-1.6879122,-7.1808095,-11.142016,56.125,0,0,0,0,2
328956790,328956750,6946826,-3.151368,-5.421071,-9.242217,56.125,0,0,0,0,2
329057574,329057534,6946826,-5.4623713,-2.9071593,-7.7985134,56.125,0,0,0,0,2
329157127,329157084,6946826,-2.0057425,3.9163153,-9.288904,56.125,0,0,0,0,2
329256666,329256624,6946826,-0.95349085,7.466318,-7.5507135,56.375,0,0,0,0,2
329357443,329357403,6946826,-1.0019734,-0.15981296,-9.486425,56.375,0,0,0,0,2
329456982,329456941,6946826,4.701015,0.8062474,-11.655573,56.375,0,0,0,0,2
329557766,329557726,6946826,2.7814639,-2.8191724,-11.2371855,56.375,0,0,0,0,2
329657306,329657266,6946826,2.255338,-2.0039468,-10.328587,56.375,0,0,0,0,2
329756839,329756798,6946826,0.11671733,-6.9904704,-11.384429,56.375,0,0,0,0,2
329857613,329857572,6946826,2.4492683,-4.9057193,-12.249933,56.375,0,0,0,0,2
329957149,329957109,6946826,-1.8243817,-2.7042508,-9.671378,56.375,0,0,0,0,2
330056686,330056640,6946826,-4.938041,-0.6410475,-7.8865004,56.375,0,0,0,0,2
330157463,330157424,6946826,-4.12102,-3.6541502,-7.9511437,56.375,0,0,0,0,2
330257009,330256967,6946826,-0.7344214,-1.0360907,-9.728839,56.25,0,0,0,0,2
330357793,330357753,6946826,-2.0614076,-4.542998,-8.884883,56.25,0,0,0,0,2
330457397,330457356,6946826,3.7493198,7.0605006,-11.138425,56.25,0,0,0,0,2
330556878,330556838,6946826,-1.0720038,3.3381157,-8.4826565,56.25,0,0,0,0,2
330657665,330657623,6946826,0.48123455,6.841431,-8.644265,56.25,0,0,0,0,2
330757201,330757161,6946826,2.9107506,-2.1906946,-11.851298,56.25,0,0,0,0,2
330856738,330856695,6946826,-1.1941081,-1.400608,-9.170391,56.25,0,0,0,0,2
330957514,330957474,6946826,1.1294646,3.8013937,-10.1382475,56.25,0,0,0,0,2
331057052,331057012,6946826,-2.9897594,-3.2860417,-9.736021,56.25,0,0,0,0,2
331156585,331156545,6946826,-1.039682,-2.4492683,-9.5492735,56.25,0,0,0,0,2
331257357,331257317,6946826,-2.7114334,-1.5442601,-7.662044,56.125,0,0,0,0,2
331356886,331356846,6946826,-1.3018472,-5.5467668,-9.99639,56.125,0,0,0,0,2
331457657,331457617,6946826,-0.78649527,-8.7125,-10.477625,56.125,0,0,0,0,2
331557175,331557136,6946826,-2.621651,0.6913257,-8.335413,56.125,0,0,0,0,2
331656700,331656660,6946826,1.3611037,0.45609543,-11.04146,56.125,0,0,0,0,2
331757468,331757428,6946826,0.39504328,2.3756466,-10.6158905,56.125,0,0,0,0,2
331856988,331856948,6946826,-2.517503,-0.81163436,-8.716091,56.125,0,0,0,0,2
331957746,331957706,6946826,0.6607997,-0.11671733,-10.208278,56.125,0,0,0,0,2
332057265,332057224,6946826,1.0720038,8.563461,-8.457518,56.125,0,0,0,0,2
