timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
320848686,320848686,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
320866130,320866130,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
321364703,321364703,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
321852685,321852685,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
322356686,322356686,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
322860685,322860685,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
323364686,323364686,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
323856685,323856685,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
324360685,324360685,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
324864685,324864685,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
325352685,325352685,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
325856686,325856686,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
326360685,326360685,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
326864685,326864685,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
327352686,327352686,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
327856687,327856687,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
328360685,328360685,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
328864692,328864692,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
329352685,329352685,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
329856686,329856686,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
330360686,330360686,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
330864686,330864686,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
331352690,331352690,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
331856685,331856685,255,0,0,0,1518,1509,1095,1518,1095,1095,1095,1095,1514,1514,874,874,874,874,874,874,998,998,18,0,0,9
