timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
311955010,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,8,0,255,0,0,1
319960738,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,8,0,255,0,0,1
320722505,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,8,0,255,0,0,1
320833241,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,8,0,255,0,0,1
320927796,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,8,0,255,0,0,1
323928593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,8,0,255,0,0,1
323932324,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,8,0,255,0,0,1
324944471,-1.0,0.0,2.0,3.0,0.0,0.0,666.0,183,8,0,255,0,0,1
334952888,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,8,0,255,0,0,1
334962231,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,8,0,255,0,0,1
354991400,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,8,0,255,0,0,1
355006901,6.221255262062186e-07,2.905443068357272e-07,0.0,0.0,0.0,0.0,0.0,21,8,0,255,0,0,1
355016261,0.0,0.0,2.0,7.0,0.0,0.0,666.0,183,8,0,255,0,0,1
360019676,0.0,0.0,2.0,7.0,0.0,0.0,777.0,183,8,0,255,0,0,1
360028636,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,8,0,255,0,0,1
360523111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,8,0,255,0,0,1
