timestamp,timestamp_sample,device_id,error_count,pressure,temperature
320853231,320853221,3997730,0,1016.77997,56.23
320873300,320873290,3997730,0,1016.77997,56.23
320963529,320963519,3997730,0,1016.76996,56.23
321053773,321053763,3997730,0,1016.8,56.239998
321164119,321164106,3997730,0,1016.82,56.25
321254321,321254311,3997730,0,1016.83997,56.239998
321364657,321364647,3997730,0,1016.85,56.25
321454953,321454944,3997730,0,1016.79,56.26
321565308,321565298,3997730,0,1016.87,56.26
321655512,321655502,3997730,0,1016.86,56.26
321765870,321765860,3997730,0,1016.82,56.26
321856108,321856098,3997730,0,1016.82996,56.26
321966393,321966384,3997730,0,1016.81,56.25
322056654,322056645,3997730,0,1016.86,56.239998
322156971,322156962,3997730,0,1016.86,56.239998
322257301,322257292,3997730,0,1016.86,56.23
322357521,322357512,3997730,0,1016.86,56.23
322457787,322457777,3997730,0,1016.86,56.219997
322558049,322558039,3997730,0,1016.87,56.21
322658312,322658302,3997730,0,1016.85,56.21
322758612,322758603,3997730,0,1016.83997,56.199997
322858920,322858911,3997730,0,1016.8,56.19
322959222,322959213,3997730,0,1016.87,56.19
323059460,323059451,3997730,0,1016.82996,56.19
323159745,323159734,3997730,0,1016.81,56.19
323259970,323259960,3997730,0,1016.82996,56.18
323360244,323360235,3997730,0,1016.82996,56.18
323460530,323460520,3997730,0,1016.82996,56.18
323560883,323560872,3997730,0,1016.85,56.18
323661203,323661194,3997730,0,1016.88,56.18
323761433,323761424,3997730,0,1016.88,56.18
323861680,323861671,3997730,0,1016.83997,56.18
323961967,323961957,3997730,0,1016.82,56.18
324062294,324062284,3997730,0,1016.83997,56.18
324162540,324162530,3997730,0,1016.83997,56.17
324262770,324262760,3997730,0,1016.81,56.17
324363079,324363070,3997730,0,1016.82,56.17
324463374,324463364,3997730,0,1016.83997,56.17
324563598,324563589,3997730,0,1016.82,56.16
324663854,324663843,3997730,0,1016.82,56.16
324764126,324764115,3997730,0,1016.83997,56.16
324864403,324864381,3997730,0,1016.83997,56.16
324964656,324964646,3997730,0,1016.85,56.16
325065030,325065020,3997730,0,1016.82996,56.16
325165302,325165293,3997730,0,1016.8,56.149998
325265621,325265612,3997730,0,1016.85,56.149998
325365864,325365854,3997730,0,1016.86,56.14
325466180,325466167,3997730,0,1016.82,56.14
325566418,325566409,3997730,0,1016.87,56.129997
325656635,325656622,3997730,0,1016.89996,56.14
325746946,325746937,3997730,0,1016.82996,56.129997
325857278,325857268,3997730,0,1016.85,56.12
325947491,325947481,3997730,0,1016.83997,56.12
326057819,326057810,3997730,0,1016.88,56.11
326148018,326148009,3997730,0,1016.92,56.1
326258289,326258280,3997730,0,1016.89996,56.09
326348543,326348534,3997730,0,1016.88995,56.079998
326458878,326458801,3997730,0,1016.88,56.05
326549123,326549113,3997730,0,1016.95996,56.03
326659462,326659453,3997730,0,1016.98,56.01
326749680,326749670,3997730,0,1017.00995,55.98
326859926,326859914,3997730,0,1017.0,55.94
326950185,326950175,3997730,0,1017.08997,55.92
327060446,327060414,3997730,0,1017.11,55.879997
327150687,327150677,3997730,0,1017.06,55.85
327261023,327261011,3997730,0,1017.17,55.82
327351285,327351273,3997730,0,1017.19,55.8
327461531,327461522,3997730,0,1016.95996,55.77
327551835,327551825,3997730,0,1016.88,55.75
327662180,327662170,3997730,0,1016.82996,55.73
327752394,327752384,3997730,0,1016.75995,55.73
327862650,327862640,3997730,0,1016.67,55.71
327952925,327952916,3997730,0,1016.63995,55.69
328063174,328063164,3997730,0,1016.58997,55.67
328153457,328153447,3997730,0,1016.67,55.649998
328263752,328263740,3997730,0,1016.58997,55.629997
328354026,328354017,3997730,0,1016.61,55.6
328464306,328464292,3997730,0,1016.57996,55.579998
328554571,328554560,3997730,0,1016.61,55.559998
328664966,328664956,3997730,0,1016.58997,55.53
328755237,328755213,3997730,0,1016.6,55.51
328865563,328865553,3997730,0,1016.58997,55.48
328955845,328955834,3997730,0,1016.6,55.46
329066195,329066186,3997730,0,1016.55,55.43
329156401,329156391,3997730,0,1016.57996,55.41
329256746,329256737,3997730,0,1016.58997,55.39
329357111,329357102,3997730,0,1016.54,55.37
329457344,329457335,3997730,0,1016.6,55.34
329557586,329557575,3997730,0,1016.61,55.32
329657874,329657862,3997730,0,1016.51996,55.289997
329758159,329758148,3997730,0,1016.57,55.289997
329858484,329858474,3997730,0,1016.55,55.26
329958766,329958757,3997730,0,1016.55,55.239998
330058990,330058981,3997730,0,1016.52997,55.21
330159281,330159272,3997730,0,1016.49,55.199997
330259517,330259507,3997730,0,1016.64996,55.18
330359749,330359740,3997730,0,1016.48,55.16
330460084,330460074,3997730,0,1016.51996,55.129997
330560388,330560377,3997730,0,1016.55,55.12
330660647,330660637,3997730,0,1016.58997,55.09
330760948,330760922,3997730,0,1016.50995,55.079998
330861216,330861206,3997730,0,1016.56,55.05
330961576,330961567,3997730,0,1016.50995,55.039997
331061811,331061799,3997730,0,1016.52997,55.01
331162145,331162136,3997730,0,1016.61,55.0
331262377,331262368,3997730,0,1016.5,54.969997
331362671,331362662,3997730,0,1016.54,54.96
331462945,331462935,3997730,0,1016.5,54.93
331563283,331563271,3997730,0,1016.50995,54.92
331663504,331663495,3997730,0,1016.49,54.899998
331763804,331763795,3997730,0,1016.56,54.879997
331864032,331864021,3997730,0,1016.47,54.86
331964322,331964313,3997730,0,1016.49,54.84
332064592,332064583,3997730,0,1016.57,54.809998
332164931,332164921,3997730,0,1016.45996,54.8
332265147,332265138,3997730,0,1016.56,54.77
332365442,332365431,3997730,0,1016.51996,54.75
332465741,332465731,3997730,0,1016.44,54.73
332566020,332566011,3997730,0,1016.44,54.71
332666265,332666255,3997730,0,1016.50995,54.69
332756559,332756550,3997730,0,1016.41,54.67
332846772,332846759,3997730,0,1016.51996,54.66
332957061,332957051,3997730,0,1016.49,54.629997
333047283,333047273,3997730,0,1016.50995,54.62
