timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
320865610,5.2540374,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
320875607,5.2513185,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
321365608,5.262698,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
321865608,5.2605834,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
322365608,5.2599792,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
322865937,5.257562,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
323365606,5.2585692,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
323865606,5.2460814,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
324365605,5.254138,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
324865624,5.245477,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
325365611,5.244067,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
325865607,5.243866,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
326365607,5.2619934,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
326865608,5.2493043,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
327365604,5.2515197,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
327865652,5.246585,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
328365607,5.2533326,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
328865663,5.248398,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
329365606,5.2374206,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
329865604,5.248297,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
330365612,5.250412,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
330865605,5.2380247,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
331365632,5.26008,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
331865606,5.2474914,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
332365606,5.2401395,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
332865721,5.250009,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
333365607,5.2552457,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
333865608,5.2464843,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
334365610,5.2261415,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
334865688,5.257663,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
335365606,5.250714,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
335865636,5.2474914,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
336365698,5.2486997,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
336865609,5.2277527,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
337365606,5.2529297,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
337865606,5.2477937,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
338365846,5.240039,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
338865609,5.2464843,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
339365604,5.2519226,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
339865605,5.2502103,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
340365769,5.244269,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
340865612,5.2497067,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
341365612,5.2501097,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
341866019,5.2476926,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
342365610,5.2477937,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
342865608,5.24588,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
343365607,5.2392335,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
343865643,5.2497067,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
344365606,5.243866,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
344865607,5.2470884,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
345365632,5.2501097,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
345865626,5.2480955,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
346365606,5.2502103,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
346865636,5.250009,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
347365608,5.2360106,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
347865609,5.242859,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
348365607,5.239636,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
348865696,5.251822,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
349365606,5.2421536,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
