timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
320854900,320854796,6684682,0.03053758,-0.019174758,0.00071017625,nan,0,3
320856399,320856295,6684682,-0.019174758,0.018819671,-0.0017754406,nan,0,3
320955425,320955323,6684682,-0.008877203,0.00035508812,0.0067466744,nan,0,3
321056006,321055896,6684682,-0.009942467,0.01526879,-0.0102975555,nan,0,3
321154985,321154877,6684682,0.07314815,-0.026276521,0.120019786,nan,0,3
321255512,321255405,6684682,0.012072996,0.0,0.009232291,nan,0,3
321356088,321355979,6684682,-0.013493349,0.0063915863,-0.013493349,nan,0,3
321455063,321454961,6684682,-0.009232291,-0.0031957931,-0.012783173,nan,0,3
321555591,321555487,6684682,0.015623878,-0.002840705,0.03408846,nan,0,3
321654637,321654534,6684682,-0.02450108,-0.00035508812,-0.00071017625,nan,0,3
321755141,321755041,6684682,-0.010652644,-0.0017754406,0.032668106,nan,0,3
321855673,321855571,6684682,-0.0358639,0.0031957931,-0.010652644,nan,0,3
321954692,321954594,6684682,-0.015623878,-0.020595111,0.009587379,nan,0,3
322055229,322055121,6684682,-0.0039059694,0.013138261,-0.006036498,nan,0,3
322155750,322155648,6684682,-0.012428084,-0.012428084,0.0049712337,nan,0,3
322254784,322254676,6684682,0.023080727,-0.0021305287,0.0,nan,0,3
322355304,322355202,6684682,0.022370553,0.0102975555,0.0035508813,nan,0,3
322455830,322455729,6684682,0.035153724,-0.0031957931,-0.025211256,nan,0,3
322554853,322554755,6684682,-0.006036498,0.011717908,0.0014203525,nan,0,3
322655383,322655281,6684682,0.009587379,-0.0039059694,-0.015978966,nan,0,3
322755907,322755808,6684682,0.047581807,0.034443546,0.02450108,nan,0,3
322854931,322854834,6684682,-0.044741105,-0.011717908,-0.046516545,nan,0,3
322955457,322955360,6684682,0.011717908,0.026986698,0.0074568507,nan,0,3
323055987,323055887,6684682,-0.029117227,-0.0031957931,0.0071017626,nan,0,3
323155017,323154913,6684682,0.013848437,0.008877203,0.013848437,nan,0,3
323255536,323255440,6684682,0.017399319,0.023435816,-0.012783173,nan,0,3
323354565,323354466,6684682,0.025921432,-0.010652644,-0.012428084,nan,0,3
323455092,323454993,6684682,-0.01526879,0.009232291,-0.009232291,nan,0,3
323555623,323555518,6684682,0.019529847,-0.0039059694,0.013848437,nan,0,3
323654647,323654544,6684682,0.016334053,-0.00035508812,-0.02272564,nan,0,3
323755170,323755070,6684682,-0.031602845,0.002840705,0.040480047,nan,0,3
323855705,323855606,6684682,0.0419004,0.018464582,0.01526879,nan,0,3
323954752,323954648,6684682,-0.031602845,-0.018819671,-0.011717908,nan,0,3
324055256,324055148,6684682,0.01526879,0.0024856168,0.00071017625,nan,0,3
324155775,324155674,6684682,-0.0074568507,0.018464582,-0.010652644,nan,0,3
324254799,324254700,6684682,0.0102975555,0.0017754406,0.018819671,nan,0,3
324355329,324355226,6684682,-0.011717908,0.016334053,-0.002840705,nan,0,3
324455854,324455752,6684682,-0.00035508812,-0.007811939,0.03728425,nan,0,3
324554883,324554780,6684682,-0.007811939,0.02272564,-0.0074568507,nan,0,3
324655438,324655334,6684682,0.011007732,-0.021660376,0.022370553,nan,0,3
324755929,324755830,6684682,0.017399319,0.0039059694,-0.006036498,nan,0,3
324854954,324854856,6684682,-0.015978966,-0.009587379,0.0071017626,nan,0,3
324955488,324955381,6684682,0.016334053,0.0067466744,-0.013493349,nan,0,3
325056005,325055908,6684682,0.0074568507,0.018819671,-0.0046161455,nan,0,3
325155037,325154935,6684682,0.009587379,-0.008522115,0.052197956,nan,0,3
325255566,325255459,6684682,-0.035153724,0.049712338,-0.040480047,nan,0,3
325354635,325354531,6684682,-0.018109495,-0.012783173,0.009587379,nan,0,3
325455120,325455012,6684682,-0.034798637,0.021305287,0.043320753,nan,0,3
325555641,325555537,6684682,-0.008522115,-0.0067466744,0.012428084,nan,0,3
325654730,325654625,6684682,-0.027341785,-0.0042610574,0.0042610574,nan,0,3
325755190,325755088,6684682,-0.009587379,-0.02272564,-0.019529847,nan,0,3
325855719,325855614,6684682,0.023790903,-0.0063915863,-0.010652644,nan,0,3
325954791,325954686,6684682,0.012428084,-0.019884935,0.009232291,nan,0,3
326055275,326055165,6684682,0.01704423,0.06427095,0.027696874,nan,0,3
326155792,326155691,6684682,0.04154531,0.002840705,0.024856169,nan,0,3
326254869,326254763,6684682,0.016689142,-0.038349517,0.074213415,nan,0,3
326355342,326355242,6684682,0.033023197,-0.025211256,0.0046161455,nan,0,3
326455867,326455767,6684682,0.002840705,0.00035508812,0.030892666,nan,0,3
326554937,326554840,6684682,-0.11753417,-0.067111656,0.08309062,nan,0,3
326655418,326655318,6684682,-0.058234453,-0.092678,-0.052553043,nan,0,3
326755945,326755844,6684682,-0.24856168,0.009587379,0.13564366,nan,0,3
326855019,326854914,6684682,0.060009893,-0.069597274,0.08699659,nan,0,3
326955489,326955392,6684682,0.085576236,-0.21092235,0.036929164,nan,0,3
327056019,327055916,6684682,0.06214042,-0.24359046,0.12889698,nan,0,3
327155088,327154987,6684682,0.048647072,-0.185356,0.16227527,nan,0,3
327255571,327255465,6684682,-0.080960095,-0.29401296,0.01526879,nan,0,3
327354593,327354489,6684682,0.3174488,0.19458829,0.035153724,nan,0,3
327455165,327455069,6684682,-0.022015464,0.03550881,0.14771666,nan,0,3
327555644,327555538,6684682,0.10830188,0.15623878,0.03408846,nan,0,3
327654662,327654562,6684682,-0.22867675,0.20346549,0.08273553,nan,0,3
327755235,327755133,6684682,0.041190222,0.038349517,0.1285419,nan,0,3
327855710,327855611,6684682,0.2091469,-0.059299715,-0.1075917,nan,0,3
327954737,327954634,6684682,0.066046394,-0.05468357,-0.047936898,nan,0,3
328055311,328055205,6684682,-0.15517351,0.06533621,0.014203525,nan,0,3
328155787,328155684,6684682,0.08522115,0.016689142,0.0042610574,nan,0,3
328254813,328254707,6684682,-0.013848437,0.0042610574,0.006036498,nan,0,3
328355379,328355278,6684682,0.100845024,0.06640148,-0.06533621,nan,0,3
328455856,328455756,6684682,0.2478515,-0.01136282,-0.07350324,nan,0,3
328554883,328554780,6684682,-0.10936714,-0.074213415,-0.010652644,nan,0,3
328655456,328655351,6684682,-0.038349517,-0.028051961,-0.023435816,nan,0,3
328755929,328755829,6684682,0.08770677,0.06249551,-0.067111656,nan,0,3
328854956,328854854,6684682,-0.068532005,-0.067111656,0.023080727,nan,0,3
