timestamp,load,ram_usage
516000,0.2,0.8048479
1016000,0.0,0.8047773
1516000,0.38,0.8055136
2016000,0.04,0.8065967
2516000,0.26,0.8062391
3016000,0.06,0.8062869
3516000,0.02,0.8066346
4016000,0.08,0.80647814
4516000,0.22,0.8080808
5016000,0.22,0.8078785
5516000,0.48,0.8080887
6020000,0.25490198,0.80800366
6516000,0.4489796,0.8080315
7016000,0.28,0.80805373
7516000,0.02,0.80802953
8016000,0.22,0.80771935
8516000,0.18,0.80761474
9016000,0.14,0.80749756
9516000,0.3,0.8076156
10016000,0.22,0.80717707
10524000,0.50980395,0.8069691
11016000,0.40816328,0.8066191
11516000,0.06,0.806375
12016000,0.12,0.80621314
12516000,0.5,0.80614376
13016000,0.3,0.80595994
13516000,0.04,0.80602974
14016000,0.08,0.80554575
14516000,0.24,0.805345
15016000,0.28,0.8051348
15516000,0.14,0.80573046
16016000,0.08,0.80650336
16520000,0.33333334,0.80665636
17016000,0.06122449,0.8074307
17516000,0.24,0.80686444
18016000,0.02,0.8077072
18516000,0.02,0.8082572
19016000,0.04,0.80823714
19516000,0.34,0.80856925
20016000,0.06,0.8105195
20516000,0.36,0.8100254
21016000,0.08,0.8099715
21516000,0.24,0.809943
22016000,0.34,0.80995375
22516000,0.08,0.8096878
23016000,0.1,0.80986065
23516000,0.26,0.8096658
24020000,0.039215688,0.8099359
24516000,0.6122449,0.8096299
25016000,0.039215688,0.80947226
25516000,0.08163265,0.8094354
26016000,0.0,0.80968
26516000,0.28,0.80954814
27016000,0.24,0.8093468
27516000,0.04,0.809276
28017000,0.0,0.8094831
28516000,0.24,0.80954635
29016000,0.2,0.80937785
29516000,0.0,0.8094862
30016000,0.1,0.80954564
30516000,0.06,0.80952
31016000,0.26,0.8095115
31516000,0.14,0.8094659
32016000,0.26,0.8094156
32516000,0.12,0.80938107
33016000,0.1,0.8093314
33516000,0.16,0.8093177
34016000,0.4,0.8094712
34516000,0.16,0.8098884
35016000,0.06,0.8096422
35516000,0.16,0.8096436
36016000,0.22,0.8100136
36516000,0.5,0.80988336
37016000,0.2,0.8092365
37516000,0.08,0.80923337
38016000,0.1,0.80969405
38516000,0.16,0.8094523
39016000,0.04,0.8093287
39516000,0.22,0.8092585
40016000,0.08,0.8091452
40516000,0.24,0.8091438
41016000,0.04,0.80906755
41516000,0.2,0.8089743
42016000,0.26,0.80893534
42516000,0.24,0.8090152
43016000,0.2,0.80895144
43516000,0.12,0.80893874
44016000,0.14,0.80894524
44516000,0.14,0.80854046
45016000,0.12,0.8089179
45516000,0.1,0.80867136
46016000,0.32,0.8087393
46516000,0.0,0.8085134
47016000,0.04,0.8084133
47516000,0.54,0.8083721
48016000,0.16,0.80817497
48516000,0.2,0.80816495
49020000,0.27450982,0.80825424
49520000,0.14,0.80821335
50016000,0.0,0.8082396
50516000,0.08,0.8082843
51016000,0.66,0.8082676
51516000,0.3,0.80819327
52016000,0.08,0.8080638
52516000,0.06,0.807996
53016000,0.32,0.8085298
53516000,0.16,0.8084406
54016000,0.16,0.80830777
54516000,0.16,0.80822283
55016000,0.18,0.80814475
55516000,0.06,0.80801934
56016000,0.32,0.80898154
56516000,0.12,0.80906034
57016000,0.3,0.80917144
57516000,0.26,0.8091823
58016000,0.26,0.8088977
58516000,0.14,0.80871683
59016000,0.1,0.80909073
59516000,0.06,0.8089534
60016000,0.28,0.8085181
60516000,0.16,0.8085595
61021000,0.23529412,0.8089309
61516000,0.40816328,0.80893606
