timestamp,mag_inconsistency_angle
500000,3.0029937e-06
1000000,0.00026611355
1500000,0.00025699675
1996000,6.60471e-06
2500000,0.00020711111
3000000,3.4013655e-07
3500000,0.00049240876
3996000,2.4785388e-05
4500000,0.00028060697
5000000,6.82868e-05
5500000,1.1804931e-07
6000000,0.00025229808
6496000,4.8327365e-07
7000000,7.539917e-10
7496000,9.914682e-06
8000000,0.000142162
8500000,3.9084553e-05
8996000,7.112263e-08
9500000,4.612923e-05
10000000,0.00016524346
10500000,5.4411976e-05
11000000,1.5785299e-06
11496000,3.0236542e-09
12000000,8.16937e-05
12500000,4.307453e-05
13000000,5.6459753e-06
13500000,1.901334e-08
14004000,1.4191324e-05
14500000,6.734861e-05
15000000,1.2131961e-06
15500000,6.671073e-06
16000000,3.484356e-05
16500000,6.023499e-08
17000000,1.0412981e-10
17496000,1.8948628e-13
18000000,3.757945e-05
18500000,6.1716364e-08
19000000,4.7360834e-05
19500000,0.00030777973
20000000,6.772848e-05
20500000,1.3656103e-07
21000000,1.2325884e-06
21500000,4.50523e-05
22000000,4.5095807e-05
22500000,0.00013349953
23000000,2.812201e-05
23500000,3.62393e-06
24000000,1.037464e-05
24496000,5.5365986e-06
25000000,3.4991543e-05
25500000,6.049082e-08
26000000,2.9159553e-05
26496000,0.00019988893
27000000,0.00035522538
27496000,6.140877e-07
28000000,2.3922239e-05
28500000,0.0002389913
28620000,0.00022683806
60860000,0.00021549615
60864000,0.00020472135
61360000,5.615356e-07
