timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
5520000,0.0,0.0,57.954624,0.0,0.0,0.0,0.0,1,0,0,0
11036000,40.15402997738191,116.2593684111895,57.94921,-0.002515018,0.0009509708,0.0054138256,-0.0020838787,1,1,1,0
28620000,40.15403014297753,116.25936838727489,57.950344,0.015898375,-0.0010814796,0.0042794677,-0.0021264453,1,1,1,0
33604000,40.15403019408528,116.25936817346724,57.960377,0.021581298,-0.019252522,-0.005752439,-0.0021061893,1,1,1,0
