timestamp,main_state_changes,main_state
600000,0,0
1104000,0,0
1512000,0,0
2012000,0,0
2516000,0,0
3024000,0,0
3528000,0,0
4032000,0,0
4512000,0,0
5020000,0,0
5524000,0,0
6028000,0,0
6504000,0,0
7012000,0,0
7516000,0,0
8020000,0,0
8500000,0,0
9004000,0,0
9512000,0,0
10020000,0,0
10500000,0,0
11008000,0,0
11104000,1,4
11608000,1,4
12112000,1,4
12500000,1,4
13004000,1,4
13508000,1,4
14008000,1,4
14492000,1,4
14996000,1,4
15500000,1,4
16004000,1,4
16512000,1,4
17016000,1,4
17520000,1,4
18020000,1,4
18524000,1,4
19032000,1,4
19536000,1,4
20044000,1,4
20552000,1,4
21052000,1,4
21556000,1,4
22060000,1,4
22568000,1,4
23072000,1,4
23576000,1,4
24084000,1,4
24584000,1,4
25088000,1,4
25592000,1,4
26100000,1,4
26604000,1,4
26920000,1,4
27432000,1,4
27628000,1,4
27720000,2,7
27832000,2,7
28336000,2,7
28844000,2,7
29348000,2,7
29852000,2,7
30356000,2,7
30836000,2,7
31340000,2,7
31836000,2,7
31848000,2,7
32348000,2,7
32856000,2,7
33364000,2,7
33868000,2,7
34372000,2,7
34876000,2,7
35384000,2,7
35892000,2,7
36400000,2,7
36904000,2,7
37412000,2,7
37924000,2,7
38428000,2,7
38932000,2,7
39432000,2,7
39936000,2,7
40444000,2,7
40948000,2,7
41452000,2,7
41848000,2,7
42352000,2,7
42856000,2,7
43360000,2,7
43864000,2,7
44368000,2,7
44860000,2,7
45360000,2,7
45864000,2,7
46368000,2,7
46872000,2,7
47380000,2,7
47880000,2,7
48384000,2,7
48884000,2,7
49388000,2,7
49888000,2,7
50392000,2,7
50900000,2,7
51420000,2,7
51924000,2,7
52432000,2,7
52940000,2,7
53448000,2,7
53956000,2,7
54460000,2,7
54868000,3,11
55376000,3,11
55876000,3,11
56380000,3,11
56888000,3,11
57392000,3,11
57900000,3,11
58400000,3,11
58900000,3,11
59400000,3,11
59884000,3,11
60388000,3,11
