timestamp,rtl_time_s,rtl_limit_fraction
11104000,0.0,0.0
12112000,0.007729384,8.588205e-06
13152000,0.009455264,1.0505849e-05
14168000,0.012266819,1.36298e-05
15196000,0.01204011,1.33779e-05
16204000,0.009884292,1.0982548e-05
17220000,0.015024998,1.6694445e-05
18220000,0.016092205,1.788023e-05
19240000,0.017861316,1.9845907e-05
20288000,0.020069923,2.2299915e-05
21312000,0.0149875,1.6652779e-05
22316000,0.010826042,1.2028936e-05
23324000,0.009727869,1.0808744e-05
24336000,0.008454666,9.3940735e-06
25344000,0.004804331,5.3381455e-06
26356000,0.0070635774,7.84842e-06
27372000,0.007162934,7.958816e-06
28392000,0.0041297926,4.5886586e-06
29404000,0.012368655,1.3742951e-05
30416000,0.011266384,1.2518206e-05
31448000,0.012554853,1.3949838e-05
32448000,0.015506932,1.7229926e-05
33468000,0.001527795,1.69755e-06
34476000,0.15986222,0.0001776247
35496000,0.41353148,0.00045947946
36536000,0.6035254,0.0006705838
37568000,0.75135195,0.0008348356
38588000,0.84254044,0.0009361561
39632000,0.896011,0.0009955678
40644000,0.9342678,0.0010380754
41648000,0.96014476,0.0010668276
42656000,0.962089,0.0010689878
43668000,0.9672816,0.0010747574
44668000,0.965001,0.0010722234
45716000,0.98062456,0.0010895828
46728000,0.92430735,0.0010270082
47736000,0.99682987,0.0011075888
48736000,1.0600213,0.0011778014
49744000,0.98970246,0.0010996695
50744000,1.0327008,0.0011474454
51784000,1.1687349,0.0012985944
52784000,0.8740492,0.0009711658
53800000,0.9796281,0.0010884757
54808000,1.0313984,0.0011459982
55832000,0.5673273,0.0006303637
56832000,0.09422703,0.00010469671
57840000,0.11576706,0.00012863007
58864000,0.10404895,0.00011560995
59884000,0.0,0.0
