timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
32656000,32652000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
32668000,32664000,-2.896614,3.7000093,-2.5132723,-1.2566351,2.0008913e-06,1.2566391,2.5132763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
33652000,33652000,1.4578044,3.593402,-2.5129066,-1.2562582,0.00038484202,1.2570143,2.5136414,-0.0012662839,-0.001124193,0.00010815007,0.00072768505,-0.000121751684,-0.00018237773,-0.0014319753,-0.0016829774,-0.00058852416,0.0003388975,0.19999662,0.19999567,0.20000064,0.20000473,0.20000239
34656000,34656000,-0.031187167,3.3182788,-2.4904642,-1.2233523,0.0016045314,1.2281531,2.497689,0.00037869439,0.003965467,0.015679542,0.01990268,0.010587111,0.0042930134,-0.0072329547,-0.0074969064,0.0034479294,0.011147292,0.18670872,0.20560317,0.217131,0.20449392,0.18606311
35624000,35600000,-0.02214931,3.2184553,-2.4822586,-1.2106272,0.0013284951,1.2149435,2.4891136,0.044773348,0.02650031,-0.00014259474,-0.00058804237,0.02719058,-0.014625439,0.008458344,-0.0009966481,-0.029296668,-0.039195195,0.1809327,0.20767435,0.22459407,0.20652057,0.1802782
36660000,36656000,-0.008818305,3.1640205,-2.4784405,-1.2038227,0.0016781512,1.208139,2.4840968,0.007785671,0.004060243,-0.0031148111,-0.0044709602,0.0021882614,-0.0018192327,0.00486403,0.0035745264,-0.0035934243,-0.007375825,0.17768712,0.2084664,0.22862612,0.20786777,0.17735253
37652000,37644000,-0.012110277,3.161921,-2.478159,-1.203652,0.001474822,1.2077892,2.484039,0.006678718,0.0035396556,-0.0036760666,-0.005616911,0.00066921394,0.0016193452,0.0085506225,0.007868584,0.00087873614,-0.0034250673,0.17761979,0.20859921,0.22878186,0.2078168,0.17718235
38656000,38652000,-0.013529517,3.1576438,-2.4776495,-1.2030599,0.0014723049,1.2073054,2.483842,0.00090641517,-0.0049446328,-0.007830506,-0.004284006,0.00134721,0.011123571,0.012316196,0.007417794,0.0029667548,0.0049791574,0.17740177,0.20872957,0.22910175,0.20785409,0.17691284
39660000,39656000,-0.0045818444,3.15437,-2.4776833,-1.2024194,0.00202862,1.2071675,2.483295,-0.0035745557,-0.005198748,-0.0033518446,-0.0005707211,-0.0005310132,0.0031431806,0.0005328364,-0.0017360479,-0.0008229811,0.002253013,0.17708644,0.20854451,0.22933543,0.20816101,0.1768726
40656000,40656000,-0.0059288763,3.1534872,-2.4774783,-1.2022591,0.0020127834,1.2070744,2.4833333,-0.00076227146,-0.0020061983,-0.003993552,-0.004174212,-0.0021871354,0.002433634,0.004214625,0.003646101,0.0015857716,0.00070399576,0.17705148,0.2086045,0.229411,0.20814031,0.1767927
41660000,41648000,-0.008124952,3.1521842,-2.4773512,-1.202204,0.0018085131,1.2067642,2.4832218,-0.0027440307,0.0002356981,0.003088856,0.002227428,-0.0014360121,0.008246678,0.0060997885,0.008116438,0.011504783,0.011802706,0.17700364,0.20869261,0.22951815,0.20810783,0.17667772
