timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
824000,0.0,0.0,0.0,0.0
828000,0.0,0.0,0.0,0.0
1024000,0.0,0.0,0.0,0.0
1220000,0.0,0.0,0.0,0.0
1424000,0.0,0.0,0.0,0.0
1624000,0.0,0.0,0.0,0.0
1836000,0.0,0.0,0.0,0.0
2020000,0.0,0.0,0.0,0.0
2224000,0.0,0.0,0.0,0.0
2420000,0.0,0.0,0.0,0.0
2624000,0.0,0.0,0.0,0.0
2824000,0.0,0.0,0.0,0.0
3024000,0.0,0.0,0.0,0.0
3224000,0.0,0.0,0.0,0.0
3424000,0.0,0.0,0.0,0.0
3624000,0.0,0.0,0.0,0.0
3824000,0.0,0.0,0.0,0.0
4024000,0.0,0.0,0.0,0.0
4224000,0.0,0.0,0.0,0.0
4420000,0.0,0.0,0.0,0.0
4624000,0.0,0.0,0.0,0.0
4824000,0.0,0.0,0.0,0.0
5028000,0.0,0.0,0.0,0.0
5220000,0.0,0.0,0.0,0.0
5424000,0.0,0.0,0.0,0.0
5624000,0.0,0.0,0.0,0.0
5824000,0.0,0.0,0.0,0.0
6024000,0.0,0.0,0.0,0.0
6224000,0.0,0.0,0.0,0.0
6424000,0.0,0.0,0.0,0.0
6624000,0.0,0.0,0.0,0.0
6820000,0.0,0.0,0.0,0.0
7024000,0.0,0.0,0.0,0.0
7224000,0.0,0.0,0.0,0.0
7424000,0.0,0.0,0.0,0.0
7624000,0.0,0.0,0.0,0.0
7824000,0.0,0.0,0.0,0.0
8020000,0.0,0.0,0.0,0.0
8224000,0.0,0.0,0.0,0.0
8424000,0.0,0.0,0.0,0.0
8624000,0.0,0.0,0.0,0.0
8824000,0.0,0.0,0.0,0.0
9024000,0.0,0.0,0.0,0.0
9224000,0.0,0.0,0.0,0.0
9424000,0.0,0.0,0.0,0.0
9624000,0.0,0.0,0.0,0.0
9824000,0.0,0.0,0.0,0.0
10024000,0.0,0.0,0.0,0.0
10224000,0.0,0.0,0.0,0.0
10424000,0.0,0.0,0.0,0.0
10624000,0.0,0.0,0.0,0.0
10824000,0.0,0.0,0.0,0.0
11024000,0.0,0.0,0.0,0.0
11228000,0.0,0.0,0.0,0.0
11424000,0.0,0.0,0.0,0.0
11624000,0.0,0.0,0.0,0.0
11824000,0.0,0.0,0.0,0.0
12020000,0.0,0.0,0.0,0.0
12224000,0.0,0.0,0.0,0.0
12424000,0.0,0.0,0.0,0.0
12620000,0.0,0.0,0.0,0.0
12824000,0.0,0.0,0.0,0.0
13020000,0.0,0.0,0.0,0.0
13224000,0.0,0.0,0.0,0.0
13424000,0.0,0.0,0.0,0.0
13624000,0.0,0.0,0.0,0.0
13824000,0.0,0.0,0.0,0.0
14024000,0.0,0.0,0.0,0.0
14224000,0.0,0.0,0.0,0.0
14420000,0.0,0.0,0.0,0.0
14624000,0.0,0.0,0.0,0.0
14824000,0.0,0.0,0.0,0.0
15024000,0.0,0.0,0.0,0.0
15224000,0.0,0.0,0.0,0.0
15424000,0.0,0.0,0.0,0.0
15620000,0.0,0.0,0.0,0.0
15824000,0.0,0.0,0.0,0.0
16024000,0.0,0.0,0.0,0.0
16224000,0.0,0.0,0.0,0.0
16424000,0.0,0.0,0.0,0.0
16624000,0.0,0.0,0.0,0.0
16820000,0.0,0.0,0.0,0.0
17024000,0.0,0.0,0.0,0.0
17224000,0.0,0.0,0.0,0.0
17424000,0.0,0.0,0.0,0.0
17624000,0.0,0.0,0.0,0.0
17824000,0.0,0.0,0.0,0.0
18024000,0.0,0.0,0.0,0.0
18220000,0.0,0.0,0.0,0.0
18420000,0.0,0.0,0.0,0.0
18624000,0.0,0.0,0.0,0.0
18824000,0.0,0.0,0.0,0.0
19016000,0.0,0.0,0.0,0.0
19224000,0.0,0.0,0.0,0.0
19424000,0.0,0.0,0.0,0.0
19624000,0.0,0.0,0.0,0.0
19824000,0.0,0.0,0.0,0.0
20024000,0.0,0.0,0.0,0.0
20220000,0.0,0.0,0.0,0.0
20424000,0.0,0.0,0.0,0.0
20620000,0.0,0.0,0.0,0.0
20824000,0.0,0.0,0.0,0.0
21024000,0.0,0.0,0.0,0.0
21224000,0.0,0.0,0.0,0.0
21420000,0.0,0.0,0.0,0.0
21620000,0.0,0.0,0.0,0.0
21824000,0.0,0.0,0.0,0.0
22024000,0.0,0.0,0.0,0.0
22224000,0.0,0.0,0.0,0.0
22420000,0.0,0.0,0.0,0.0
22620000,0.0,0.0,0.0,0.0
22824000,0.0,0.0,0.0,0.0
23020000,0.0,0.0,0.0,0.0
23220000,0.0,0.0,0.0,0.0
23424000,0.0,0.0,0.0,0.0
23624000,0.0,0.0,0.0,0.0
23824000,0.0,0.0,0.0,0.0
24024000,0.0,0.0,0.0,0.0
24220000,0.0,0.0,0.0,0.0
24424000,0.0,0.0,0.0,0.0
24624000,0.0,0.0,0.0,0.0
24824000,0.0,0.0,0.0,0.0
25016000,0.0,0.0,0.0,0.0
25220000,0.0,0.0,0.0,0.0
25424000,0.0,0.0,0.0,0.0
25624000,0.0,0.0,0.0,0.0
25824000,0.0,0.0,0.0,0.0
26024000,0.0,0.0,0.0,0.0
26224000,0.0,0.0,0.0,0.0
26424000,0.0,0.0,0.0,0.0
26624000,0.0,0.0,0.0,0.0
26824000,0.0,0.0,0.0,0.0
27024000,0.0,0.0,0.0,0.0
27224000,0.0,0.0,0.0,0.0
27420000,0.0,0.0,0.0,0.0
27628000,0.0,0.0,0.0,0.0
27820000,0.0,0.0,0.0,0.0
28024000,0.0,0.0,0.0,0.0
28220000,0.0,0.0,0.0,0.0
28424000,0.0,0.0,0.0,0.0
28624000,0.0,0.0,0.0,0.0
28820000,0.0,0.0,0.0,0.0
29024000,0.0,0.0,0.0,0.0
29224000,0.0,0.0,0.0,0.0
29424000,0.0,0.0,0.0,0.0
29624000,0.0,0.0,0.0,0.0
29824000,0.0,0.0,0.0,0.0
30020000,0.0,0.0,0.0,0.0
30220000,0.0,0.0,0.0,0.0
30424000,0.0,0.0,0.0,0.0
30620000,0.0,0.0,0.0,0.0
30824000,0.0,0.0,0.0,0.0
31024000,0.0,0.0,0.0,0.0
31224000,0.0,0.0,0.0,0.0
31424000,0.0,0.0,0.0,0.0
31624000,0.0,0.0,0.0,0.0
31824000,0.0,0.0,0.0,0.0
32028000,0.0,0.0,0.0,0.0
32220000,0.0,0.0,0.0,0.0
32420000,0.0,0.0,0.0,0.0
32624000,-4.7957135e-05,-0.00016173921,1.035616e-05,0.0
32820000,-0.00057732494,-0.002110244,0.00013313857,0.0
33024000,-0.0010806748,-0.0038529309,0.00025567756,0.0
33224000,-0.0015800977,-0.0051715174,0.0003653524,0.0
33424000,-0.0020809784,-0.0060843346,0.00046937005,0.0
33624000,-0.0024119397,-0.0062018987,0.0005499775,0.0
33824000,-0.0020896886,-0.0043722484,0.00057762885,0.0
34020000,-0.0010987743,-0.0034133333,0.0005104974,0.0
34224000,-0.001104823,-0.0026282242,0.00042026507,0.0
34424000,-0.00090706773,-0.0020523092,0.00038177252,0.0
34624000,-0.00057233917,-0.0015873213,0.0003589485,0.0
34824000,-0.0005953864,-0.0012603323,0.00035145745,0.0
35024000,-0.00050894957,-0.0009709473,0.00033596155,0.0
35224000,-0.0003055671,-0.0007709166,0.00031381263,0.0
35424000,-0.0002202759,-0.00056503486,0.0002805676,0.0
35624000,-0.00022062816,-0.00047364252,0.00026241012,0.0
35840000,-0.00015129779,-0.00028181533,0.00025135162,0.0
36024000,-0.00015249033,-0.00035347912,0.00024457226,0.0
36224000,-0.0003305337,-0.000106574706,0.00023034262,0.0
36412000,-0.00015695096,-0.00015340257,0.00020718187,0.0
36620000,-4.7975245e-05,-5.5623936e-05,0.00019138605,0.0
36824000,-0.00015283294,-9.7547745e-05,0.0001748232,0.0
37024000,-4.3713673e-05,-2.6255075e-05,0.00017063672,0.0
37224000,-6.275084e-05,-5.990157e-05,0.00015912406,0.0
37424000,-8.888164e-05,-8.210194e-05,0.00014598858,0.0
37620000,-0.00010596724,7.891553e-06,0.00014242611,0.0
37820000,-3.0010008e-06,1.6741602e-05,0.000133075,0.0
38024000,4.2813488e-05,-7.541952e-05,0.00012563582,0.0
38224000,-3.2296517e-05,-1.8975341e-05,0.0001118291,0.0
38424000,-1.8466235e-05,-3.1173473e-05,0.00011392288,0.0
38620000,4.4967264e-06,1.4566904e-05,0.00010423097,0.0
38824000,2.2800696e-05,-7.280507e-05,9.209869e-05,0.0
39024000,-3.5500266e-06,2.6416785e-05,8.64344e-05,0.0
39224000,-5.2303153e-06,-2.2885866e-05,7.7846955e-05,0.0
39420000,2.923839e-05,2.9014596e-05,7.3472394e-05,0.0
39624000,4.3929344e-05,8.256109e-05,6.803707e-05,0.0
39824000,-9.636749e-06,8.3513696e-05,6.598232e-05,0.0
40020000,-3.3824217e-05,3.372316e-05,5.9332684e-05,0.0
40220000,-8.059245e-05,3.123657e-06,5.8319005e-05,0.0
40424000,-1.178811e-05,2.9338933e-05,5.5418484e-05,0.0
40624000,-3.7856087e-05,2.8667473e-05,4.6667734e-05,0.0
40824000,-1.445205e-05,4.9160037e-05,3.81502e-05,0.0
41024000,3.2988395e-05,4.7191093e-05,3.6097663e-05,0.0
41224000,-6.189856e-05,5.6293924e-05,3.4885117e-05,0.0
41420000,-3.9898096e-05,4.5872373e-05,3.3552453e-05,0.0
41620000,-2.4618043e-06,5.607483e-06,3.2158612e-05,0.0
41820000,-6.470692e-05,3.878642e-05,3.0438556e-05,0.0
42020000,5.0848532e-05,6.417826e-05,2.691116e-05,0.0
42224000,-0.000120130295,-6.304794e-05,2.8950251e-05,0.0
42424000,-6.595066e-05,-4.330204e-05,3.245264e-05,0.0
42620000,9.0503854e-05,-1.6668906e-05,2.1268099e-05,0.0
42824000,-1.2699668e-05,-3.692992e-05,1.5768506e-05,0.0
43024000,1.2024174e-05,-1.8703226e-05,1.8562692e-05,0.0
43224000,4.942192e-05,-8.404847e-06,1.6923674e-05,0.0
43424000,-5.1730734e-05,-1.4035974e-05,2.4586698e-05,0.0
43624000,-1.0318854e-05,-3.7207563e-05,2.6766624e-05,0.0
43824000,2.067816e-05,-4.4802535e-05,2.5400359e-05,0.0
44024000,-7.467104e-05,4.2225693e-05,1.6690967e-05,0.0
44224000,4.5091452e-05,-1.3064822e-06,1.6869448e-05,0.0
44424000,-5.0039172e-05,-5.985514e-05,2.3210328e-05,0.0
44624000,-3.9380768e-05,7.312492e-05,2.3480598e-05,0.0
44824000,2.2897799e-05,2.2486664e-05,2.5618965e-05,0.0
45024000,0.008439557,0.010630743,-0.00063408556,0.0
45224000,0.035832256,0.023809774,-0.003548985,0.0
45424000,0.060783803,0.043700933,-0.008953129,0.0
45624000,0.0629088,0.040938176,-0.012839027,0.0
45824000,0.06244319,0.043389242,-0.0146869235,0.0
46024000,0.06488189,0.041969724,-0.0155541,0.0
46224000,0.058987763,0.03857994,-0.015793422,0.0
46424000,0.070612386,0.0505777,-0.017217623,0.0
46620000,0.10381519,0.0687973,-0.021669367,0.0
46824000,0.10298102,0.06667231,-0.025812691,0.0
47024000,0.11913526,0.08904923,-0.030295383,0.0
47220000,0.14423575,0.08670377,-0.03462424,0.0
47420000,0.122590415,0.08204457,-0.036814827,0.0
47624000,0.083054915,0.04432839,-0.033822265,0.0
47824000,0.066602156,0.03966929,-0.028161883,0.0
48024000,0.06721689,0.03161754,-0.026021017,0.0
48220000,0.05763911,0.037212983,-0.02557737,0.0
48420000,0.07670558,0.04059954,-0.02689423,0.0
48624000,0.06781005,0.03568727,-0.02800748,0.0
48820000,0.03153338,0.0067949095,-0.025352217,0.0
49032000,0.026409248,0.012892603,-0.020496024,0.0
49224000,0.05037571,0.019704102,-0.020024888,0.0
49424000,0.031968374,0.015112431,-0.020190476,0.0
49624000,0.049831558,0.039460573,-0.022165144,0.0
49824000,0.0806035,0.049855463,-0.025825154,0.0
50024000,0.10134166,0.071807675,-0.033403497,0.0
50224000,0.12477237,0.08760156,-0.039030522,0.0
50424000,0.13925059,0.090408616,-0.04325426,0.0
50624000,0.11691178,0.07587593,-0.043100372,0.0
50824000,0.090963885,0.058900878,-0.039943624,0.0
51016000,0.062828496,0.03182322,-0.035785604,0.0
51224000,0.04519234,0.03239645,-0.030596187,0.0
51432000,0.05738201,0.025536915,-0.028791793,0.0
51624000,0.034275353,-0.01042767,-0.025937753,0.0
51824000,0.007139436,-0.003947729,-0.018214835,0.0
52020000,0.028712815,-0.0016647478,-0.014902747,0.0
52220000,0.053848103,0.021284549,-0.018845875,0.0
52424000,0.0842058,0.04897558,-0.02614897,0.0
52624000,0.09830829,0.049688797,-0.03123298,0.0
52820000,0.07782056,0.041739028,-0.03261209,0.0
53024000,0.07887211,0.053548828,-0.03192831,0.0
53220000,0.10534593,0.06428504,-0.033509765,0.0
53424000,0.10329611,0.056598812,-0.036509186,0.0
53620000,0.07101584,0.04101342,-0.03455966,0.0
53824000,0.06293566,0.0379014,-0.031265713,0.0
54024000,0.070986934,0.034881923,-0.030559158,0.0
54220000,0.059626028,0.03747057,-0.03044947,0.0
54424000,0.051280234,0.025510436,-0.029825255,0.0
54624000,0.03189921,0.010690381,-0.027245706,0.0
54824000,0.007133454,0.0023367507,-0.022631269,0.0
55024000,0.015126391,0.0036319501,-0.020766106,0.0
55220000,0.039447006,0.027322132,-0.022525279,0.0
55424000,0.062079202,0.03654737,-0.02564649,0.0
55624000,0.083527334,0.05510845,-0.029621119,0.0
55824000,0.102483444,0.066268995,-0.033711944,0.0
56024000,0.1285704,0.08777428,-0.03945803,0.0
56224000,0.13720877,0.08563635,-0.043521095,0.0
56424000,0.10340433,0.06132612,-0.04161646,0.0
56624000,0.07706619,0.047247674,-0.036787383,0.0
56824000,0.062754564,0.036609467,-0.03329691,0.0
57024000,0.061953466,0.03470474,-0.031103395,0.0
57220000,0.053694014,0.02806277,-0.029207697,0.0
57424000,0.051254883,0.025565457,-0.026783397,0.0
57624000,0.0478388,0.021480253,-0.025154706,0.0
57824000,0.042998105,0.014703045,-0.024917778,0.0
58020000,0.040579513,0.011171849,-0.02476251,0.0
58224000,0.040579513,0.011171849,-0.02476251,0.0
58424000,0.040579513,0.011171849,-0.02476251,0.0
58628000,0.040579513,0.011171849,-0.02476251,0.0
58824000,0.040579513,0.011171849,-0.02476251,0.0
59024000,0.040579513,0.011171849,-0.02476251,0.0
59224000,0.040579513,0.011171849,-0.02476251,0.0
59421000,0.040579513,0.011171849,-0.02476251,0.0
59624000,0.040579513,0.011171849,-0.02476251,0.0
59824000,0.040579513,0.011171849,-0.02476251,0.0
60024000,0.0,0.0,0.0,0.0
60224000,0.0,0.0,0.0,0.0
60428000,0.0,0.0,0.0,0.0
60624000,0.0,0.0,0.0,0.0
60824000,0.0,0.0,0.0,0.0
