timestamp,tilt_limit,takeoff_state
924000,0.0,1
11104000,0.0016000001,1
11116000,0.004,1
12096000,0.19999987,1
12152000,0.20943952,1
27644000,0.20943952,2
28648000,0.20943952,3
31852000,0.20943952,4
34856000,0.21023951,5
34868000,0.21263951,5
35864000,0.40543965,5
36856000,0.6050404,5
37764000,0.7853982,5
58244000,0.78379816,3
58256000,0.7813982,3
59240000,0.58459777,3
60244000,0.38379726,1
