timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
600000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1104000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1512000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2012000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2516000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3024000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3528000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4032000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4512000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5020000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5524000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6028000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6504000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7012000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7516000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
8020000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
8500000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
9004000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
9512000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10020000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10500000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
11008000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
11104000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
11608000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
12112000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
12500000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
13004000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
13508000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
14008000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
14492000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
14996000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
15500000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
16004000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
16512000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
17016000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
17520000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
18020000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
18524000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
19032000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
19536000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
20044000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
20552000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
21052000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
21556000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
22060000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
22568000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
23072000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
23576000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
24084000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
24584000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
25088000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
25592000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
26100000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
26604000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
26920000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
27424000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
27628000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
27720000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
27832000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
28336000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
28844000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
29348000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
29852000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
30356000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
30836000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
31340000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
31836000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
31848000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
32348000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
32856000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
33364000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
33868000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
34372000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
34876000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
35384000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
35892000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
36400000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
36904000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
37412000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
37924000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
38428000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
38932000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
39432000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
39936000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
40444000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
40948000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
41452000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
41848000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
42352000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
42856000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
